"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5119060"
"18mars";"AvenirEnCommun";"0.5033770"
"18mars2017";"6eRepublique";"0.7814024"
"18mars2017";"AvenirEnCommun";"0.6986878"
"18mars2017";"Bastille";"0.6587242"
"18mars2017";"FranceInsoumise";"0.6952020"
"18mars2017";"JaiBastille";"0.8150618"
"18mars2017";"JLM2017";"0.7808649"
"18mars2017";"LuttesSociales";"0.5807333"
"6eRepublique";"AvenirEnCommun";"0.5450316"
"6eRepublique";"FranceInsoumise";"0.6896773"
"6eRepublique";"JaiBastille";"0.7558918"
"6eRepublique";"JLM2017";"0.7059701"
"ADMD";"Admd2017";"0.7632464"
"ADMD";"findevie";"0.6584434"
"Admd2017";"findevie";"0.6129703"
"agriculteurs";"Gers";"0.5128289"
"agriculteurs";"Tchad";"0.5072646"
"agriculture";"SIA2017";"0.5293649"
"Asselineau";"Frexit";"0.5696210"
"AuNomDuPeuple";"AvecMarine";"0.7033133"
"AuNomDuPeuple";"Aveyron";"0.5179671"
"AuNomDuPeuple";"BFMPolitique";"0.5337297"
"AuNomDuPeuple";"Cazeneuve";"0.5625124"
"AuNomDuPeuple";"DebatTF1";"0.6277506"
"AuNomDuPeuple";"ErnotteGate";"0.6318861"
"AuNomDuPeuple";"Gers";"0.6330240"
"AuNomDuPeuple";"LeVraiMacron";"0.7000272"
"AuNomDuPeuple";"Marine2017";"0.9224545"
"AuNomDuPeuple";"MetzMLP";"0.6017565"
"AuNomDuPeuple";"MontSaintMichel";"0.6419879"
"AuNomDuPeuple";"policiers";"0.6580911"
"AuNomDuPeuple";"RSI";"0.7090776"
"AuNomDuPeuple";"SaintRaphaël";"0.7759987"
"AuNomDuPeuple";"Tchad";"0.6257359"
"AvecHamon";"Bercy";"0.6133623"
"AvecMarine";"DebatTF1";"0.5123156"
"AvecMarine";"Marine2017";"0.7400846"
"AvecMarine";"MontSaintMichel";"0.5155052"
"AvecMarine";"RSI";"0.5468769"
"AvecMarine";"SaintRaphaël";"0.6373386"
"AvecMarine";"Tchad";"0.5005833"
"AvenirEnCommun";"FranceInsoumise";"0.5151604"
"AvenirEnCommun";"JaiBastille";"0.5587137"
"AvenirEnCommun";"JLM2017";"0.5707854"
"Bastille";"JLM2017";"0.5123331"
"Bercy";"fairebattrelecoeurdelafrance";"0.5885120"
"Bercy";"FuturDesirable";"0.5266313"
"Bercy";"Hamon2017";"0.6548552"
"Bercy";"HamonBercy";"0.5919576"
"BFMPolitique";"LeVraiMacron";"0.5130055"
"BFMPolitique";"RSI";"0.5142392"
"BHBruxelles";"Conf";"0.5009661"
"BHBruxelles";"JeVotePour";"0.5032659"
"BHLeHavre";"Conf";"0.5457224"
"Brest";"Hamon2017";"0.5628147"
"Brest";"JeVotePour";"0.5560098"
"Bretagne";"passezalouest";"0.6919018"
"Bretagne";"Zeus";"0.5727876"
"Cazeneuve";"LeVraiMacron";"0.5906928"
"Cazeneuve";"Marine2017";"0.5616512"
"Cazeneuve";"SaintRaphaël";"0.5827168"
"concert";"exposition";"0.6131874"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5468048"
"cotesdarmor";"servicespublics";"0.6347158"
"DebatTF1";"LeGrandDebat";"0.5616687"
"DebatTF1";"LeVraiMacron";"0.5003926"
"DebatTF1";"Marine2017";"0.5897436"
"DebatTF1";"policiers";"0.6072904"
"EllesMarchent";"ProgrammeEM";"0.5533221"
"EnMarche";"Macron2017";"0.5690946"
"EnMarche";"MacronCaen";"0.5020319"
"EnMarche";"MacronGironde";"0.5878270"
"EnMarche";"ProgrammeEM";"0.5499749"
"EnvoyeSpecial";"ErnotteGate";"0.5247125"
"ErnotteGate";"LeVraiMacron";"0.5267319"
"ErnotteGate";"Marine2017";"0.6249740"
"ErnotteGate";"SaintRaphaël";"0.5728010"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5097235"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6418521"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5079041"
"Fillon";"Juppé";"0.6695449"
"Fillon";"LePen";"0.5457155"
"Fillon";"Macron";"0.5875351"
"Fillon";"PenelopeGate";"0.5085288"
"Fillon";"Sarkozy";"0.5093271"
"Fillon";"Trocadero";"0.5021179"
"Fillon2017";"FillonPresident";"0.6263596"
"Fillon2017";"FillonTrocadero";"0.5217009"
"Fillon2017";"ProjetFillon";"0.6190039"
"FillonBesançon";"FillonBiarritz";"0.5241222"
"FillonBesançon";"FillonNîmes";"0.5645372"
"FillonBesançon";"FillonSociétéCivile";"0.5033766"
"FillonBiarritz";"FillonPertuis";"0.5992172"
"FillonNîmes";"FillonSociétéCivile";"0.6761665"
"FillonPresident";"ImpostureMacron";"0.5829049"
"FillonPresident";"JeVoteFillon";"0.6290255"
"FillonPresident";"LeGrandDebat";"0.5095498"
"FillonPresident";"ProjetFillon";"0.5599293"
"FillonSociétéCivile";"SoutienFillon";"0.5366900"
"FillonTrocadero";"Trocadero";"0.6104437"
"Finistère";"passezalouest";"0.5115733"
"FranceInsoumise";"JaiBastille";"0.6499022"
"FranceInsoumise";"JLM2017";"0.7109618"
"FranceInsoumise";"PlanB";"0.5552920"
"Fraternité";"liberté";"0.6167811"
"FuturDesirable";"Hamon2017";"0.6191209"
"FuturDesirable";"HamonDebat";"0.5426376"
"gauche";"Hamon2017";"0.5130684"
"Gers";"LeVraiMacron";"0.5472005"
"Gers";"Marine2017";"0.6158556"
"Gers";"MetzMLP";"0.5464390"
"Gers";"MontSaintMichel";"0.6143124"
"Gers";"RSI";"0.5579994"
"Gers";"SaintRaphaël";"0.6447837"
"Gers";"Tchad";"0.7138052"
"Hamon";"LePen";"0.5131586"
"Hamon";"Macron";"0.5009306"
"Hamon";"Mélenchon";"0.5720530"
"Hamon2017";"HamonBercy";"0.7524517"
"Hamon2017";"HamonDebat";"0.7115537"
"Hamon2017";"JeVotePour";"0.6958872"
"Hamon2017";"LE20H";"0.5267320"
"Hamon2017";"LEmissionPolitique";"0.5347763"
"Hamon2017";"ProjetBH";"0.5476876"
"Hamon2017";"RevenuUniversel";"0.6461478"
"Hamon2017";"RUE";"0.5252446"
"HamonBercy";"HamonDebat";"0.6294269"
"HamonBercy";"JeVotePour";"0.6077263"
"HamonBercy";"RevenuUniversel";"0.5002773"
"HamonDebat";"JeVotePour";"0.5888432"
"HamonDebat";"RevenuUniversel";"0.5266126"
"Hollande";"Macron";"0.6531865"
"JaiBastille";"JLM2017";"0.6940200"
"JaiBastille";"PlanB";"0.5627975"
"JeVotePour";"RevenuUniversel";"0.5180132"
"JLM2017";"PlanB";"0.5178007"
"Juppé";"Macron";"0.5313241"
"Juppé";"Sarkozy";"0.5817717"
"LePen";"Mélenchon";"0.5264472"
"LeVraiMacron";"Marine2017";"0.7122050"
"LeVraiMacron";"MetzMLP";"0.6415543"
"LeVraiMacron";"MontSaintMichel";"0.5366549"
"LeVraiMacron";"RSI";"0.6731454"
"LeVraiMacron";"SaintRaphaël";"0.6494204"
"LeVraiMacron";"Tchad";"0.5153567"
"Londres";"Orly";"0.5143396"
"Londres";"Westminster";"0.5626657"
"Lorient";"Morbihan";"0.6677328"
"LuttesSociales";"RMC";"0.6323626"
"Macron2017";"ProgrammeEM";"0.5330522"
"MacronCaen";"MacronGironde";"0.5158185"
"MacronCaen";"ProgrammeEM";"0.5161450"
"MacronGironde";"ProgrammeEM";"0.6341181"
"Marine2017";"MetzMLP";"0.6644674"
"Marine2017";"MontSaintMichel";"0.6222609"
"Marine2017";"policiers";"0.5833230"
"Marine2017";"RSI";"0.7007328"
"Marine2017";"SaintRaphaël";"0.7393983"
"Marine2017";"Tchad";"0.5602880"
"MetzMLP";"RSI";"0.5826482"
"MetzMLP";"SaintRaphaël";"0.6442055"
"MontSaintMichel";"SaintRaphaël";"0.6262772"
"MontSaintMichel";"Tchad";"0.5719502"
"Paris2024";"VenezPartager";"0.7472440"
"policiers";"SaintRaphaël";"0.5495490"
"RSI";"SaintRaphaël";"0.6467594"
"SaintRaphaël";"Tchad";"0.5898396"
"tempête";"Zeus";"0.6279867"
"TransportsIDF";"VoiesSurBerge";"0.7666605"
