"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5017392"
"18mars";"JLM2017";"0.5229717"
"18mars2017";"6eRepublique";"0.7870451"
"18mars2017";"AvenirEnCommun";"0.6835478"
"18mars2017";"Bastille";"0.6788386"
"18mars2017";"EcologieFi";"0.6199473"
"18mars2017";"FranceInsoumise";"0.6841151"
"18mars2017";"JaiBastille";"0.8161764"
"18mars2017";"JLM2017";"0.7796022"
"18mars2017";"RMC";"0.5137285"
"6eRepublique";"AvenirEnCommun";"0.5510408"
"6eRepublique";"EcologieFi";"0.5893988"
"6eRepublique";"FranceInsoumise";"0.6733315"
"6eRepublique";"JaiBastille";"0.7702898"
"6eRepublique";"JLM2017";"0.7270767"
"ADMD";"Admd2017";"0.7886119"
"ADMD";"findevie";"0.7118826"
"Admd2017";"findevie";"0.7107701"
"agriculteurs";"AuNomDuPeuple";"0.5016225"
"agriculteurs";"Gers";"0.5410348"
"agriculteurs";"LeVraiMacron";"0.5051356"
"agriculteurs";"RSI";"0.5544240"
"agriculture";"SIA2017";"0.5441834"
"AuNomDuPeuple";"AvecMarine";"0.7007841"
"AuNomDuPeuple";"Aveyron";"0.5479392"
"AuNomDuPeuple";"BFMPolitique";"0.5358625"
"AuNomDuPeuple";"Cazeneuve";"0.5594231"
"AuNomDuPeuple";"ConférenceMLP";"0.7076537"
"AuNomDuPeuple";"DebatTF1";"0.6193459"
"AuNomDuPeuple";"ErnotteGate";"0.6265107"
"AuNomDuPeuple";"Gers";"0.6671157"
"AuNomDuPeuple";"LeVraiMacron";"0.7144603"
"AuNomDuPeuple";"Marine2017";"0.9187969"
"AuNomDuPeuple";"MetzMLP";"0.6110558"
"AuNomDuPeuple";"MontSaintMichel";"0.6459920"
"AuNomDuPeuple";"Pierrelatte";"0.6550383"
"AuNomDuPeuple";"policiers";"0.6774136"
"AuNomDuPeuple";"RSI";"0.7362306"
"AuNomDuPeuple";"SaintRaphaël";"0.7875104"
"AuNomDuPeuple";"Tchad";"0.6718568"
"AvecHamon";"Bercy";"0.5874404"
"AvecMarine";"ConférenceMLP";"0.5396618"
"AvecMarine";"DebatTF1";"0.5220003"
"AvecMarine";"Marine2017";"0.7277413"
"AvecMarine";"RSI";"0.5509182"
"AvecMarine";"SaintRaphaël";"0.6560944"
"AvenirEnCommun";"EcologieFi";"0.5467466"
"AvenirEnCommun";"FranceInsoumise";"0.5947026"
"AvenirEnCommun";"JaiBastille";"0.5684308"
"AvenirEnCommun";"JLM2017";"0.6247443"
"Aveyron";"Gers";"0.5456944"
"Aveyron";"Marine2017";"0.5065268"
"Aveyron";"RSI";"0.5124811"
"Aveyron";"Tchad";"0.5044032"
"Bastille";"JLM2017";"0.5181647"
"Bayrou";"Macron";"0.5134626"
"Bercy";"fairebattrelecoeurdelafrance";"0.5867921"
"Bercy";"FuturDesirable";"0.5582745"
"Bercy";"gauche";"0.5013861"
"Bercy";"Hamon2017";"0.6605439"
"Bercy";"HamonBercy";"0.6081157"
"BFMPolitique";"LeVraiMacron";"0.5098193"
"BFMPolitique";"Pierrelatte";"0.5074765"
"BFMPolitique";"policiers";"0.5290770"
"BFMPolitique";"RSI";"0.5164452"
"BHLeHavre";"Conf";"0.5506872"
"Brest";"Hamon2017";"0.5767874"
"Bretagne";"Finistère";"0.5019770"
"Bretagne";"passezalouest";"0.6636855"
"Bretagne";"tempête";"0.5449353"
"Cazeneuve";"LeVraiMacron";"0.5608759"
"Cazeneuve";"Marine2017";"0.5628401"
"Cazeneuve";"Pierrelatte";"0.5273086"
"Cazeneuve";"SaintRaphaël";"0.5426302"
"concert";"exposition";"0.5720829"
"ConférenceMLP";"ErnotteGate";"0.5957094"
"ConférenceMLP";"Gers";"0.7677960"
"ConférenceMLP";"LeVraiMacron";"0.6734748"
"ConférenceMLP";"Marine2017";"0.6512530"
"ConférenceMLP";"MetzMLP";"0.5455088"
"ConférenceMLP";"MontSaintMichel";"0.6525828"
"ConférenceMLP";"Pierrelatte";"0.5943254"
"ConférenceMLP";"RSI";"0.5679144"
"ConférenceMLP";"SaintRaphaël";"0.6728207"
"ConférenceMLP";"Tchad";"0.7867847"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5520285"
"ConseilCitoyen";"Hamon2017";"0.5414837"
"cotesdarmor";"servicespublics";"0.6487751"
"DebatTF1";"LeGrandDebat";"0.5641693"
"DebatTF1";"Marine2017";"0.5761067"
"DebatTF1";"policiers";"0.6187997"
"EcologieFi";"FranceInsoumise";"0.5792472"
"EcologieFi";"JaiBastille";"0.5583276"
"EcologieFi";"JLM2017";"0.5541256"
"EcologieFi";"JLMBrest";"0.5998315"
"EcologieFi";"PlanB";"0.5273937"
"EcologieFi";"RMC";"0.5290760"
"EELV";"Jadot";"0.5027790"
"EllesMarchent";"ProgrammeEM";"0.5589722"
"EnMarche";"Macron2017";"0.5978624"
"EnMarche";"MacronCaen";"0.5214315"
"EnMarche";"MacronGironde";"0.5978773"
"EnMarche";"ProgrammeEM";"0.5636336"
"EnvoyeSpecial";"ErnotteGate";"0.5228538"
"ErnotteGate";"LeVraiMacron";"0.5101022"
"ErnotteGate";"Marine2017";"0.6074856"
"ErnotteGate";"Pierrelatte";"0.5354614"
"ErnotteGate";"SaintRaphaël";"0.5382836"
