"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5866179"
"16oct";"LaManifPourTous";"0.5804128"
"16oct";"LMPT";"0.5426150"
"16oct";"LoiTaubira";"0.5452057"
"16oct";"NePlusSubir";"0.5935918"
"16oct";"ONLR";"0.9239151"
"19h20h";"BFMPolitique";"0.6284668"
"AccordDeParis";"COP21";"0.5959654"
"AccordDeParis";"ParisAgreement";"0.5512094"
"AJ2017";"AJToulon";"0.5978094"
"AJ2017";"AvecJuppe";"0.7176475"
"AJ2017";"JeunesAJ";"0.6722923"
"AJ2017";"LEP";"0.5147376"
"AJRennes";"AJToulon";"0.5199551"
"AJRennes";"JeunesAJ";"0.5009835"
"AJToulon";"JeunesAJ";"0.6945319"
"AJToulon";"LEP";"0.5274582"
"Alep";"Syrie";"0.5501092"
"AvecBLM";"renouveau";"0.7003226"
"AvecJuppe";"JeunesAJ";"0.6167190"
"AvecJuppe";"LEP";"0.5425168"
"AvecNS";"NSMarseille";"0.5039799"
"AvecNS";"Punchline";"0.5198894"
"AvecNS";"ToutPourLaFrance";"0.7145604"
"AvecNS";"Zenith";"0.5983822"
"Béziers";"Ménard";"0.6043227"
"BourdinDirect";"ToutPourLaFrance";"0.5372907"
"C8";"Montauban";"0.5100414"
"C8";"NSMarseille";"0.5102297"
"C8";"NSZenith";"0.5011833"
"Calais";"jungleDeCalais";"0.5131967"
"Calais";"migrants";"0.5255399"
"CàVousNS";"ToutPourLaFrance";"0.5063933"
"Cazeneuve";"Hollande";"0.5130175"
"CETA";"TAFTA";"0.6402512"
"Clinton";"Trump";"0.7637786"
"COP21";"ParisAgreement";"0.5452391"
"DirectAN";"PLF2017";"0.5349362"
"E1Juppé";"Europe1";"0.5972610"
"E1Juppé";"JeunesAJ";"0.5226644"
"E1NS";"ToutPourLaFrance";"0.5092155"
"Ecopla";"JLM2017";"0.5064550"
"EELV";"PrimaireEELV";"0.5337146"
"EgalitéCitoyenneté";"Sénat";"0.6827946"
"Fillon";"Fillon2017";"0.5956442"
"Fillon";"FillonGagnant";"0.5660408"
"Fillon2017";"FillonGagnant";"0.7961611"
"Fillon2017";"Vérité";"0.7038368"
"FillonGagnant";"Vérité";"0.5243460"
"FN";"migrants";"0.5032245"
"Fréjus";"racisme";"0.5357884"
"Goodyear";"JLM2017";"0.5675181"
"GPA";"ONLR";"0.5479262"
"Haïti";"Matthew";"0.6151499"
"Hollande";"Juppé";"0.5192661"
"Hollande";"Valls";"0.5841074"
"JeSoutiensLaPolice";"ManifPolice";"0.5918919"
"JeunesAJ";"LEP";"0.6591572"
"JFPoisson";"Poisson";"0.6629741"
"Juppé";"Sarkozy";"0.5429573"
"LaBAP";"Labège";"0.5042937"
"LaBAP";"PrendsGarde";"0.5282422"
"LaBAP";"Tours";"0.6351039"
"LaBAP";"UE";"0.6722441"
"LaBAP";"UEngagement";"0.6857184"
"LaManifPourTous";"ONLR";"0.5711566"
"LCI";"RTL";"0.5897659"
"LEmissionPolitique";"LEP";"0.5026759"
"LMPT";"LoiTaubira";"0.5300074"
"LMPT";"ONLR";"0.5485829"
"Loire";"SaintEtienne";"0.7989035"
"LoiTaubira";"ONLR";"0.5298418"
"MadeInFrance";"Montebourg";"0.5362771"
"ManifPolice";"PoliciersEnColere";"0.5118001"
"NotreBudget";"SCMR";"0.6530654"
"NS2017";"ToutPourLaFrance";"0.5591755"
"NS20H";"NSZenith";"0.5190809"
"NS20H";"ToutPourLaFrance";"0.6249523"
"NSinter";"NSZenith";"0.5129749"
"NSinter";"ToutPourLaFrance";"0.5840263"
"NSMarseille";"NSToulon";"0.5652964"
"NSMarseille";"NSZenith";"0.5260171"
"NSMarseille";"ToutPourLaFrance";"0.6018941"
"NSZenith";"ToutPourLaFrance";"0.8099125"
"NSZenith";"Zenith";"0.6218259"
"PrendsGarde";"UEngagement";"0.5528939"
"Primaire";"Primaire2016";"0.6550964"
"Punchline";"ToutPourLaFrance";"0.5180905"
"racisme";"sexisme";"0.6738287"
"Tours";"UEBAP";"0.6179705"
"Tours";"UEngagement";"0.5542385"
"ToutPourLaFrance";"Zenith";"0.7601855"
"UEBAP";"UEngagement";"0.5444483"
