"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7227140"
"18mars2017";"AvenirEnCommun";"0.6756795"
"18mars2017";"Bastille";"0.6649783"
"18mars2017";"FranceInsoumise";"0.6415644"
"18mars2017";"JaiBastille";"0.8633453"
"18mars2017";"JLM2017";"0.7279214"
"18mars2017";"JLMLeHavre";"0.5592348"
"18mars2017";"JLMRennes";"0.6304972"
"6eRepublique";"AvenirEnCommun";"0.5418031"
"6eRepublique";"Bastille";"0.5210957"
"6eRepublique";"FranceInsoumise";"0.5757283"
"6eRepublique";"JaiBastille";"0.7359981"
"6eRepublique";"JLM2017";"0.6816947"
"6eRepublique";"JLMRennes";"0.5043671"
"ADMD";"Admd2017";"0.6746556"
"ADMD";"euthanasie";"0.6102924"
"ADMD";"findevie";"0.7019976"
"Admd2017";"findevie";"0.6854673"
"Ajaccio";"AuNomDuPeuple";"0.5395511"
"Ajaccio";"LeVraiMacron";"0.5095361"
"Ajaccio";"Marine2017";"0.5509710"
"AjaccioMLP";"AuNomDuPeuple";"0.5045061"
"AjaccioMLP";"Marine2017";"0.5028140"
"Arthaud";"Poutou";"0.5523238"
"AuNomDuPeuple";"AvecMarine";"0.7341481"
"AuNomDuPeuple";"BordeauxMLP";"0.5925511"
"AuNomDuPeuple";"DebatTF1";"0.5415850"
"AuNomDuPeuple";"ErnotteGate";"0.5355395"
"AuNomDuPeuple";"LeVraiFillon";"0.6054505"
"AuNomDuPeuple";"LeVraiMacron";"0.6461436"
"AuNomDuPeuple";"LilleMLP";"0.6613007"
"AuNomDuPeuple";"Marine2017";"0.9193296"
"AuNomDuPeuple";"MarinePrésidente";"0.5242970"
"AuNomDuPeuple";"MetzMLP";"0.6342907"
"AuNomDuPeuple";"Monswiller";"0.5169307"
"AuNomDuPeuple";"policiers";"0.5224473"
"AuNomDuPeuple";"RSI";"0.6542896"
"AuNomDuPeuple";"SaintRaphaël";"0.7614129"
"AuNomDuPeuple";"Tchad";"0.6489042"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5762477"
"AvecHamon";"Bercy";"0.5418139"
"AvecMarine";"Marine2017";"0.7445103"
"AvecMarine";"RSI";"0.5157326"
"AvecMarine";"SaintRaphaël";"0.6207858"
"AvecMarine";"Tchad";"0.5499909"
"AvecMarine";"TrinitéPorhoët";"0.5749142"
"AvenirEnCommun";"FiscalKombat";"0.5097476"
"AvenirEnCommun";"FranceInsoumise";"0.6009733"
"AvenirEnCommun";"JaiBastille";"0.6179923"
"AvenirEnCommun";"JLM2017";"0.8307215"
"AvenirEnCommun";"JLMLeHavre";"0.6311819"
"AvenirEnCommun";"JLMRennes";"0.5399472"
"Bercy";"fairebattrelecoeurdelafrance";"0.5783553"
"Bercy";"FuturDesirable";"0.5697101"
"Bercy";"Hamon2017";"0.7000338"
"Bercy";"HamonBercy";"0.6092676"
"Bercy";"JeVotePour";"0.5172734"
"BHBruxelles";"Bruxelles";"0.5094381"
"BHNice";"Hamon2017";"0.5040902"
"BordeauxMLP";"LilleMLP";"0.5896673"
"BordeauxMLP";"Marine2017";"0.5628911"
"BordeauxMLP";"MarinePrésidente";"0.6878164"
"BordeauxMLP";"Monswiller";"0.5196964"
"BordeauxMLP";"SaintRaphaël";"0.5106462"
"Bretagne";"Morbihan";"0.5425042"
"Bretagne";"passezalouest";"0.7435951"
"CabinetNoir";"Hollande";"0.5075835"
"concert";"printemps";"0.5339399"
"ConfBH";"HamonReunion";"0.5218851"
"ConseildeParis";"Paris";"0.5894273"
"ConseildeParis";"propreté";"0.7354101"
"ConseildeParis";"RivesDeSeine";"0.5287011"
"DebatTF1";"LeGrandDebat";"0.5462959"
"DebatTF1";"Marine2017";"0.5397142"
"DebatTF1";"policiers";"0.5949901"
"DimPol";"MetzMLP";"0.5105769"
"EmmanuelHollande";"JeVoteFillon";"0.5090315"
"EnMarche";"JeVoteMacron";"0.5905950"
"EnMarche";"Macron2017";"0.5431245"
"EnMarche";"MacronMarseille";"0.5578126"
"EnvoyeSpecial";"ErnotteGate";"0.5117714"
"ErnotteGate";"Marine2017";"0.5622380"
"EU60";"Europe";"0.5285139"
"EU60";"TraiteDeRome";"0.5134594"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6218650"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5228339"
"Fillon";"Hamon";"0.5096776"
"Fillon";"Hollande";"0.5288385"
"Fillon";"LEmissionPolitique";"0.5573285"
"Fillon";"LePen";"0.6044603"
"Fillon";"Macron";"0.6418707"
"Fillon";"Mélenchon";"0.5652234"
"Fillon";"Valls";"0.5840732"
"Fillon2017";"FillonParis";"0.5430164"
"Fillon2017";"FillonPresident";"0.6440053"
"Fillon2017";"JeVoteFillon";"0.5622511"
"Fillon2017";"ProjetFillon";"0.5720852"
"FillonBiarritz";"FillonPertuis";"0.5298529"
"FillonPresident";"ImpostureMacron";"0.5758955"
"FillonPresident";"JeVoteFillon";"0.6502198"
"FillonPresident";"ProjetFillon";"0.5381299"
"FranceInsoumise";"JaiBastille";"0.5926928"
"FranceInsoumise";"JLM2017";"0.6728837"
"FranceInsoumise";"JLMMarseille";"0.5065349"
"FuturDesirable";"Hamon2017";"0.6566241"
"FuturDesirable";"JeVotePour";"0.5115080"
"gauche";"Hamon2017";"0.5491567"
"Hamon";"LePen";"0.5360608"
"Hamon";"Mélenchon";"0.5967017"
"Hamon";"Valls";"0.6018535"
"Hamon2017";"HamonBercy";"0.7489052"
"Hamon2017";"HamonDebat";"0.7133110"
"Hamon2017";"HamonElysee";"0.7147959"
"Hamon2017";"HamonLille";"0.6321433"
"Hamon2017";"HamonPresident";"0.5029208"
"Hamon2017";"HamonTour";"0.6177286"
"Hamon2017";"JeVotePour";"0.7657034"
"Hamon2017";"ProjetBH";"0.5324980"
"Hamon2017";"RevenuUniversel";"0.6879132"
"Hamon2017";"RUE";"0.5436988"
"Hamon2017";"SPD";"0.5069453"
"HamonBercy";"HamonDebat";"0.5845817"
"HamonBercy";"HamonLille";"0.5039735"
"HamonBercy";"HamonTour";"0.5000229"
"HamonBercy";"JeVotePour";"0.5766346"
"HamonBercy";"RevenuUniversel";"0.5859026"
"HamonDebat";"HamonElysee";"0.5518154"
"HamonDebat";"HamonLille";"0.5166117"
"HamonDebat";"JeVotePour";"0.6352865"
"HamonDebat";"RevenuUniversel";"0.5485407"
"HamonElysee";"HamonLille";"0.5788891"
"HamonElysee";"HamonTour";"0.5499947"
"HamonElysee";"JeVotePour";"0.6238664"
"HamonElysee";"RevenuUniversel";"0.5460599"
"HamonLille";"HamonReunion";"0.5130540"
"HamonLille";"JeVotePour";"0.5929585"
"HamonLille";"Réunion";"0.5078251"
"HamonLille";"RevenuUniversel";"0.5497448"
"HamonNancy";"HamonReunion";"0.5500593"
"HamonPresident";"JeVotePour";"0.5834931"
"HamonTour";"RevenuUniversel";"0.5435927"
"HamonTour";"RUE";"0.5528182"
"Hollande";"Macron";"0.7359365"
"Hollande";"Valls";"0.5529457"
"JaiBastille";"JLM2017";"0.7123584"
"JaiBastille";"JLMLeHavre";"0.5060195"
"JaiBastille";"JLMRennes";"0.6441001"
"JeVoteMacron";"Macron2017";"0.6991139"
"JeVotePour";"RevenuUniversel";"0.6195010"
"JeVotePour";"RUE";"0.5126037"
"JLM2017";"JLMLeHavre";"0.6092411"
"JLM2017";"JLMRennes";"0.6603068"
"JLMChâteauroux";"JLMLeHavre";"0.5078863"
"JLMChâteauroux";"JLMMarseille";"0.5525173"
"JLMChâteauroux";"JLMRennes";"0.5377470"
"JLMChâteauroux";"LuttesSociales";"0.5405220"
"JLMLeHavre";"JLMRennes";"0.6602725"
"JLMLeHavre";"LuttesSociales";"0.5688329"
"JLMMarseille";"LaForceDuPeuple";"0.6825342"
"JLMRennes";"LuttesSociales";"0.6316140"
"LEmissionPolitique";"Macron";"0.5744486"
"LePen";"Mélenchon";"0.6086737"
"LeVraiFillon";"LeVraiMacron";"0.7113635"
"LeVraiFillon";"Marine2017";"0.6361649"
"LeVraiFillon";"MetzMLP";"0.5210602"
"LeVraiFillon";"Monswiller";"0.5228484"
"LeVraiFillon";"SaintRaphaël";"0.5128045"
"LeVraiMacron";"LilleMLP";"0.5667751"
"LeVraiMacron";"Marine2017";"0.6817010"
"LeVraiMacron";"MetzMLP";"0.6533703"
"LeVraiMacron";"RSI";"0.5794273"
"LeVraiMacron";"SaintRaphaël";"0.6179183"
"LeVraiMacron";"TrinitéPorhoët";"0.5637063"
"LilleMLP";"Marine2017";"0.6491469"
"LilleMLP";"MetzMLP";"0.5487594"
"LilleMLP";"SaintRaphaël";"0.6769264"
"LilleMLP";"Tchad";"0.5462743"
"LilleMLP";"TrinitéPorhoët";"0.5359824"
"Lorient";"Morbihan";"0.5697268"
"Macron";"Mélenchon";"0.5762856"
"Macron";"Valls";"0.6443626"
"Marine2017";"MetzMLP";"0.7078200"
"Marine2017";"Monswiller";"0.5377540"
"Marine2017";"RSI";"0.6590970"
"Marine2017";"SaintRaphaël";"0.7247448"
"Marine2017";"Tchad";"0.6161431"
"Marine2017";"TrinitéPorhoët";"0.5308454"
"MarinePrésidente";"Monswiller";"0.5252008"
"Mélenchon";"Valls";"0.5465714"
"MetzMLP";"RSI";"0.6102431"
"MetzMLP";"SaintRaphaël";"0.6781883"
"Nantes";"PaysDeLaLoire";"0.5107351"
"Paris";"RivesDeSeine";"0.6291740"
"Paris2024";"VenezPartager";"0.7242797"
"RevenuUniversel";"RUE";"0.5538928"
"RSI";"SaintRaphaël";"0.6149732"
"SaintRaphaël";"Tchad";"0.5816259"
"Syrie";"Trump";"0.5500861"
"Tchad";"TrinitéPorhoët";"0.5718521"
"TransportsIDF";"VoiesSurBerge";"0.6397586"
