"Hashtag1";"Hashtag2";"Correlation"
"AgoraLive";"Blois";"0.5322831"
"AgoraLive";"ConseilCitoyen";"0.5339754"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5571502"
"AgoraLive";"FuturDesirable";"0.5501891"
"AgoraLive";"Hamon2017";"0.6353541"
"AgoraLive";"transparence";"0.5059857"
"agriculture";"SIA2017";"0.5213632"
"Argenteuil";"Bobigny";"0.5058687"
"Aulnay";"Theo";"0.5577524"
"AuNomDuPeuple";"Aveyron";"0.5148429"
"AuNomDuPeuple";"Beyrouth";"0.5176230"
"AuNomDuPeuple";"BFMPolitique";"0.5812215"
"AuNomDuPeuple";"ConférenceMLP";"0.7209825"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5938379"
"AuNomDuPeuple";"Jura";"0.5881997"
"AuNomDuPeuple";"LeVraiMacron";"0.6142641"
"AuNomDuPeuple";"Liban";"0.5151319"
"AuNomDuPeuple";"Marine2017";"0.8928202"
"AuNomDuPeuple";"Menton";"0.5494914"
"AuNomDuPeuple";"migrants";"0.5309054"
"AuNomDuPeuple";"MLPTF1";"0.7339341"
"AuNomDuPeuple";"MontSaintMichel";"0.7068600"
"AuNomDuPeuple";"NantesMLP";"0.5493345"
"AuNomDuPeuple";"Pierrelatte";"0.6557381"
"AuNomDuPeuple";"policiers";"0.5359896"
"AvenirEnCommun";"EcologieFi";"0.5187080"
"AvenirEnCommun";"FranceInsoumise";"0.6036409"
"AvenirEnCommun";"JLM2017";"0.7360388"
"AvenirEnCommun";"JLMChiffrage";"0.5512684"
"Aveyron";"Marine2017";"0.5109990"
"Bayrou";"Fillon";"0.5107709"
"Bayrou";"Juppé";"0.5714599"
"Bayrou";"Macron";"0.7563113"
"Beyrouth";"Liban";"0.7270084"
"Beyrouth";"Marine2017";"0.5082087"
"Beyrouth";"NantesMLP";"0.5056567"
"BFMPolitique";"Marine2017";"0.5285348"
"BFMPolitique";"MLPTF1";"0.5216288"
"BFMPolitique";"MontSaintMichel";"0.5224011"
"Bobigny";"policiers";"0.5264058"
"Bobigny";"Theo";"0.5558955"
"Brest";"Hamon2017";"0.5236153"
"budgetparticipatif";"VenezPartager";"0.5112490"
"Cazeneuve";"MontSaintMichel";"0.5040868"
"CETA";"PlenPE";"0.5249225"
"CETA";"StopCETA";"0.7154912"
"Conf";"entrepreneuriat";"0.6552100"
"ConfAlimentation";"LaSouterraine";"0.5147990"
"ConfAlimentation";"Portugal";"0.5169533"
"ConférenceMLP";"Jura";"0.5718613"
"ConférenceMLP";"Marine2017";"0.6962537"
"ConférenceMLP";"Menton";"0.6593413"
"ConférenceMLP";"MLPTF1";"0.6727749"
"ConférenceMLP";"MontSaintMichel";"0.6781353"
"ConférenceMLP";"NantesMLP";"0.5242267"
"ConférenceMLP";"Pierrelatte";"0.6598816"
"ConseilCitoyen";"Hamon2017";"0.6577586"
"ConseilCitoyen";"rassemblement";"0.5517573"
"cotesdarmor";"servicespublics";"0.6866750"
"DelitDentraveIVG";"IVG";"0.5173783"
"EcologieFi";"FranceInsoumise";"0.6093222"
"EcologieFi";"JLM2017";"0.5827963"
"EcologieFi";"JLMChiffrage";"0.5805026"
"EcologieFi";"JLMStrasbourg";"0.5271643"
"EELV";"Jadot";"0.5416551"
"égalité";"liberté";"0.5597655"
"EnMarche";"LaFranceEnMarche";"0.5237537"
"EnMarche";"Macron2017";"0.5950218"
"EnMarche";"MacronCaen";"0.5086984"
"EnMarche";"MacronToulon";"0.5498605"
"EnMarche";"PandaLive";"0.5525533"
"EnMarche";"ProgrammeEM";"0.5766086"
"EPlenary";"StopCETA";"0.5190529"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5939654"
"Fillon";"Juppé";"0.6083575"
"Fillon";"Macron";"0.5399074"
"Fillon";"PenelopeGate";"0.5384131"
"Fillon2017";"ProjetFillon";"0.6492077"
"FillonCompiègne";"ProjetFillon";"0.5005921"
"FillonNîmes";"FillonSociétéCivile";"0.6639219"
"FillonNîmes";"SoutienFillon";"0.5331413"
"FillonSociétéCivile";"SoutienFillon";"0.5769400"
"FillonTrocadero";"Trocadero";"0.6406937"
"FranceInsoumise";"JLM2017";"0.6964928"
"FranceInsoumise";"JLMChiffrage";"0.6043826"
"FuturDesirable";"gauche";"0.5132163"
