"Hashtag1";"Hashtag2";"Correlation"
"19eme";"Paris19";"0.6033933"
"8h30Aphatie";"franceinfo";"0.5814317"
"Alfortville";"JeVoteValls";"0.6223732"
"Alfortville";"Valls2017";"0.5944876"
"AuNomDuPeuple";"Calais";"0.5974967"
"AuNomDuPeuple";"ConventionMLP";"0.5667274"
"AuNomDuPeuple";"Koblenz";"0.5990102"
"AuNomDuPeuple";"LeVraiFillon";"0.7594202"
"AuNomDuPeuple";"Marine2017";"0.8760103"
"AuNomDuPeuple";"migrants";"0.6035094"
"AuNomDuPeuple";"MLPTF1";"0.7152339"
"AuNomDuPeuple";"RSI";"0.5348847"
"AvecMV";"AvecValls";"0.5419868"
"AvecMV";"Valls2017";"0.7546664"
"AvecMV";"VallsParis";"0.5119711"
"AvecPeillon";"ONPC";"0.6590879"
"AvecPeillon";"peillon2017";"0.8728649"
"AvecValls";"JeVoteValls";"0.5551222"
"AvecValls";"Valls2017";"0.6606776"
"AvecValls";"VallsParis";"0.6177296"
"benoithamon2017";"Hamon2017";"0.6060374"
"Brest";"Bretagne";"0.5314931"
"Bretagne";"mer";"0.5201521"
"Budget2017";"DirectIDF";"0.6135855"
"Calais";"migrants";"0.6018262"
"Calais";"MLPTF1";"0.5104349"
"CES2017";"FrenchTech";"0.5900991"
"ClermontFerrand";"RevenuUniversel";"0.5356317"
"CNlesRépublicains";"Fillon2017";"0.5883927"
"CNlesRépublicains";"FillonLaVillette";"0.5870580"
"CNlesRépublicains";"JTFillon";"0.5630786"
"CNlesRépublicains";"VoeuxFillon";"0.5093823"
"concert";"musique";"0.5296873"
"ConfDePresse";"QuestionsPol";"0.6336080"
"ConfDePresse";"RevenuUniversel";"0.5485293"
"Conferasmus";"Erasmus";"0.6062316"
"Conferasmus";"ErasmusPlus";"0.6586811"
"ConventionMLP";"Koblenz";"0.5472541"
"ConventionMLP";"LeVraiFillon";"0.6640477"
"ConventionMLP";"Marine2017";"0.6131777"
"ConventionMLP";"MLPTF1";"0.5778513"
"ConventionMLP";"Tromelin";"0.5281809"
"décidez";"Votez";"0.8147568"
"En2017";"Paris";"0.5057554"
"En2017";"StopPollution";"0.5789708"
"EnMarche";"LaMajoritéEnMarche";"0.5247410"
"Fillon";"Hamon";"0.5821974"
"Fillon";"Macron";"0.6600750"
"Fillon";"PenelopeFillon";"0.5035338"
"Fillon";"PenelopeGate";"0.5952350"
"Fillon";"Trump";"0.5252482"
"Fillon";"Valls";"0.6057247"
"Fillon2017";"FillonLaVillette";"0.6331389"
"Fillon2017";"JTFillon";"0.5652536"
"Fillon2017";"VoeuxFillon";"0.5024911"
"FillonNice";"LE20H";"0.5467692"
"FillonNice";"Séguin";"0.5054727"
"FranceInsoumise";"JLM2017";"0.6483588"
"FranceInter";"Uber";"0.5163055"
"FRANOR";"Handball2017";"0.5815099"
"FrenchTech";"startup";"0.5087380"
"Hamon";"Hollande";"0.5047121"
"Hamon";"Macron";"0.5681695"
"Hamon";"PrimaireGauche";"0.5054753"
"Hamon";"PrimairesGauche";"0.5664522"
"Hamon";"Valls";"0.7556646"
"Hamon2017";"INJ";"0.6653698"
"Hamon2017";"RevenuUniversel";"0.6451226"
"Hamon2017";"RUE";"0.6477073"
"Handball2017";"PhenomenalHandball";"0.6648560"
"Hollande";"Macron";"0.5064509"
"INJ";"Montpellier";"0.5239857"
"INJ";"RevenuUniversel";"0.6400254"
"Israel";"Jerusalem";"0.5839560"
"Jaures";"Montebourg";"0.5667295"
"Jaures";"Montebourg2017";"0.7214464"
"JeVoteValls";"Valls2017";"0.6959117"
"JeVoteValls";"VallsParis";"0.5529686"
"JeVoteValls";"VallsTF1";"0.5692067"
"JRG";"Pinel";"0.5359459"
"JRG";"Pinel2017";"0.5371123"
"JRG";"PRG";"0.6192285"
"JRG";"SylviaPinel";"0.5531297"
"Koblenz";"LeVraiFillon";"0.5450319"
"Koblenz";"Marine2017";"0.5695649"
"Koblenz";"MLPTF1";"0.5812286"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5114392"
"LEmissionPolitique";"Valls2017";"0.5062532"
"LeVraiFillon";"Marine2017";"0.7508925"
"LeVraiFillon";"migrants";"0.5035849"
"LeVraiFillon";"MLPTF1";"0.6461410"
"Liévin";"Valls2017";"0.5307654"
"Macron";"Mélenchon";"0.5015831"
"Macron";"Valls";"0.5455820"
"Marine2017";"migrants";"0.5361050"
"Marine2017";"MLPTF1";"0.6799787"
"mer";"VG2016";"0.5588398"
"Montebourg";"Montebourg2017";"0.6192696"
"Montpellier";"RevenuUniversel";"0.5434393"
"neige";"verglas";"0.6829179"
"neige";"VigilanceOrange";"0.5522290"
"ONPC";"peillon2017";"0.6690490"
"peillon2017";"PeillonLibé";"0.5114572"
"PenelopeFillon";"PenelopeGate";"0.5931545"
"Pinel";"Pinel2017";"0.6645364"
"Pinel";"PRG";"0.6065894"
"Pinel2017";"PRG";"0.6401457"
"Pinel2017";"SylviaPinel";"0.6574162"
"Poutine";"Trump";"0.5390461"
"PrimaireGauche";"PrimairesGauche";"0.5793803"
"PrimairesGauche";"Valls";"0.5254648"
"QuestionsPol";"RevenuUniversel";"0.5816286"
"Sénat";"Senat360";"0.5055047"
"Valls2017";"VallsParis";"0.6718980"
"Valls2017";"VallsTF1";"0.5348565"
"VendeeGlobe";"VG2016";"0.5400391"
"verglas";"VigilanceOrange";"0.6218229"
