"Hashtag1";"Hashtag2";"Correlation"
"AuNomDuPeuple";"ConventionMLP";"0.7453439"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6137925"
"AuNomDuPeuple";"Koblenz";"0.6963290"
"AuNomDuPeuple";"Les4Vérités";"0.5703664"
"AuNomDuPeuple";"LeVraiFillon";"0.7748379"
"AuNomDuPeuple";"Marine2017";"0.8828101"
"AuNomDuPeuple";"RSI";"0.6767335"
"AuNomDuPeuple";"Tromelin";"0.5019178"
"AvecMV";"AvecValls";"0.5406410"
"AvecMV";"Valls2017";"0.7956564"
"AvecMV";"VallsParis";"0.5142277"
"AvecPeillon";"newdeal";"0.5982464"
"AvecPeillon";"ONPC";"0.6904777"
"AvecPeillon";"peillon2017";"0.8581757"
"AvecValls";"Valls2017";"0.6517358"
"AvecValls";"VallsParis";"0.6173421"
"benoithamon2017";"Hamon2017";"0.6391130"
"benoithamon2017";"INJ";"0.5478022"
"benoithamon2017";"RevenuUniversel";"0.5304844"
"CES2017";"FrenchTech";"0.6518332"
"CES2017";"LasVegas";"0.5510893"
"CES2017";"startup";"0.5046205"
"Clermont";"interactiv";"0.5831747"
"Clermont";"Valls2017";"0.5214715"
"ClermontFerrand";"ConfDePresse";"0.5463758"
"ClermontFerrand";"INJ";"0.5066033"
"ClermontFerrand";"RevenuUniversel";"0.5975797"
"CNlesRépublicains";"Fillon2017";"0.5594825"
"CNlesRépublicains";"JTFillon";"0.5812187"
"CNlesRépublicains";"VoeuxFillon";"0.5380035"
"ConfDePresse";"QuestionsPol";"0.6472418"
"ConfDePresse";"RevenuUniversel";"0.6042202"
"Conferasmus";"Erasmus";"0.6071785"
"ConventionMLP";"FaitesLeBonChoix";"0.5767378"
"ConventionMLP";"Koblenz";"0.5840807"
"ConventionMLP";"Les4Vérités";"0.5594579"
"ConventionMLP";"LeVraiFillon";"0.7494159"
"ConventionMLP";"Marine2017";"0.6991257"
"ConventionMLP";"RSI";"0.5460064"
"ConventionMLP";"Tromelin";"0.5561084"
"En2017";"Paris";"0.5342307"
"EnMarche";"MacronLille";"0.5130429"
"Europe";"newdeal";"0.5628089"
"Europe";"peillon2017";"0.5318855"
"FaitesLeBonChoix";"LeVraiFillon";"0.5852010"
"FaitesLeBonChoix";"Marine2017";"0.6086182"
"Fillon";"Macron";"0.5811982"
"FillonNice";"VoeuxFillon";"0.5559267"
"FN";"Trump";"0.5413780"
"FranceInsoumise";"JLM2017";"0.6508771"
"FrenchTech";"innovation";"0.5217406"
"FrenchTech";"LasVegas";"0.5520999"
"Hamon";"Valls";"0.6181327"
"Hamon2017";"INJ";"0.7152601"
"Hamon2017";"RevenuUniversel";"0.7095188"
"Hamon2017";"RUE";"0.6863679"
"Handball2017";"PhenomenalHandball";"0.7121233"
"Hollande";"Valls";"0.5050542"
"INJ";"Montpellier";"0.5298939"
"INJ";"RevenuUniversel";"0.7412206"
"INJ";"RUE";"0.5340413"
"Israel";"Jerusalem";"0.5002919"
"Jaures";"Montebourg";"0.5916296"
"Jaures";"Montebourg2017";"0.7150108"
"JLM2017";"Mélenchon";"0.5009398"
"JRG";"Pinel2017";"0.5736712"
"JRG";"PRG";"0.5676064"
"JRG";"SylviaPinel";"0.5222825"
"Koblenz";"LeVraiFillon";"0.5928149"
"Koblenz";"Marine2017";"0.6665388"
"Koblenz";"RSI";"0.5809846"
"LEmissionPolitique";"Valls2017";"0.5533232"
"LeVraiFillon";"Marine2017";"0.7655510"
"Liévin";"Valls2017";"0.5237699"
"Macron";"Valls";"0.5650665"
"Marine2017";"RSI";"0.5649476"
"Marine2017";"Tromelin";"0.5050240"
"Montebourg";"Montebourg2017";"0.6841337"
"Montpellier";"RevenuUniversel";"0.5822869"
"neige";"verglas";"0.7896147"
"neige";"VigilanceOrange";"0.6255602"
"newdeal";"peillon2017";"0.6770097"
"Obama";"Poutine";"0.5379106"
"Obama";"Russie";"0.5668312"
"Obama";"Trump";"0.5411592"
"ONPC";"peillon2017";"0.6713299"
"peillon2017";"projet";"0.5889402"
"peillon2017";"recherche";"0.5666277"
"Pinel";"Pinel2017";"0.6417222"
"Pinel";"PRG";"0.5264043"
"Pinel2017";"PRG";"0.6361282"
"Pinel2017";"SylviaPinel";"0.6432232"
"Poutine";"Russie";"0.5530539"
"Poutine";"Trump";"0.6811585"
"PrimaireGauche";"PrimaireLeDebat";"0.5127187"
"PrimaireGauche";"Valls";"0.5306586"
"QuestionsPol";"RevenuUniversel";"0.6526972"
"RevenuUniversel";"RUE";"0.5065560"
"Russie";"USA";"0.5009308"
"Valls2017";"VallsParis";"0.6963389"
"verglas";"VigilanceOrange";"0.6142022"
