"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.6302204"
"18mars2017";"AvenirEnCommun";"0.6144008"
"18mars2017";"EcologieFi";"0.5407061"
"18mars2017";"JLM2017";"0.5640618"
"8mars";"EgaliteFH";"0.5851665"
"8mars";"JourneeDesDroitsDesFemmes";"0.5131054"
"AgoraLive";"Blois";"0.5418718"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5045833"
"AgoraLive";"Hamon2017";"0.5745135"
"AgoraLive";"RevenuUniversel";"0.5244497"
"agriculture";"SIA2017";"0.5626727"
"AuNomDuPeuple";"Aveyron";"0.5644276"
"AuNomDuPeuple";"Beyrouth";"0.5284510"
"AuNomDuPeuple";"BFMPolitique";"0.5892774"
"AuNomDuPeuple";"Cazeneuve";"0.6304831"
"AuNomDuPeuple";"ConférenceMLP";"0.6947944"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6067812"
"AuNomDuPeuple";"Jura";"0.5481817"
"AuNomDuPeuple";"LeVraiMacron";"0.6442322"
"AuNomDuPeuple";"Marine2017";"0.8825632"
"AuNomDuPeuple";"Menton";"0.5846969"
"AuNomDuPeuple";"migrants";"0.5257058"
"AuNomDuPeuple";"MLPTF1";"0.7221060"
"AuNomDuPeuple";"MontSaintMichel";"0.6691135"
"AuNomDuPeuple";"NantesMLP";"0.5893338"
"AuNomDuPeuple";"Pierrelatte";"0.6383813"
"AvenirEnCommun";"EcologieFi";"0.5221759"
"AvenirEnCommun";"FranceInsoumise";"0.6567896"
"AvenirEnCommun";"JLM2017";"0.6961323"
"AvenirEnCommun";"JLMChiffrage";"0.5036337"
"Aveyron";"Marine2017";"0.5371815"
"Bayrou";"Juppé";"0.5569270"
"Bayrou";"Macron";"0.7213496"
"Beyrouth";"ConférenceMLP";"0.5165149"
"Beyrouth";"Liban";"0.6909683"
"Beyrouth";"Marine2017";"0.5369937"
"Beyrouth";"NantesMLP";"0.5742193"
"BFMPolitique";"LeVraiMacron";"0.5343902"
"BFMPolitique";"Marine2017";"0.5389720"
"BFMPolitique";"MLPTF1";"0.5356473"
"BFMPolitique";"Pierrelatte";"0.5522057"
"biodiversité";"climat";"0.5860461"
"Bobigny";"Theo";"0.5169132"
"Brest";"Hamon2017";"0.5288096"
"Bretagne";"Zeus";"0.5352075"
"Cazeneuve";"LeVraiMacron";"0.5263077"
"Cazeneuve";"Marine2017";"0.5778642"
"Cazeneuve";"MLPTF1";"0.5591847"
"Cazeneuve";"MontSaintMichel";"0.5047605"
