"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"ParisSeSouvient";"0.5237609"
"AccordDeParis";"climat";"0.5610357"
"AccordDeParis";"COP21";"0.6037198"
"AccordDeParis";"COP22";"0.5000307"
"AccordDeParis";"ParisAgreement";"0.6341370"
"AccordDeParis";"SmileForThePlanet";"0.6863144"
"AJ2017";"AJBordeaux";"0.5486414"
"AJ2017";"AJZenith";"0.6856892"
"AJ2017";"JuppéGagnant";"0.5685187"
"AJ2017";"JuppéPrésidentCest";"0.6228822"
"AJ2017";"LE20H";"0.5639714"
"AJ2017";"TousJuppe";"0.7288332"
"AJ2017";"VivementJuppe";"0.7072419"
"AJBordeaux";"AJZenith";"0.5021427"
"AJBordeaux";"TousJuppe";"0.6073277"
"AJBordeaux";"VivementJuppe";"0.5261399"
"AJLille";"TousJuppe";"0.5094059"
"AJToulouse";"JuppéPrésidentCest";"0.6245167"
"AJToulouse";"LE20H";"0.5378278"
"AJZenith";"TousJuppe";"0.5565602"
"AJZenith";"VivementJuppe";"0.6338614"
"ANOC";"ANOCGA2016";"0.8616456"
"ANOC";"Paris2024";"0.6763965"
"ANOCGA2016";"Paris2024";"0.7352820"
"AuNomDuPeuple";"ConventionMLP";"0.6263266"
"AuNomDuPeuple";"Marine2017";"0.5113094"
"AuNomDuPeuple";"MIFexpo";"0.6753150"
"AuNomDuPeuple";"migrants";"0.5758083"
"AvecBLM";"renouveau";"0.5653545"
"AvecNS";"NS2017";"0.5621033"
"AvecNS";"NS20H";"0.6620565"
"AvecNS";"NSNice";"0.5772156"
"AvecNS";"NSNimes";"0.5168291"
"AvecNS";"ToutPourLaFrance";"0.8201876"
"Bataclan";"Sting";"0.5368683"
"Bayrou";"Juppé";"0.5227563"
"Berges";"ConseildeParis";"0.5530019"
"Berges";"Paris";"0.5256410"
"Brexit";"Trump";"0.5042345"
"CitiesForLife";"Paris";"0.5524228"
"climat";"COP22";"0.5756394"
"climat";"ParisAgreement";"0.5004047"
"Clinton";"ElectionNight";"0.5518499"
"Clinton";"Trump";"0.7225339"
"ConseildeParis";"Paris";"0.6235070"
"ConventionMLP";"MIFexpo";"0.5659508"
"COP21";"ParisAgreement";"0.5813744"
"COP21";"SmileForThePlanet";"0.5635107"
"COP22";"Marrakech";"0.6486295"
"droite";"gauche";"0.5368464"
"E1Matin";"E1Primaire";"0.5212282"
"ElectionNight";"Trump";"0.5610941"
"Erdogan";"HDP";"0.5350690"
"Erdogan";"Turquie";"0.5874424"
"Europe1";"France2";"0.5211090"
"Fillon";"Juppé";"0.6878678"
"Fillon";"PrimaireDroite";"0.5103167"
"Fillon";"Sarkozy";"0.6710506"
"Fillon";"Trump";"0.6185232"
"Fillon2017";"FillonGagnant";"0.7497713"
"Fillon2017";"PalaisDesCongrès";"0.5122447"
"FluctuatNecMergitur";"Paris";"0.5445142"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8178549"
"FranceInsoumise";"JLM2017";"0.7994374"
"FranceInsoumise";"Obsinsoumis";"0.5731843"
"HDP";"Turquie";"0.5144212"
"Hollande";"Sarkozy";"0.5038975"
"Hollande";"Valls";"0.5305158"
"innovation";"numérique";"0.5454930"
"itele";"JeSoutiensItele";"0.6658229"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5907199"
"JeVoteJuppé";"TousJuppe";"0.5513193"
"JLM2017";"Mélenchon";"0.5103225"
"JLM2017";"Obsinsoumis";"0.7494902"
"Juppé";"Sarkozy";"0.5599376"
"JuppéGagnant";"JuppéPrésidentCest";"0.5788541"
"JuppéPrésidentCest";"LE20H";"0.6225383"
"JuppéPrésidentCest";"TousJuppe";"0.5321469"
"JuppéPrésidentCest";"VivementJuppe";"0.5417163"
"LaBAP";"LeMans";"0.5251715"
"LaBAP";"UEngagement";"0.7204419"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6118121"
"LE20H";"TousJuppe";"0.5788173"
"LE20H";"VivementJuppe";"0.5125377"
"LeMans";"UEngagement";"0.5741489"
"MadeInFrance";"Montebourg";"0.5571596"
"Mélenchon";"Obsinsoumis";"0.5956538"
"Meyzieu";"ToutPourLaFrance";"0.6480922"
"Nîmes";"NSNimes";"0.6573037"
"NS2017";"ToutPourLaFrance";"0.6131153"
"NS20H";"NSBordeaux";"0.5775228"
"NS20H";"NSNice";"0.5486844"
"NS20H";"ToutPourLaFrance";"0.6198205"
"NSBordeaux";"NSNice";"0.5289959"
"NSBordeaux";"NSRTL";"0.6633943"
"NSBordeaux";"ToutPourLaFrance";"0.6261656"
"NSNice";"NSNimes";"0.6911779"
"NSNice";"NSRTL";"0.5978118"
"NSNice";"ToutPourLaFrance";"0.6593967"
"NSNimes";"ToutPourLaFrance";"0.5941966"
"NSRTL";"ToutPourLaFrance";"0.5631814"
"PalaisDesCongrès";"Vérité";"0.6581017"
"Paris";"ParisSeSouvient";"0.5131727"
"ParisAgreement";"SmileForThePlanet";"0.6538576"
"PLF2017";"QAG";"0.5563693"
"Primaire";"Primaire2016";"0.5651831"
"Sarkozy";"Trump";"0.5391210"
"TousJuppe";"VivementJuppe";"0.6173610"
