"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.5648273"
"6eRepublique";"JLMHologramme";"0.5411242"
"Alfortville";"JeVoteValls";"0.6989413"
"Alfortville";"Valls2017";"0.5331974"
"Argenteuil";"Bobigny";"0.5371718"
"AssisesMLP";"AuNomDuPeuple";"0.7276975"
"AssisesMLP";"Koblenz";"0.5033874"
"AssisesMLP";"LeVraiFillon";"0.5842171"
"AssisesMLP";"Marine2017";"0.7350600"
"AssisesMLP";"Menton";"0.5151762"
"AssisesMLP";"MLPTF1";"0.6429140"
"Aulnay";"Theo";"0.5319432"
"AuNomDuPeuple";"GrandeSynthe";"0.7147865"
"AuNomDuPeuple";"JeChoisisMarine";"0.5598251"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6934279"
"AuNomDuPeuple";"Koblenz";"0.5397573"
"AuNomDuPeuple";"LEmissionPolitique";"0.5274695"
"AuNomDuPeuple";"LeVraiFillon";"0.6432351"
"AuNomDuPeuple";"Marine2017";"0.8995369"
"AuNomDuPeuple";"Menton";"0.6009257"
"AuNomDuPeuple";"migrants";"0.6037980"
"AuNomDuPeuple";"MLPTF1";"0.7240352"
"AvenirEnCommun";"FranceInsoumise";"0.7053042"
"AvenirEnCommun";"JLM2017";"0.8300810"
"AvenirEnCommun";"JLMHologramme";"0.6850667"
"AvenirEnCommun";"JLMStrasbourg";"0.5089387"
"AvenirEnCommun";"LCI";"0.5018906"
"benoithamon2017";"Hamon2017";"0.5287062"
"benoithamon2017";"Mutualité";"0.5168989"
"Bobigny";"Theo";"0.5112124"
"Bretagne";"Finistère";"0.5215746"
"Budget2017";"DirectIDF";"0.5543554"
"burnout";"LaSouterraine";"0.5561178"
"burnout";"RevenuUniversel";"0.5715298"
"Calais";"GrandeSynthe";"0.5789240"
"Calais";"migrants";"0.5569439"
"CETA";"EPlenary";"0.5379120"
"CETA";"StopCETA";"0.7064953"
"concert";"exposition";"0.5131566"
"concert";"theatre";"0.5533687"
"ConfAlimentation";"LaSouterraine";"0.5763405"
"DelitDentraveIVG";"IVG";"0.6404264"
"EnMarche";"LaFranceEnMarche";"0.5235917"
"EnMarche";"Macron2017";"0.6023954"
"EnMarche";"PandaLive";"0.5216875"
"EPlenary";"StopCETA";"0.5151374"
"exposition";"theatre";"0.5280287"
"Fillon";"FillonGate";"0.5090285"
"Fillon";"Macron";"0.5340270"
"Fillon";"PenelopeGate";"0.6881581"
"Fillon2017";"FillonLaVillette";"0.5600153"
"Fillon2017";"FillonPresident";"0.5026200"
"FillonCharleville";"FillonPresident";"0.5024944"
"FillonCharleville";"Séguin";"0.5252646"
"FillonCompiègne";"ProjetFillon";"0.5134826"
"FillonGate";"PenelopeFillon";"0.5478124"
"FillonGate";"PenelopeGate";"0.5809659"
"FranceInsoumise";"JLM2017";"0.7240633"
"FranceInsoumise";"JLMHologramme";"0.6667768"
"FRANOR";"Handball2017";"0.7347493"
"GrandeSynthe";"JeSoutiensLaPolice";"0.5614234"
"GrandeSynthe";"Marine2017";"0.5157209"
"GrandeSynthe";"migrants";"0.6994375"
"Gueret";"LaSouterraine";"0.5143860"
"Hamon";"Macron";"0.5760601"
"Hamon";"Mélenchon";"0.5289877"
"Hamon";"PrimairesGauche";"0.5460911"
"Hamon";"PS";"0.5175503"
"Hamon";"Valls";"0.7438297"
"Hamon2017";"Mutualité";"0.6769416"
"Hamon2017";"PrimaireLeDebat";"0.5463667"
"Hamon2017";"RevenuUniversel";"0.6029116"
"innovation";"numérique";"0.5482505"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.5111894"
"JeChoisisMarine";"Marine2017";"0.5530348"
"JeSoutiensLaPolice";"Marine2017";"0.5640758"
"JeSoutiensLaPolice";"migrants";"0.5138745"
"JeVoteValls";"Valls2017";"0.7249724"
"JeVoteValls";"VallsTF1";"0.5772073"
"JLM2017";"JLMHologramme";"0.6788742"
"JLMHologramme";"JLMStrasbourg";"0.6161137"
"Koblenz";"LeVraiFillon";"0.5149508"
"Koblenz";"Marine2017";"0.5155973"
"Koblenz";"MLPTF1";"0.6114767"
"LaSouterraine";"Portugal";"0.5952008"
"LEmissionPolitique";"Marine2017";"0.5211650"
"LEmissionPolitique";"MLPTF1";"0.5200020"
"LePen";"Mélenchon";"0.5277325"
"LeVraiFillon";"Marine2017";"0.5821891"
"MadeForSharing";"Paris2024";"0.5313418"
"Marine2017";"Menton";"0.5781443"
"Marine2017";"MLPTF1";"0.7148582"
"Menton";"MLPTF1";"0.6786815"
"MLPTF1";"QDI";"0.5011890"
"Morbihan";"Vannes";"0.7566500"
"Mutualité";"RevenuUniversel";"0.5051440"
"Paris2024";"Sharing";"0.7528911"
"PenelopeFillon";"PenelopeGate";"0.5417980"
"PrimaireGauche";"PrimairesGauche";"0.5022254"
"PrimaireLeDebat";"RevenuUniversel";"0.5078569"
"Valls2017";"VallsTF1";"0.5298841"
"Victoires2017";"VictoiresDeLaMusique";"0.6308033"
