"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"JLMHologramme";"0.5053272"
"Alfortville";"JeVoteValls";"0.7027108"
"Alfortville";"Valls2017";"0.5994874"
"Argenteuil";"Bobigny";"0.5145587"
"AssisesMLP";"AuNomDuPeuple";"0.7386477"
"AssisesMLP";"Beyrouth";"0.5164654"
"AssisesMLP";"LEmissionPolitique";"0.5010727"
"AssisesMLP";"LeVraiFillon";"0.6087866"
"AssisesMLP";"Marine2017";"0.7455666"
"AssisesMLP";"MLPTF1";"0.6002591"
"Aulnay";"Theo";"0.5389809"
"AuNomDuPeuple";"Beyrouth";"0.5522897"
"AuNomDuPeuple";"JeChoisisMarine";"0.5856733"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6918847"
"AuNomDuPeuple";"Jura";"0.5085689"
"AuNomDuPeuple";"LEmissionPolitique";"0.5351121"
"AuNomDuPeuple";"LeVraiFillon";"0.6528797"
"AuNomDuPeuple";"Liban";"0.5563785"
"AuNomDuPeuple";"Marine2017";"0.8975877"
"AuNomDuPeuple";"Menton";"0.5768634"
"AuNomDuPeuple";"MLPTF1";"0.7755803"
"AvenirEnCommun";"FranceInsoumise";"0.6782126"
"AvenirEnCommun";"JLM2017";"0.8091481"
"AvenirEnCommun";"JLMChiffrage";"0.5844937"
"AvenirEnCommun";"JLMHologramme";"0.6400286"
"benoithamon2017";"Hamon2017";"0.5621245"
"Beyrouth";"JeSoutiensLaPolice";"0.5522732"
"Beyrouth";"Liban";"0.6638365"
"Bobigny";"Theo";"0.5585239"
"BourdinBDV";"BourdinDirect";"0.5279599"
"BudgetIDF";"DirectIDF";"0.5180806"
"burnout";"LaSouterraine";"0.5253577"
"burnout";"RevenuUniversel";"0.5365744"
"CETA";"EPlenary";"0.5226364"
"CETA";"PlenPE";"0.5128387"
"CETA";"StopCETA";"0.6885006"
"ConfAlimentation";"LaSouterraine";"0.5695736"
"ConfAlimentation";"Portugal";"0.5637769"
"DelitDentraveIVG";"IVG";"0.6564219"
"EnMarche";"LaFranceEnMarche";"0.5215690"
"EnMarche";"Macron2017";"0.6163972"
"EnMarche";"MacronToulon";"0.5323433"
"EnMarche";"PandaLive";"0.5067591"
"Fillon";"Macron";"0.5642499"
"Fillon";"PenelopeGate";"0.6793659"
"Fillon2017";"FillonLaVillette";"0.6233351"
"Fillon2017";"FillonPresident";"0.5349195"
"Fillon2017";"ProjetFillon";"0.5229622"
"FillonCharleville";"Séguin";"0.5030935"
"FillonCompiègne";"ProjetFillon";"0.5408913"
"FillonGate";"PenelopeGate";"0.5536670"
"FillonPoitiers";"Séguin";"0.5062112"
"FranceInsoumise";"JLM2017";"0.7591735"
"FranceInsoumise";"JLMChiffrage";"0.5556548"
"FranceInsoumise";"JLMHologramme";"0.5711405"
"FRANOR";"Handball2017";"0.7560351"
"Gueret";"LaSouterraine";"0.5053799"
"Hamon";"LePen";"0.5408750"
"Hamon";"Macron";"0.6081265"
"Hamon";"Mélenchon";"0.6210428"
"Hamon";"PrimairesGauche";"0.5380811"
"Hamon";"Valls";"0.6337357"
"Hamon2017";"Mutualité";"0.6834504"
"Hamon2017";"Portugal";"0.5095256"
"Hamon2017";"PrimaireLeDebat";"0.5386748"
"Hamon2017";"RevenuUniversel";"0.5668666"
"Hollande";"Macron";"0.5108324"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.5873972"
"JeChoisisMarine";"Marine2017";"0.5600477"
"JeSoutiensLaPolice";"Marine2017";"0.5958270"
"JeVoteValls";"Valls2017";"0.7219080"
"JLM2017";"JLMChiffrage";"0.5530991"
"JLM2017";"JLMHologramme";"0.6509941"
"JLMChiffrage";"JLMHologramme";"0.5976630"
"JLMChiffrage";"JLMStrasbourg";"0.6310203"
"JLMHologramme";"JLMStrasbourg";"0.5830181"
"Jura";"MLPTF1";"0.5053703"
"LaFranceEnMarche";"Macron2017";"0.5152122"
"LaFranceEnMarche";"MacronToulon";"0.5051051"
"LaSouterraine";"Portugal";"0.6181754"
"LEmissionPolitique";"Marine2017";"0.5316688"
"LEmissionPolitique";"MLPTF1";"0.5330829"
"LePen";"Macron";"0.5576617"
"LePen";"Mélenchon";"0.5629219"
"LeVraiFillon";"Marine2017";"0.6198865"
"LeVraiFillon";"MLPTF1";"0.5116994"
"Liban";"Marine2017";"0.5101891"
"Liban";"MLPTF1";"0.5170810"
"MadeForSharing";"Paris2024";"0.5735106"
"Marine2017";"Menton";"0.5322276"
"Marine2017";"MLPTF1";"0.7119575"
"Menton";"MLPTF1";"0.6113045"
"Mutualité";"RevenuUniversel";"0.5150629"
"OVPL";"Senat360";"0.5059351"
"Paris2024";"Sharing";"0.7247755"
"PenelopeFillon";"PenelopeGate";"0.5204548"
"Victoires2017";"VictoiresDeLaMusique";"0.6446797"
