"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.6262620"
"18mars2017";"AvenirEnCommun";"0.5995785"
"18mars2017";"EcologieFi";"0.5182751"
"18mars2017";"JLM2017";"0.5062231"
"8mars";"EgaliteFH";"0.5550984"
"8mars";"JourneeDesDroitsDesFemmes";"0.5566243"
"AgoraLive";"ConseilCitoyen";"0.5229404"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5227778"
"AgoraLive";"FuturDesirable";"0.5352550"
"AgoraLive";"Hamon2017";"0.5859333"
"AgoraLive";"RevenuUniversel";"0.5161847"
"agriculture";"SIA2017";"0.5817247"
"AuNomDuPeuple";"Aveyron";"0.5527392"
"AuNomDuPeuple";"Beyrouth";"0.5388720"
"AuNomDuPeuple";"BFMPolitique";"0.5750078"
"AuNomDuPeuple";"Cazeneuve";"0.6230540"
"AuNomDuPeuple";"ConférenceMLP";"0.6981313"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5984358"
"AuNomDuPeuple";"Jura";"0.5634904"
"AuNomDuPeuple";"LeVraiMacron";"0.5850287"
"AuNomDuPeuple";"Marine2017";"0.8859733"
"AuNomDuPeuple";"Menton";"0.5783535"
"AuNomDuPeuple";"migrants";"0.5979645"
"AuNomDuPeuple";"MLPTF1";"0.7180564"
"AuNomDuPeuple";"MontSaintMichel";"0.6734673"
"AuNomDuPeuple";"NantesMLP";"0.5548912"
"AuNomDuPeuple";"Pierrelatte";"0.6306740"
"AuNomDuPeuple";"policiers";"0.5530054"
"AvenirEnCommun";"EcologieFi";"0.5257752"
"AvenirEnCommun";"FranceInsoumise";"0.6488830"
"AvenirEnCommun";"JLM2017";"0.6991418"
"AvenirEnCommun";"JLMChiffrage";"0.5200733"
"Aveyron";"Marine2017";"0.5295008"
"Bayrou";"Juppé";"0.5613095"
"Bayrou";"Macron";"0.7125471"
"Beyrouth";"ConférenceMLP";"0.5180728"
"Beyrouth";"Liban";"0.7058953"
"Beyrouth";"Marine2017";"0.5335258"
"Beyrouth";"NantesMLP";"0.5676795"
"BFMPolitique";"Marine2017";"0.5123798"
"BFMPolitique";"MLPTF1";"0.5509311"
"BFMPolitique";"Pierrelatte";"0.5428962"
"biodiversité";"climat";"0.5712634"
"Bobigny";"Theo";"0.5675705"
"Brest";"Hamon2017";"0.5455991"
"Bretagne";"Zeus";"0.5039032"
"Cazeneuve";"LeVraiMacron";"0.5095977"
"Cazeneuve";"Marine2017";"0.5846107"
"Cazeneuve";"MLPTF1";"0.5404001"
"Cazeneuve";"Pierrelatte";"0.5595920"
"CETA";"EPlenary";"0.5056629"
"CETA";"PlenPE";"0.5424192"
"CETA";"StopCETA";"0.6929400"
"Conf";"entrepreneuriat";"0.6464577"
"ConfAlimentation";"LaSouterraine";"0.5157159"
"ConférenceMLP";"JeSoutiensLaPolice";"0.5153517"
"ConférenceMLP";"Jura";"0.6026983"
"ConférenceMLP";"Marine2017";"0.6744211"
"ConférenceMLP";"Menton";"0.7277588"
"ConférenceMLP";"MLPTF1";"0.6775764"
"ConférenceMLP";"MontSaintMichel";"0.7048279"
"ConférenceMLP";"NantesMLP";"0.5213919"
"ConférenceMLP";"Pierrelatte";"0.6399244"
"ConseilCitoyen";"Hamon2017";"0.6465006"
"ConseilCitoyen";"LE20H";"0.5050584"
"ConseilCitoyen";"rassemblement";"0.5679601"
"cotesdarmor";"servicespublics";"0.6943867"
"DelitDentraveIVG";"IVG";"0.5168548"
"DirectAN";"QAG";"0.5554615"
