"Hashtag1";"Hashtag2";"Correlation"
"20hMLP";"AuNomDuPeuple";"0.5602038"
"20hMLP";"ConventionMLP";"0.5663463"
"AccordDeParis";"climat";"0.5815792"
"AccordDeParis";"COP21";"0.6196401"
"AccordDeParis";"COP22";"0.5116439"
"AccordDeParis";"ParisAgreement";"0.6500969"
"AccordDeParis";"SmileForThePlanet";"0.6699013"
"AJ2017";"AJBordeaux";"0.5378017"
"AJ2017";"AJZenith";"0.6761259"
"AJ2017";"JeVoteJuppé";"0.5186332"
"AJ2017";"JuppéGagnant";"0.6270975"
"AJ2017";"JuppéPrésidentCest";"0.6438155"
"AJ2017";"LE20H";"0.5820070"
"AJ2017";"TousJuppe";"0.7483139"
"AJ2017";"VivementJuppe";"0.7196920"
"AJBordeaux";"TousJuppe";"0.6250526"
"AJBordeaux";"VivementJuppe";"0.5195016"
"AJLille";"TousJuppe";"0.5236441"
"AJNancy";"AJToulouse";"0.5267948"
"AJNancy";"LE20H";"0.6532072"
"AJToulouse";"JuppéPrésidentCest";"0.6108697"
"AJToulouse";"LE20H";"0.5394146"
"AJZenith";"TousJuppe";"0.5637236"
"AJZenith";"VivementJuppe";"0.6212760"
"ANOC";"ANOCGA2016";"0.8790064"
"ANOC";"Paris2024";"0.6888929"
"ANOCGA2016";"Paris2024";"0.7508569"
"AuNomDuPeuple";"ConventionMLP";"0.5777996"
"AuNomDuPeuple";"Marine2017";"0.5493482"
"AuNomDuPeuple";"MIFexpo";"0.5593582"
"AuNomDuPeuple";"migrants";"0.5390361"
"AvecBLM";"renouveau";"0.5425594"
"AvecNS";"NS2017";"0.5506605"
"AvecNS";"NS20H";"0.6969176"
"AvecNS";"NSBordeaux";"0.5120184"
"AvecNS";"NSNice";"0.5676197"
"AvecNS";"NSNimes";"0.5179441"
"AvecNS";"ToutPourLaFrance";"0.8276444"
"Bataclan";"Sting";"0.5040363"
"Berges";"Paris";"0.5311218"
"CitiesForLife";"Paris";"0.5280440"
"climat";"COP22";"0.5897644"
"climat";"ParisAgreement";"0.5009276"
"Clinton";"ElectionNight";"0.5355199"
"Clinton";"Trump";"0.7488556"
"ConseildeParis";"Paris";"0.5994019"
"COP21";"ParisAgreement";"0.5804611"
"COP21";"SmileForThePlanet";"0.5635634"
"COP22";"Marrakech";"0.6333372"
"DimPol";"NSNice";"0.5291429"
"DirectAN";"QAG";"0.5059091"
"directsénat";"Sénat";"0.5024617"
"droite";"gauche";"0.5466107"
"E1Matin";"E1Primaire";"0.5449806"
"ElectionNight";"Trump";"0.5366296"
"Erdogan";"HDP";"0.5193720"
"Erdogan";"Turquie";"0.6081405"
"Fillon";"Juppé";"0.7015905"
"Fillon";"Sarkozy";"0.6739133"
"Fillon";"Trump";"0.5976906"
"Fillon2017";"FillonGagnant";"0.7095106"
"Fillon2017";"JeVoteFillon";"0.5612952"
"Fillon2017";"PalaisDesCongrès";"0.5401822"
"FillonLyon";"FillonPresident";"0.5265605"
"FluctuatNecMergitur";"Paris";"0.5212943"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7410583"
"FranceInsoumise";"JLM2017";"0.7163870"
"Hamon2017";"RevenuUniversel";"0.5054327"
"Hollande";"Sarkozy";"0.5176226"
"Hollande";"Valls";"0.5258026"
"innovation";"numérique";"0.5895896"
"itele";"JeSoutiensItele";"0.6463230"
"JeVoteFillon";"Vérité";"0.5222842"
"JeVoteJuppé";"JuppéPrésidentCest";"0.6164669"
"JeVoteJuppé";"TousJuppe";"0.5949235"
"JLM2017";"Mélenchon";"0.5392236"
"JLM2017";"Obsinsoumis";"0.7790976"
"Juppé";"Sarkozy";"0.5586530"
"Juppé";"Trump";"0.5094315"
"JuppéGagnant";"JuppéPrésidentCest";"0.6441143"
"JuppéGagnant";"LE20H";"0.5799833"
"JuppéPrésidentCest";"LE20H";"0.6229656"
"JuppéPrésidentCest";"TousJuppe";"0.5482634"
"JuppéPrésidentCest";"VivementJuppe";"0.5290866"
"LaBAP";"Labège";"0.6897069"
"LaBAP";"LeMans";"0.5966505"
"LaBAP";"UEngagement";"0.7371212"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6293208"
"LE20H";"TousJuppe";"0.5944314"
"LE20H";"VivementJuppe";"0.5242956"
"LeMans";"UEngagement";"0.6549470"
"Mélenchon";"Obsinsoumis";"0.5874858"
"Meyzieu";"ToutPourLaFrance";"0.6485861"
"Montebourg";"PrimaireGauche";"0.5280930"
"Morbihan";"Vannes";"0.5656406"
"Nîmes";"NSNimes";"0.7117048"
"NS2017";"ToutPourLaFrance";"0.6036961"
"NS20H";"NSBordeaux";"0.5356642"
"NS20H";"NSNice";"0.5403291"
"NS20H";"ToutPourLaFrance";"0.6132502"
"NSBordeaux";"NSNice";"0.5223138"
"NSBordeaux";"NSRTL";"0.6841541"
"NSBordeaux";"ToutPourLaFrance";"0.6162589"
"NSNice";"NSNimes";"0.7067417"
"NSNice";"NSRTL";"0.6100355"
"NSNice";"ToutPourLaFrance";"0.6456727"
"NSNimes";"ToutPourLaFrance";"0.6043706"
"NSRTL";"ToutPourLaFrance";"0.5775325"
"PalaisDesCongrès";"Vérité";"0.6479888"
"ParisAgreement";"SmileForThePlanet";"0.6611434"
"PLF2017";"QAG";"0.5455043"
"Primaire";"Primaire2016";"0.5725338"
"Sarkozy";"Trump";"0.5328501"
"TousJuppe";"VivementJuppe";"0.6370606"
