"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5598244"
"18mars";"6eRepublique";"0.5041186"
"18mars";"AvenirEnCommun";"0.5334441"
"18mars";"FranceInsoumise";"0.5104682"
"18mars";"JLM2017";"0.5328942"
"18mars";"PlanB";"0.5187312"
"18mars2017";"6eRepublique";"0.7374679"
"18mars2017";"AvenirEnCommun";"0.7148457"
"18mars2017";"EcologieFi";"0.6987083"
"18mars2017";"FranceInsoumise";"0.6137725"
"18mars2017";"JaiBastille";"0.6398842"
"18mars2017";"JLM2017";"0.6914997"
"18mars2017";"JLMChiffrage";"0.5763431"
"6eRepublique";"FranceInsoumise";"0.5589357"
"6eRepublique";"JaiBastille";"0.5387326"
"6eRepublique";"JLM2017";"0.5946297"
"ADMD";"findevie";"0.5487325"
"AgoraLive";"Blois";"0.5123683"
"AgoraLive";"ConseilCitoyen";"0.5570825"
"AgoraLive";"Hamon2017";"0.5707310"
"AgoraLive";"RevenuUniversel";"0.5111003"
"agriculteurs";"Gers";"0.5592701"
"agriculture";"SIA2017";"0.5379166"
"AuNomDuPeuple";"Aveyron";"0.6232141"
"AuNomDuPeuple";"Beyrouth";"0.5498649"
"AuNomDuPeuple";"BFMPolitique";"0.6397382"
"AuNomDuPeuple";"Cazeneuve";"0.6033205"
"AuNomDuPeuple";"ConférenceMLP";"0.7198368"
"AuNomDuPeuple";"Gers";"0.6522257"
"AuNomDuPeuple";"LeVraiMacron";"0.6959183"
"AuNomDuPeuple";"Liban";"0.5256108"
"AuNomDuPeuple";"Marine2017";"0.9054232"
"AuNomDuPeuple";"MLPTF1";"0.7238731"
"AuNomDuPeuple";"MontSaintMichel";"0.6381541"
"AuNomDuPeuple";"NantesMLP";"0.5707731"
"AuNomDuPeuple";"Pierrelatte";"0.6584834"
"AuNomDuPeuple";"policiers";"0.5723855"
"AuNomDuPeuple";"SaintRaphaël";"0.6055592"
"AvecHamon";"Bercy";"0.6437071"
"AvenirEnCommun";"FranceInsoumise";"0.5969131"
"AvenirEnCommun";"JLM2017";"0.5918783"
"Aveyron";"Gers";"0.5228564"
"Aveyron";"Marine2017";"0.5737575"
"Bayrou";"Fillon";"0.5280532"
"Bayrou";"Hollande";"0.5407502"
"Bayrou";"Juppé";"0.5371001"
"Bayrou";"Macron";"0.7254112"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5322037"
"Bercy";"Hamon2017";"0.5179164"
"Beyrouth";"ConférenceMLP";"0.5084409"
"Beyrouth";"Liban";"0.6562523"
"Beyrouth";"Marine2017";"0.5306907"
"Beyrouth";"NantesMLP";"0.6186685"
"Beyrouth";"policiers";"0.5003267"
"BFMPolitique";"Cazeneuve";"0.5272992"
"BFMPolitique";"ConférenceMLP";"0.5076467"
"BFMPolitique";"LeVraiMacron";"0.5906742"
"BFMPolitique";"Marine2017";"0.5769067"
"BFMPolitique";"MLPTF1";"0.5753200"
"BFMPolitique";"MontSaintMichel";"0.5027396"
"BFMPolitique";"Pierrelatte";"0.5774799"
"BFMPolitique";"policiers";"0.5606812"
"BFMPolitique";"Punchline";"0.5059094"
"BHLeHavre";"Conf";"0.5954194"
"Brest";"Conf";"0.5245477"
"Brest";"Hamon2017";"0.5502142"
"Bretagne";"Finistère";"0.5195284"
"Bretagne";"passezalouest";"0.6567362"
"Bretagne";"Zeus";"0.5535429"
"Cazeneuve";"LeVraiMacron";"0.5574317"
"Cazeneuve";"Marine2017";"0.6029455"
"Cazeneuve";"MLPTF1";"0.5568231"
"Cazeneuve";"MontSaintMichel";"0.5205270"
"Cazeneuve";"Pierrelatte";"0.5632836"
"Conf";"entrepreneuriat";"0.5097904"
"Conf";"Europe";"0.5449606"
"ConférenceMLP";"Gers";"0.7559203"
"ConférenceMLP";"LeVraiMacron";"0.6513756"
"ConférenceMLP";"Marine2017";"0.6724987"
"ConférenceMLP";"MLPTF1";"0.7288149"
"ConférenceMLP";"MontSaintMichel";"0.7021121"
"ConférenceMLP";"NantesMLP";"0.5206350"
"ConférenceMLP";"Pierrelatte";"0.6480105"
"ConférenceMLP";"SaintRaphaël";"0.5405415"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5388646"
"ConseilCitoyen";"Hamon2017";"0.6102633"
"cotesdarmor";"servicespublics";"0.6811955"
"EcologieFi";"FranceInsoumise";"0.5561304"
"EcologieFi";"JaiBastille";"0.5476566"
"EcologieFi";"JLM2017";"0.6144228"
"EcologieFi";"JLMChiffrage";"0.5719440"
"EcologieFi";"PlanB";"0.5115432"
"EELV";"PS";"0.5021620"
"EllesMarchent";"LaFranceEnMarche";"0.5666589"
"EllesMarchent";"ProgrammeEM";"0.5662868"
"emploi";"formation";"0.5067785"
"EnMarche";"LaFranceEnMarche";"0.5275917"
"EnMarche";"Macron2017";"0.6436093"
"EnMarche";"MacronCaen";"0.5124949"
"EnMarche";"MacronGironde";"0.5838803"
"EnMarche";"MacronToulon";"0.5827210"
"EnMarche";"ProgrammeEM";"0.5874292"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5978028"
"Fillon";"Juppé";"0.6471461"
"Fillon";"LePen";"0.5002779"
"Fillon";"Macron";"0.6106497"
"Fillon";"PenelopeGate";"0.5365607"
"Fillon";"Sarkozy";"0.5436282"
"Fillon";"Trocadero";"0.5212189"
"Fillon2017";"FillonTrocadero";"0.5259426"
"Fillon2017";"ProjetFillon";"0.6604718"
"FillonBesançon";"FillonNîmes";"0.5545786"
"FillonBesançon";"FillonOrléans";"0.5276543"
"FillonBesançon";"FillonSociétéCivile";"0.5383804"
"FillonNîmes";"FillonSociétéCivile";"0.6706919"
"FillonNîmes";"SoutienFillon";"0.5258052"
"FillonOrléans";"FillonPresident";"0.5072295"
"FillonPresident";"ProjetFillon";"0.5129290"
"FillonSociétéCivile";"SoutienFillon";"0.5243709"
"FillonTrocadero";"Trocadero";"0.5969529"
"Finistère";"passezalouest";"0.5000947"
"FranceInsoumise";"JaiBastille";"0.5908238"
"FranceInsoumise";"JLM2017";"0.7163947"
"FranceInsoumise";"PlanB";"0.5755046"
"Fraternité";"liberté";"0.6194183"
"FuturDesirable";"Hamon2017";"0.6487897"
"Gers";"Marine2017";"0.5913134"
"Gers";"MLPTF1";"0.5835737"
"Gers";"MontSaintMichel";"0.6077160"
"Gers";"Pierrelatte";"0.5362723"
"Hamon";"LePen";"0.6054893"
"Hamon";"Macron";"0.5424001"
"Hamon";"Mélenchon";"0.6852070"
"Hamon";"PS";"0.5197001"
"Hamon2017";"JeVotePour";"0.6131320"
"Hamon2017";"LE20H";"0.5204003"
"Hamon2017";"LEmissionPolitique";"0.6384337"
"Hamon2017";"Portugal";"0.5054797"
"Hamon2017";"RevenuUniversel";"0.6400911"
"Hamon2017";"RUE";"0.5089501"
"Hamon2017";"transparence";"0.5181209"
"Hollande";"Macron";"0.6079541"
"Immigration";"migrants";"0.5401388"
"JaiBastille";"PlanB";"0.5019639"
"JLM2017";"PlanB";"0.5776808"
"Juppé";"Macron";"0.5192032"
"Juppé";"Sarkozy";"0.5282747"
"LaFranceEnMarche";"Macron2017";"0.5748333"
"LaFranceEnMarche";"MacronGironde";"0.5419297"
"LaFranceEnMarche";"ProgrammeEM";"0.5378679"
"LePen";"Macron";"0.5280420"
"LePionMacron";"Marine";"0.5334026"
"LeVraiMacron";"Marine2017";"0.6958536"
"LeVraiMacron";"MLPTF1";"0.7250383"
"LeVraiMacron";"MontSaintMichel";"0.5748983"
"LeVraiMacron";"Pierrelatte";"0.6310991"
"LeVraiMacron";"policiers";"0.5612284"
"LeVraiMacron";"SaintRaphaël";"0.5156221"
"Liban";"Marine2017";"0.5078068"
"Liban";"MLPTF1";"0.5336747"
"Liban";"Pierrelatte";"0.5059221"
"Macron2017";"MacronCaen";"0.5250795"
"MacronCaen";"MacronGironde";"0.5042661"
"MacronCaen";"ProgrammeEM";"0.5533290"
