"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.5292734"
"AuNomDuPeuple";"ConventionMLP";"0.7081601"
"AuNomDuPeuple";"Koblenz";"0.6154700"
"AuNomDuPeuple";"Les4Vérités";"0.5645424"
"AuNomDuPeuple";"LeVraiFillon";"0.7874909"
"AuNomDuPeuple";"Marine2017";"0.8875295"
"AuNomDuPeuple";"migrants";"0.5030616"
"AuNomDuPeuple";"RSI";"0.6839754"
"AvecMV";"AvecValls";"0.5573676"
"AvecMV";"Valls2017";"0.7921630"
"AvecMV";"VallsParis";"0.5135962"
"AvecPeillon";"newdeal";"0.6001181"
"AvecPeillon";"ONPC";"0.7009847"
"AvecPeillon";"peillon2017";"0.8587871"
"AvecValls";"Valls2017";"0.6503790"
"AvecValls";"VallsParis";"0.6245822"
"benoithamon2017";"Hamon2017";"0.6508494"
"benoithamon2017";"INJ";"0.5388368"
"benoithamon2017";"RevenuUniversel";"0.5303905"
"Berlin";"VoeuxFillon";"0.5338435"
"Calais";"migrants";"0.5343937"
"CES2017";"FrenchTech";"0.6251729"
"CES2017";"startup";"0.5009691"
"ClermontFerrand";"RevenuUniversel";"0.5776012"
"CNlesRépublicains";"Fillon2017";"0.5845923"
"CNlesRépublicains";"JTFillon";"0.6290748"
"CNlesRépublicains";"VoeuxFillon";"0.5294038"
"concert";"musique";"0.5036165"
"ConfDePresse";"QuestionsPol";"0.6151272"
"ConfDePresse";"RevenuUniversel";"0.5657756"
"Conferasmus";"Erasmus";"0.6007132"
"ConventionMLP";"Koblenz";"0.6067191"
"ConventionMLP";"Les4Vérités";"0.5415608"
"ConventionMLP";"LeVraiFillon";"0.7390613"
"ConventionMLP";"Marine2017";"0.6726873"
"ConventionMLP";"RSI";"0.6295407"
"ConventionMLP";"Tromelin";"0.5682625"
"CritAir";"pollution";"0.5337657"
"En2017";"Paris";"0.5257685"
"En2017";"StopPollution";"0.5743908"
"EnMarche";"LaMajoritéEnMarche";"0.5019943"
"EnMarche";"MacronLille";"0.5068192"
"Europe";"newdeal";"0.5622195"
"Europe";"peillon2017";"0.5331668"
"Fillon";"Macron";"0.5819089"
"Fillon2017";"VoeuxFillon";"0.5312057"
"FillonNice";"VoeuxFillon";"0.5600686"
"FranceInsoumise";"JLM2017";"0.6487628"
"FranceInter";"Uber";"0.5385760"
"FrenchTech";"innovation";"0.5337590"
"FrenchTech";"startup";"0.5452481"
"FrenchTech";"startups";"0.5273344"
"Hamon";"Hollande";"0.5031903"
"Hamon";"Valls";"0.6719515"
"Hamon2017";"INJ";"0.7020519"
"Hamon2017";"RevenuUniversel";"0.6957466"
"Hamon2017";"RUE";"0.7017160"
"Handball2017";"PhenomenalHandball";"0.7526780"
"Hollande";"Macron";"0.5029723"
"INJ";"Montpellier";"0.5342524"
"INJ";"RevenuUniversel";"0.7063739"
"INJ";"RUE";"0.5421625"
"investituretrump";"Sarkozy";"0.5184999"
"Israel";"Jerusalem";"0.5857262"
"Jaures";"Montebourg";"0.6002324"
"Jaures";"Montebourg2017";"0.7256207"
"JLM2017";"Mélenchon";"0.5070202"
"JRG";"Pinel2017";"0.5626745"
"JRG";"PRG";"0.5774482"
"JRG";"SylviaPinel";"0.5069991"
"JTFillon";"VoeuxFillon";"0.5113333"
"Koblenz";"LeVraiFillon";"0.5994753"
"Koblenz";"Marine2017";"0.6246112"
"LEmissionPolitique";"Valls2017";"0.5485393"
"LeVraiFillon";"Marine2017";"0.7571739"
"LeVraiFillon";"RSI";"0.5770102"
"Liévin";"Valls2017";"0.5417634"
"Macron";"Valls";"0.5596953"
"Marine2017";"migrants";"0.5022520"
"Marine2017";"RSI";"0.6407243"
"Marine2017";"Tromelin";"0.5063179"
"Montebourg";"Montebourg2017";"0.6806893"
"Montpellier";"RevenuUniversel";"0.5775228"
"neige";"verglas";"0.7314168"
"neige";"VigilanceOrange";"0.5688679"
"newdeal";"peillon2017";"0.6663103"
"Obama";"Poutine";"0.5341165"
"Obama";"Trump";"0.5684957"
"ONPC";"peillon2017";"0.6926488"
"peillon2017";"projet";"0.5768048"
"peillon2017";"recherche";"0.5488567"
"Pinel";"Pinel2017";"0.6200754"
"Pinel";"PRG";"0.5046323"
"Pinel2017";"PRG";"0.6420105"
"Pinel2017";"SylviaPinel";"0.6343230"
"Poutine";"Trump";"0.6380978"
"PrimaireGauche";"PrimairesGauche";"0.5388706"
"PrimaireGauche";"Valls";"0.5376503"
"QuestionsPol";"RevenuUniversel";"0.6135952"
"Valls2017";"VallsParis";"0.6939959"
"Valls2017";"VallsTF1";"0.5237163"
"verglas";"VigilanceOrange";"0.6013370"
