"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5502720"
"agriculteurs";"GrandOAgri";"0.5095337"
"agriculteurs";"JeVoteMarine";"0.5046676"
"Ajaccio";"AuNomDuPeuple";"0.5403201"
"Ajaccio";"JeVoteMarine";"0.5535188"
"Ajaccio";"LeVraiMacron";"0.5834956"
"Ajaccio";"LilleMLP";"0.5195147"
"Ajaccio";"Marine2017";"0.5465129"
"Ajaccio";"MarineAParis";"0.5359090"
"AjaccioMLP";"JeVoteMarine";"0.5233719"
"AjaccioMLP";"LeVraiMacron";"0.5357473"
"ArcisSurAube";"AuNomDuPeuple";"0.6565945"
"ArcisSurAube";"InvitePol";"0.6520880"
"ArcisSurAube";"JeVoteMarine";"0.6541907"
"ArcisSurAube";"LeVraiFillon";"0.5986537"
"ArcisSurAube";"LeVraiMacron";"0.6031333"
"ArcisSurAube";"LilleMLP";"0.5839728"
"ArcisSurAube";"Marine2017";"0.6259342"
"ArcisSurAube";"MarineAParis";"0.5457115"
"ArcisSurAube";"PerpignanMLP";"0.5263033"
"ArcisSurAube";"Tchad";"0.5315313"
"ArcisSurAube";"UOIF";"0.5843428"
"Arthaud";"Poutou";"0.5829786"
"AuNomDuPeuple";"AvecMarine";"0.7312846"
"AuNomDuPeuple";"BordeauxMLP";"0.5509841"
"AuNomDuPeuple";"DebatTF1";"0.5549843"
"AuNomDuPeuple";"InvitePol";"0.5134203"
"AuNomDuPeuple";"JeVoteMarine";"0.7575766"
"AuNomDuPeuple";"LeVraiFillon";"0.6106045"
"AuNomDuPeuple";"LeVraiMacron";"0.6057848"
"AuNomDuPeuple";"LilleMLP";"0.6326287"
"AuNomDuPeuple";"Marine2017";"0.9149617"
"AuNomDuPeuple";"MarineAParis";"0.7628913"
"AuNomDuPeuple";"MarinePrésidente";"0.5092225"
"AuNomDuPeuple";"PerpignanMLP";"0.5367959"
"AuNomDuPeuple";"RSI";"0.5174132"
"AuNomDuPeuple";"Tchad";"0.6006993"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5342425"
"AuNomDuPeuple";"UOIF";"0.7398756"
"AvecMarine";"DebatTF1";"0.5255375"
"AvecMarine";"JeVoteMarine";"0.5941094"
"AvecMarine";"LeVraiFillon";"0.5161963"
"AvecMarine";"LilleMLP";"0.5095836"
"AvecMarine";"Marine2017";"0.7733701"
