"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"FluctuatNecMergitur";"0.5412632"
"13Novembre2015";"ParisSeSouvient";"0.5179987"
"AccordDeParis";"climat";"0.5377628"
"AccordDeParis";"COP21";"0.6162769"
"AccordDeParis";"COP22";"0.5363213"
"AccordDeParis";"ParisAgreement";"0.6807969"
"AccordDeParis";"SmileForThePlanet";"0.7442113"
"AJ2017";"AJBordeaux";"0.5768120"
"AJ2017";"AJToulon";"0.5727873"
"AJ2017";"AJZenith";"0.7029087"
"AJ2017";"JuppéPrésidentCest";"0.5898726"
"AJ2017";"LE20H";"0.6006813"
"AJ2017";"TousJuppe";"0.7944985"
"AJ2017";"VivementJuppe";"0.7248039"
"AJBordeaux";"AJZenith";"0.5278814"
"AJBordeaux";"TousJuppe";"0.6386924"
"AJBordeaux";"VivementJuppe";"0.5518973"
"AJLille";"AJZenith";"0.5171217"
"AJToulon";"TousJuppe";"0.6198177"
"AJZenith";"TousJuppe";"0.6225958"
"AJZenith";"VivementJuppe";"0.6325760"
"ANOC";"ANOCGA2016";"0.8826395"
"ANOC";"Paris2024";"0.7016043"
"ANOCGA2016";"Paris2024";"0.7475983"
"AuNomDuPeuple";"ConventionMLP";"0.5362248"
"AuNomDuPeuple";"MIFexpo";"0.6415568"
"AuNomDuPeuple";"migrants";"0.6100875"
"AvecBLM";"renouveau";"0.5406410"
"AvecNS";"NS2017";"0.6046019"
"AvecNS";"NS20H";"0.6855175"
"AvecNS";"NSBordeaux";"0.5108769"
"AvecNS";"NSMarseille";"0.5345743"
"AvecNS";"NSNice";"0.5929299"
"AvecNS";"NSNimes";"0.5121090"
"AvecNS";"ToutPourLaFrance";"0.8382007"
"Bataclan";"Sting";"0.5166353"
"Bayrou";"Juppé";"0.5418888"
"Berges";"ConseildeParis";"0.5830252"
"Berges";"Paris";"0.5432554"
"BourdinDirect";"ToutPourLaFrance";"0.5071405"
"Brexit";"Trump";"0.5050614"
"climat";"COP22";"0.5575521"
"Clinton";"ElectionNight";"0.5755764"
"Clinton";"Trump";"0.7392575"
"ConseildeParis";"Paris";"0.6424979"
"ConventionMLP";"MIFexpo";"0.5386307"
"COP21";"ParisAgreement";"0.6188185"
"COP21";"SmileForThePlanet";"0.5669453"
"COP22";"Marrakech";"0.6346359"
"DimPol";"NSNice";"0.5327953"
"DirectAN";"PLF2017";"0.5051640"
"DirectIDF";"IDF";"0.5961613"
"directsénat";"Sénat";"0.5948120"
"droite";"gauche";"0.6071241"
"ElectionNight";"Trump";"0.5954641"
"Erdogan";"HDP";"0.5520714"
"Erdogan";"Turquie";"0.5828550"
"fichierTes";"TES";"0.6025611"
"Fillon";"Juppé";"0.5883841"
"Fillon";"PrimaireDroite";"0.5147947"
"Fillon";"Sarkozy";"0.6287796"
"Fillon";"Trump";"0.5549182"
"Fillon2017";"FillonGagnant";"0.7797051"
"Fillon2017";"PalaisDesCongrès";"0.5217251"
"FluctuatNecMergitur";"Paris";"0.5095715"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8029599"
"FN";"migrants";"0.5040734"
"FranceInsoumise";"JLM2017";"0.7755982"
"HDP";"Turquie";"0.5587713"
"Hollande";"Sarkozy";"0.5212264"
"Hollande";"Valls";"0.5892739"
"innovation";"numérique";"0.5569328"
"itele";"JeSoutiensItele";"0.6658716"
"JeSoutiensLaPolice";"PoliciersEnColere";"0.5290361"
"JeVoteJuppé";"TousJuppe";"0.5410916"
"Juppé";"Sarkozy";"0.5748382"
"JuppéPrésidentCest";"LE20H";"0.5932142"
"JuppéPrésidentCest";"TousJuppe";"0.5572206"
"JuppéPrésidentCest";"VivementJuppe";"0.5313214"
"LaBAP";"UEngagement";"0.7425082"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6749795"
"LE20H";"TousJuppe";"0.6033238"
"LE20H";"VivementJuppe";"0.5227854"
"MadeInFrance";"Montebourg";"0.5621476"
"ManifPolice";"PoliciersEnColere";"0.5443849"
"Meyzieu";"ToutPourLaFrance";"0.6530413"
"migrants";"Trump";"0.5189947"
"Nîmes";"NSNimes";"0.6546541"
"NS2017";"ToutPourLaFrance";"0.6343149"
"NS20H";"NSBordeaux";"0.5799026"
"NS20H";"NSNice";"0.5769304"
"NS20H";"ToutPourLaFrance";"0.6084827"
"NSBordeaux";"NSNice";"0.5118770"
"NSBordeaux";"NSRTL";"0.6795380"
"NSBordeaux";"ToutPourLaFrance";"0.6216391"
"NSMarseille";"NSNice";"0.5928046"
"NSMarseille";"NSNimes";"0.6253568"
"NSMarseille";"ToutPourLaFrance";"0.5794847"
"NSNice";"NSNimes";"0.6875178"
"NSNice";"NSRTL";"0.5784624"
"NSNice";"ToutPourLaFrance";"0.6610261"
"NSNimes";"ToutPourLaFrance";"0.6059460"
"NSRTL";"ToutPourLaFrance";"0.5714469"
"Paris";"ParisSeSouvient";"0.5461267"
"ParisAgreement";"SmileForThePlanet";"0.6703008"
"Poutine";"Trump";"0.5138936"
"Primaire";"Primaire2016";"0.5558007"
"Sarkozy";"Trump";"0.5318865"
"TousJuppe";"VivementJuppe";"0.6409625"
