"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5262069"
"1anAvecValerie";"Berges";"0.5127178"
"AJ2017";"AJNancy";"0.5310552"
"AJ2017";"JeVoteJuppé";"0.5167254"
"AJ2017";"JuppéGagnant";"0.5776538"
"AJ2017";"JuppéPrésidentCest";"0.6076396"
"AJNancy";"AJToulouse";"0.5758313"
"AJNancy";"JuppéGagnant";"0.5029561"
"AJNancy";"JuppéPrésidentCest";"0.5548681"
"AJNancy";"LE20H";"0.6759835"
"AJToulouse";"JuppéGagnant";"0.5179981"
"AJToulouse";"JuppéPrésidentCest";"0.6752548"
"Alep";"Syrie";"0.6626680"
"AuNomDuPeuple";"ConventionMLP";"0.6206272"
"AuNomDuPeuple";"DimanchePolitique";"0.6173359"
"AuNomDuPeuple";"LaRéunion";"0.6082492"
"AuNomDuPeuple";"LeGrandJury";"0.5413654"
"AuNomDuPeuple";"LeVraiFillon";"0.6242206"
"AuNomDuPeuple";"Marine2017";"0.5226672"
"AuNomDuPeuple";"Mayotte";"0.6631930"
"AuNomDuPeuple";"migrants";"0.5604968"
"AuNomDuPeuple";"MLPTF1";"0.6478921"
"AuNomDuPeuple";"SalonDuCheval";"0.5356385"
"AvenirEnCommun";"FranceInsoumise";"0.7989355"
"AvenirEnCommun";"JLM2017";"0.6181817"
"benoithamon2017";"Hamon2017";"0.6000072"
"benoithamon2017";"Japy";"0.6459477"
"benoithamon2017";"LEmissionPolitique";"0.5123470"
"Berges";"Paris";"0.5260351"
"budget";"ConseildeParis";"0.5068252"
"Castro";"Royal";"0.5137781"
"CàVous";"peillon2017";"0.5626845"
"Cazeneuve";"Hollande";"0.5177545"
"Cazeneuve";"Valls";"0.5161092"
"CeQuiNousRassemble";"Valls2017";"0.7958046"
"circulationalternee";"pollution";"0.6741450"
"CitiesForLife";"Paris";"0.5082050"
"ConseildeParis";"Paris";"0.5946314"
"ConventionBAP";"LaBAP";"0.5908345"
"ConventionBAP";"PrendsGarde";"0.5273606"
"ConventionMLP";"DimanchePolitique";"0.6047846"
"ConventionMLP";"LaRéunion";"0.5688906"
"ConventionMLP";"LeVraiFillon";"0.5181433"
"ConventionMLP";"Mayotte";"0.6380474"
"ConventionMLP";"SalonDuCheval";"0.5512853"
"DelitDentraveIVG";"IVG";"0.5742778"
"diesel";"Paris";"0.6321753"
"DimanchePolitique";"LaRéunion";"0.6646402"
"DimanchePolitique";"LeGrandJury";"0.5034754"
"DimanchePolitique";"Mayotte";"0.6246432"
"DimanchePolitique";"MLPOutremer";"0.6836343"
"DimanchePolitique";"MLPTF1";"0.5468212"
"DimanchePolitique";"SalonDuCheval";"0.5363943"
"DimPol";"France3";"0.5378261"
"DirectAN";"QAG";"0.5077478"
"EnMarche";"revolutionenmarche";"0.5282946"
"Fillon";"Juppé";"0.6186614"
"Fillon";"Macron";"0.5067550"
"Fillon";"Sarkozy";"0.6414258"
"FillonLyon";"JTFillon";"0.5074247"
"France3";"FranceInter";"0.5595431"
"France3";"QuestionsPol";"0.5933569"
"FranceInsoumise";"JLM2017";"0.8027134"
"FranceInter";"QuestionsPol";"0.6089531"
"Hamon2017";"Japy";"0.7660008"
"Hamon2017";"LEmissionPolitique";"0.5400052"
"HéninBeaumont";"LeVraiFillon";"0.5020767"
"HéninBeaumont";"Mayotte";"0.5866625"
"Hollande";"PrimaireDroite";"0.5555673"
"Hollande";"Valls";"0.5825694"
"JuppéGagnant";"JuppéPrésidentCest";"0.6794230"
"JuppéGagnant";"LE20H";"0.5186330"
"JuppéPrésidentCest";"LE20H";"0.5180776"
"LaBAP";"PrendsGarde";"0.5111974"
"LaBAP";"PrimairesCitoyennes";"0.5186093"
"LaBAP";"UEngagement";"0.5093309"
"LaRéunion";"LeGrandJury";"0.5667296"
"LaRéunion";"LeVraiFillon";"0.6151536"
"LaRéunion";"Mayotte";"0.7164944"
"LaRéunion";"MLPOutremer";"0.6175341"
"LaRéunion";"referendumcostituzionale";"0.5764937"
"LaRéunion";"SalonDuCheval";"0.5710104"
"LeDirectFerrari";"Les4Vérités";"0.6589821"
"LeGrandJury";"MLPTF1";"0.5247008"
"LeVraiFillon";"Mayotte";"0.5810926"
"LeVraiFillon";"MLPTF1";"0.5730936"
"LeVraiFillon";"SalonDuCheval";"0.5804827"
"Macron";"Mélenchon";"0.5059925"
"Mayotte";"MLPOutremer";"0.7151594"
"Mayotte";"SalonDuCheval";"0.6177237"
"Noël";"Telethon2016";"0.5622440"
"Normandie";"Rouen";"0.5818934"
"Peillon";"peillon2017";"0.5741892"
"PLF2017";"Sénat";"0.5093651"
"PrendsGarde";"UEngagement";"0.5236476"
"RERB";"SNCF";"0.5429086"
"sida";"VIH";"0.5328963"
