"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5583864"
"6eRepublique";"JLM2017";"0.5040264"
"AgoraLive";"Blois";"0.6394021"
"Argenteuil";"Bobigny";"0.5388618"
"AssisesMLP";"AuNomDuPeuple";"0.6962661"
"AssisesMLP";"Beyrouth";"0.5206305"
"AssisesMLP";"LeVraiFillon";"0.6034758"
"AssisesMLP";"Marine2017";"0.7364275"
"AssisesMLP";"Menton";"0.5227629"
"AssisesMLP";"MLPTF1";"0.6216431"
"AssisesMLP";"MontSaintMichel";"0.6149550"
"AssisesMLP";"NantesMLP";"0.5158105"
"AssisesMLP";"Pierrelatte";"0.5517728"
"Aulnay";"Theo";"0.5945287"
"AuNomDuPeuple";"Beyrouth";"0.5061115"
"AuNomDuPeuple";"JeChoisisMarine";"0.5533568"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6555990"
"AuNomDuPeuple";"Jura";"0.5290633"
"AuNomDuPeuple";"LeVraiFillon";"0.5580292"
"AuNomDuPeuple";"Marine2017";"0.8957380"
"AuNomDuPeuple";"Menton";"0.5911344"
"AuNomDuPeuple";"migrants";"0.5044384"
"AuNomDuPeuple";"MLPTF1";"0.7682874"
"AuNomDuPeuple";"MontSaintMichel";"0.5845498"
"AuNomDuPeuple";"NantesMLP";"0.5756071"
"AuNomDuPeuple";"Pierrelatte";"0.6383277"
"AuNomDuPeuple";"policiers";"0.5107142"
"AvenirEnCommun";"EcologieFi";"0.5767871"
"AvenirEnCommun";"FranceInsoumise";"0.7299336"
"AvenirEnCommun";"JLM2017";"0.7421839"
"AvenirEnCommun";"JLMChiffrage";"0.6405305"
"AvenirEnCommun";"JLMHologramme";"0.6240899"
"Bayrou";"Fillon";"0.5037580"
"Bayrou";"Macron";"0.7397397"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5140024"
"benoithamon2017";"Hamon2017";"0.5750310"
"benoithamon2017";"Mutualité";"0.5052539"
"Beyrouth";"Liban";"0.6237774"
"Bobigny";"Theo";"0.5626948"
"CETA";"EPlenary";"0.5532124"
"CETA";"StopCETA";"0.7171681"
"ConfAlimentation";"LaSouterraine";"0.5654548"
"ConfAlimentation";"Portugal";"0.5225986"
"ConseilCitoyen";"Hamon2017";"0.6179758"
"ConseilCitoyen";"rassemblement";"0.5356675"
"DelitDentraveIVG";"IVG";"0.5458102"
"EcologieFi";"FranceInsoumise";"0.5899848"
"EcologieFi";"JLM2017";"0.5562498"
"EcologieFi";"JLMChiffrage";"0.5521095"
"EcologieFi";"JLMHologramme";"0.5682881"
"EcologieFi";"JLMStrasbourg";"0.5197388"
"EELV";"Jadot";"0.5682078"
"EnMarche";"LaFranceEnMarche";"0.6057808"
"EnMarche";"Macron2017";"0.6495044"
"EnMarche";"MacronLyon";"0.5390457"
"EnMarche";"MacronToulon";"0.5398069"
"EnMarche";"PandaLive";"0.5125672"
"EPlenary";"StopCETA";"0.5218444"
"Europe";"Portugal";"0.5164192"
"Fillon";"Macron";"0.5697784"
"Fillon";"PenelopeGate";"0.7065716"
"Fillon2017";"FillonPresident";"0.5133405"
"Fillon2017";"ProjetFillon";"0.6011108"
"FillonCompiègne";"ProjetFillon";"0.5081177"
"FranceInsoumise";"JLM2017";"0.6899913"
"FranceInsoumise";"JLMChiffrage";"0.5754757"
"FranceInsoumise";"JLMHologramme";"0.5944923"
"FuturDesirable";"Hamon2017";"0.5166872"
"Gueret";"LaSouterraine";"0.5915080"
"Hamon";"Jadot";"0.5359143"
"Hamon";"LePen";"0.6246713"
"Hamon";"Macron";"0.6096292"
"Hamon";"Mélenchon";"0.7288726"
"Hamon2017";"Mutualité";"0.6886526"
"Hamon2017";"Portugal";"0.5292451"
"Hamon2017";"rassemblement";"0.6009126"
"Hamon2017";"RevenuUniversel";"0.5520563"
"Hamon2017";"transparence";"0.5007093"
"Hollande";"Macron";"0.5970265"
"JeChoisisMarine";"Marine2017";"0.5675684"
"JeSoutiensLaPolice";"Marine2017";"0.5887359"
"JLM2017";"JLMChiffrage";"0.5334836"
"JLM2017";"JLMHologramme";"0.6418730"
"JLM2017";"Obsinsoumis";"0.6395794"
"JLMChiffrage";"JLMHologramme";"0.6099001"
"JLMChiffrage";"JLMStrasbourg";"0.6443254"
"JLMHologramme";"JLMStrasbourg";"0.5654941"
"JLMHologramme";"Obsinsoumis";"0.5486555"
"LaFranceEnMarche";"Macron2017";"0.5660852"
"LaFranceEnMarche";"MacronToulon";"0.5077733"
"LaSouterraine";"Portugal";"0.5619031"
"LeGrandRDV";"MLPTF1";"0.5140362"
"LePen";"Macron";"0.5632710"
"LePen";"Mélenchon";"0.6037125"
"LeVraiFillon";"Marine2017";"0.5185291"
"LeVraiFillon";"Menton";"0.5233541"
"LeVraiFillon";"MLPTF1";"0.5583068"
"LeVraiMacron";"Marine2017";"0.5222010"
"Liban";"MLPTF1";"0.5225354"
"Liban";"Pierrelatte";"0.5038215"
"Macron";"Mélenchon";"0.5205018"
"MadeForSharing";"Paris2024";"0.6009443"
"Marine2017";"Menton";"0.5538877"
"Marine2017";"migrants";"0.5408942"
"Marine2017";"MLPTF1";"0.7091379"
"Marine2017";"MontSaintMichel";"0.5562185"
"Marine2017";"NantesMLP";"0.5441467"
"Marine2017";"Pierrelatte";"0.6398791"
"Menton";"MLPTF1";"0.6018917"
"Menton";"Pierrelatte";"0.6238718"
"MLPTF1";"MontSaintMichel";"0.6087737"
"MLPTF1";"Pierrelatte";"0.6960804"
"MLPTF1";"policiers";"0.5084699"
"MontSaintMichel";"Pierrelatte";"0.5614771"
"Paris2024";"Sharing";"0.6503382"
"Victoires2017";"VictoiresDeLaMusique";"0.6100565"
