"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.6625815"
"8h30Aphatie";"franceinfo";"0.5436872"
"Alfortville";"JeVoteValls";"0.6949133"
"Alfortville";"Valls2017";"0.6067457"
"AssisesMLP";"AuNomDuPeuple";"0.7083862"
"AssisesMLP";"Koblenz";"0.5220612"
"AssisesMLP";"LeVraiFillon";"0.6195431"
"AssisesMLP";"Marine2017";"0.7118877"
"AssisesMLP";"MLPTF1";"0.6376363"
"AuNomDuPeuple";"JeChoisisMarine";"0.5151204"
"AuNomDuPeuple";"Koblenz";"0.5756596"
"AuNomDuPeuple";"LeVraiFillon";"0.7709532"
"AuNomDuPeuple";"Marine2017";"0.8938750"
"AuNomDuPeuple";"migrants";"0.5216732"
"AuNomDuPeuple";"MLPTF1";"0.7153988"
"AuNomDuPeuple";"QDI";"0.5160407"
"AvecMV";"AvecValls";"0.5621182"
"AvecMV";"JeVoteValls";"0.5011001"
"AvecMV";"Valls2017";"0.6844306"
"AvecPeillon";"Peillon";"0.5164999"
"AvecPeillon";"peillon2017";"0.9144166"
"AvecValls";"JeVoteValls";"0.5229588"
"AvecValls";"Valls2017";"0.6307362"
"AvecValls";"VallsParis";"0.5434144"
"AvenirEnCommun";"FranceInsoumise";"0.6200110"
"AvenirEnCommun";"JLM2017";"0.7250880"
"AvenirEnCommun";"JLMHologramme";"0.5782386"
"AvenirEnCommun";"LCI";"0.5533277"
"benoithamon2017";"Hamon2017";"0.6082593"
"Bretagne";"VG2016";"0.5031150"
"Brexit";"Europe";"0.5087259"
"Brexit";"UE";"0.5012297"
"Budget2017";"DirectIDF";"0.6461197"
"BudgetIDF";"TransportsIDF";"0.5565648"
"Calais";"migrants";"0.5773530"
"Clermont";"Valls2017";"0.5424440"
"ClermontFerrand";"ConfDePresse";"0.5374727"
"ClermontFerrand";"INJ";"0.5411187"
"ClermontFerrand";"Montpellier";"0.5473707"
"ClermontFerrand";"RevenuUniversel";"0.5909606"
"CNlesRépublicains";"Fillon2017";"0.5712175"
"CNlesRépublicains";"FillonLaVillette";"0.5772498"
"ConfDePresse";"RevenuUniversel";"0.5403456"
"Conferasmus";"Erasmus";"0.5694661"
"Conferasmus";"ErasmusPlus";"0.6867451"
"ConseildeParis";"Paris";"0.5486532"
"DelitDentraveIVG";"IVG";"0.5256849"
"E1Primaire";"E1Soir";"0.5483562"
"EnMarche";"Macron2017";"0.5591395"
"EnMarche";"MacronLyon";"0.5307955"
"Erasmus";"ErasmusPlus";"0.5100051"
"Fillon";"Hamon";"0.5027299"
"Fillon";"Macron";"0.5976422"
"Fillon";"PenelopeGate";"0.7034990"
"Fillon2017";"FillonLaVillette";"0.6562436"
"FillonCharleville";"Séguin";"0.5110083"
"FillonGate";"PenelopeFillon";"0.5255989"
"FillonGate";"PenelopeGate";"0.5186841"
"FillonNice";"Séguin";"0.5382707"
"FillonNice";"VoeuxFillon";"0.5128893"
"Forbach";"Koblenz";"0.5424042"
"FranceInsoumise";"JLM2017";"0.6692870"
"FranceInsoumise";"JLMHologramme";"0.5534295"
