"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"ParisSeSouvient";"0.5405462"
"AccordDeParis";"transitionenergetique";"0.5188445"
"AJ2017";"AJNancy";"0.5201303"
"AJ2017";"AJZenith";"0.6706657"
"AJ2017";"JeVoteJuppé";"0.5608078"
"AJ2017";"JuppéGagnant";"0.5707046"
"AJ2017";"JuppéPrésidentCest";"0.6278563"
"AJ2017";"VivementJuppe";"0.6798855"
"AJLille";"AJNancy";"0.5231215"
"AJLille";"AJZenith";"0.5119355"
"AJLille";"JeVoteJuppé";"0.5046729"
"AJNancy";"AJToulouse";"0.5348685"
"AJNancy";"AJZenith";"0.5274336"
"AJNancy";"JuppéPrésidentCest";"0.5138621"
"AJNancy";"LE20H";"0.6607927"
"AJToulouse";"JuppéPrésidentCest";"0.6138784"
"AJToulouse";"VivementJuppe";"0.5160793"
"AJZenith";"VivementJuppe";"0.6322652"
"ANOC";"ANOCGA2016";"0.9073274"
"ANOC";"Paris2024";"0.7301265"
"ANOCGA2016";"Paris2024";"0.7608578"
"AuNomDuPeuple";"ConventionMLP";"0.7020835"
"AuNomDuPeuple";"DonaldTrump";"0.5200754"
"AuNomDuPeuple";"HéninBeaumont";"0.5519639"
"AuNomDuPeuple";"LaRéunion";"0.5167625"
"AuNomDuPeuple";"LeVraiFillon";"0.6115288"
"AuNomDuPeuple";"Marine2017";"0.5660737"
"AuNomDuPeuple";"Mayotte";"0.7391616"
"AuNomDuPeuple";"MIFexpo";"0.5378590"
"AuNomDuPeuple";"MLPTF1";"0.7340746"
"AuNomDuPeuple";"SalonDuCheval";"0.6412737"
"AvecNS";"NS2017";"0.5108451"
"AvecNS";"NS20H";"0.6750079"
"AvecNS";"NSBordeaux";"0.5113150"
"AvecNS";"NSNice";"0.6182449"
"AvecNS";"NSNimes";"0.6070957"
"AvecNS";"NSRTL";"0.5287311"
"AvecNS";"ToutPourLaFrance";"0.8311573"
"Bataclan";"Sting";"0.6313412"
"Béziers";"migrants";"0.5166458"
"Cazeneuve";"Valls";"0.5604111"
"cinéma";"musique";"0.5346661"
"circulationalternee";"pollution";"0.6744845"
"CitiesForLife";"Paris2024";"0.5039227"
"CitiesForLife";"StopPollution";"0.5212485"
"Clinton";"Trump";"0.6406139"
"ConventionBAP";"LaBAP";"0.5650571"
"ConventionBAP";"PrendsGarde";"0.5141121"
"ConventionMLP";"LeVraiFillon";"0.5314875"
"ConventionMLP";"Marine2017";"0.5887830"
"ConventionMLP";"Mayotte";"0.6390451"
"ConventionMLP";"MLPOutremer";"0.5488978"
"ConventionMLP";"MLPTF1";"0.5589546"
"ConventionMLP";"SalonDuCheval";"0.6308426"
"DelitDentraveIVG";"IVG";"0.5737322"
"DimPol";"France3";"0.5117850"
"DirectAN";"QAG";"0.5484956"
"DonaldTrump";"referendumcostituzionale";"0.5166265"
"Fillon";"Juppé";"0.6578445"
"Fillon";"Sarkozy";"0.6494400"
"Fillon";"Trump";"0.5288242"
"Fillon";"Valls";"0.5120539"
"Fillon2017";"FillonGagnant";"0.5455196"
"Fillon2017";"JeVoteFillon";"0.5389640"
"FillonGagnant";"JeVoteFillon";"0.5107451"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7985853"
"FranceInsoumise";"JLM2017";"0.7825315"
"HéninBeaumont";"LeVraiFillon";"0.5897695"
"Hollande";"Macron";"0.5068817"
"Hollande";"PrimaireDroite";"0.5014857"
"Hollande";"Sarkozy";"0.5362376"
"Hollande";"Valls";"0.5819503"
"ISF";"JLM2017";"0.5118183"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5370055"
"JLM2017";"Obsinsoumis";"0.6602407"
"Juppé";"Sarkozy";"0.5226809"
"JuppéGagnant";"JuppéPrésidentCest";"0.6445957"
"JuppéPrésidentCest";"VivementJuppe";"0.5514936"
"LaBAP";"PrendsGarde";"0.5025550"
"LaRéunion";"Mayotte";"0.5541151"
"LeVraiFillon";"Marine2017";"0.5009595"
"LeVraiFillon";"Mayotte";"0.6026885"
"LeVraiFillon";"migrants";"0.5354619"
"LeVraiFillon";"MLPTF1";"0.5048976"
"LeVraiFillon";"SalonDuCheval";"0.5821364"
"Marine2017";"Mayotte";"0.5530817"
"Marine2017";"MLPOutremer";"0.5006581"
"Mayotte";"MLPOutremer";"0.6903275"
"Mayotte";"outremer";"0.5584733"
"Mayotte";"SalonDuCheval";"0.6300786"
"migrants";"TAFTA";"0.5000577"
"Montebourg";"QuestionsPol";"0.5620513"
"NS2017";"ToutPourLaFrance";"0.5621851"
"NS20H";"NSBordeaux";"0.5435984"
"NS20H";"NSNice";"0.5823916"
"NS20H";"ToutPourLaFrance";"0.6878348"
"NSBordeaux";"NSNice";"0.5219358"
"NSBordeaux";"NSRTL";"0.6993897"
"NSBordeaux";"ToutPourLaFrance";"0.6419297"
"NSNice";"NSNimes";"0.6641572"
"NSNice";"NSRTL";"0.5956313"
"NSNice";"ToutPourLaFrance";"0.7072108"
"NSNimes";"ToutPourLaFrance";"0.6653474"
"NSRTL";"ToutPourLaFrance";"0.6400114"
"PalaisDesCongrès";"Vérité";"0.6267041"
"Paris";"ParisSeSouvient";"0.5041249"
"Paris";"StopPollution";"0.5459468"
"PLF2017";"PLFSS2017";"0.5937795"
"PLF2017";"QAG";"0.5669719"
"PLF2017";"Sénat";"0.6350292"
"Primaire";"Primaire2016";"0.5068439"
"RERB";"SNCF";"0.6403651"
"sida";"VIH";"0.5170605"
