"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5286265"
"6eRepublique";"JLMHologramme";"0.5957927"
"Alfortville";"JeVoteValls";"0.6889318"
"Alfortville";"Valls2017";"0.5508557"
"Argenteuil";"Bobigny";"0.5262234"
"AssisesMLP";"AuNomDuPeuple";"0.7456806"
"AssisesMLP";"GrandeSynthe";"0.5022366"
"AssisesMLP";"LeVraiFillon";"0.5819333"
"AssisesMLP";"Marine2017";"0.7331326"
"AssisesMLP";"MLPTF1";"0.6423132"
"Aulnay";"Theo";"0.5456228"
"AuNomDuPeuple";"GrandeSynthe";"0.7075130"
"AuNomDuPeuple";"JeChoisisMarine";"0.5858803"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6805240"
"AuNomDuPeuple";"Jura";"0.5380560"
"AuNomDuPeuple";"LEmissionPolitique";"0.5331815"
"AuNomDuPeuple";"LeVraiFillon";"0.6506967"
"AuNomDuPeuple";"Liban";"0.5398967"
"AuNomDuPeuple";"Marine2017";"0.8968776"
"AuNomDuPeuple";"Menton";"0.5798484"
"AuNomDuPeuple";"migrants";"0.5832578"
"AuNomDuPeuple";"MLPTF1";"0.7663627"
"AvenirEnCommun";"FranceInsoumise";"0.7009783"
"AvenirEnCommun";"JLM2017";"0.8051224"
"AvenirEnCommun";"JLMChiffrage";"0.5925384"
"AvenirEnCommun";"JLMHologramme";"0.6580980"
"benoithamon2017";"Hamon2017";"0.5385857"
"Bobigny";"Theo";"0.5655239"
"BourdinBDV";"BourdinDirect";"0.5333347"
"Budget2017";"DirectIDF";"0.5172651"
"BudgetIDF";"DirectIDF";"0.5204938"
"Calais";"GrandeSynthe";"0.5665781"
"Calais";"migrants";"0.5556182"
"CETA";"EPlenary";"0.5242289"
"CETA";"PlenPE";"0.5126968"
"CETA";"StopCETA";"0.6980826"
"concert";"exposition";"0.5411593"
"concert";"theatre";"0.5763990"
"ConfAlimentation";"LaSouterraine";"0.5772509"
"ConfAlimentation";"Portugal";"0.5474056"
"DelitDentraveIVG";"IVG";"0.6728501"
"DémasquonsMacron";"JeSoutiensLaPolice";"0.5271406"
"EnMarche";"Macron2017";"0.6028071"
"EnMarche";"MacronToulon";"0.5582346"
"EnMarche";"PandaLive";"0.5622881"
"Fillon";"Macron";"0.5496487"
"Fillon";"PenelopeGate";"0.6800964"
"Fillon2017";"FillonLaVillette";"0.6280829"
"Fillon2017";"FillonPresident";"0.5426370"
"FillonCompiègne";"ProjetFillon";"0.5367899"
"FillonCompiègne";"Séguin";"0.5055236"
"FillonGate";"PenelopeGate";"0.5514229"
"FillonPoitiers";"Séguin";"0.5375660"
"FranceInsoumise";"JLM2017";"0.7498355"
"FranceInsoumise";"JLMChiffrage";"0.5370770"
"FranceInsoumise";"JLMHologramme";"0.6183564"
"FRANOR";"Handball2017";"0.7770348"
"GrandeSynthe";"JeSoutiensLaPolice";"0.5288493"
"GrandeSynthe";"Marine2017";"0.5247126"
"GrandeSynthe";"migrants";"0.6904250"
"GrandeSynthe";"MLPTF1";"0.5133584"
"Gueret";"LaSouterraine";"0.5241249"
"Hamon";"Macron";"0.5838788"
"Hamon";"Mélenchon";"0.5779719"
"Hamon";"PrimairesGauche";"0.5447747"
"Hamon";"PS";"0.5253029"
"Hamon";"Valls";"0.6829130"
"Hamon2017";"Mutualité";"0.6743328"
"Hamon2017";"PrimaireLeDebat";"0.5303064"
"Hamon2017";"RevenuUniversel";"0.5912107"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.5730670"
"JeChoisisMarine";"Marine2017";"0.5597101"
"JeSoutiensLaPolice";"Marine2017";"0.5834440"
"JeSoutiensLaPolice";"MLPTF1";"0.5291934"
"JeVoteValls";"Valls2017";"0.7248999"
"JLM2017";"JLMChiffrage";"0.5479602"
"JLM2017";"JLMHologramme";"0.6486000"
"JLMChiffrage";"JLMHologramme";"0.5735475"
"JLMChiffrage";"JLMStrasbourg";"0.6274947"
"JLMHologramme";"JLMStrasbourg";"0.5611482"
"Jura";"MLPTF1";"0.5293252"
"LaFranceEnMarche";"MacronToulon";"0.5058160"
"LaSouterraine";"Portugal";"0.6036560"
"LEmissionPolitique";"Marine2017";"0.5321866"
"LEmissionPolitique";"MLPTF1";"0.5177051"
"LePen";"Macron";"0.5133423"
"LePen";"Mélenchon";"0.5511124"
"LeVraiFillon";"Marine2017";"0.6036497"
"Liban";"MLPTF1";"0.5176789"
"MadeForSharing";"Paris2024";"0.5223611"
"Marine2017";"Menton";"0.5343371"
"Marine2017";"migrants";"0.5097886"
"Marine2017";"MLPTF1";"0.7125891"
"Menton";"MLPTF1";"0.6058592"
"Morbihan";"Vannes";"0.7043652"
"Paris2024";"Sharing";"0.7148462"
"PenelopeFillon";"PenelopeGate";"0.5207930"
"Victoires2017";"VictoiresDeLaMusique";"0.6465686"
