"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5161626"
"AJ2017";"JuppéGagnant";"0.5706027"
"AJ2017";"JuppéPrésidentCest";"0.5210206"
"AJNancy";"AJToulouse";"0.5903997"
"AJNancy";"JuppéGagnant";"0.5223186"
"AJNancy";"JuppéPrésidentCest";"0.5146940"
"AJNancy";"LE20H";"0.6152327"
"AJToulouse";"JuppéGagnant";"0.5029972"
"Alep";"Syrie";"0.6616022"
"AuNomDuPeuple";"ConventionMLP";"0.5412986"
"AuNomDuPeuple";"Guyane";"0.5627110"
"AuNomDuPeuple";"LeGrandJury";"0.5556516"
"AuNomDuPeuple";"LeVraiFillon";"0.6182123"
"AuNomDuPeuple";"Mayotte";"0.6063131"
"AuNomDuPeuple";"MLPTF1";"0.6394540"
"AuNomDuPeuple";"SalonDuCheval";"0.5164856"
"benoithamon2017";"Hamon2017";"0.6119601"
"benoithamon2017";"Japy";"0.6714804"
"benoithamon2017";"LEmissionPolitique";"0.5454070"
"Berges";"Paris";"0.5249482"
"Castro";"Royal";"0.5294644"
"Cazeneuve";"Valls";"0.5441179"
"CeQuiNousRassemble";"Valls2017";"0.7669370"
"circulationalternee";"pollution";"0.6539056"
"CNPS";"LaBAP";"0.5278247"
"CNPS";"PrimairesCitoyennes";"0.5016551"
"ConseildeParis";"Paris";"0.6234540"
"ConventionBAP";"LaBAP";"0.6558369"
"ConventionBAP";"PrimairesCitoyennes";"0.5350154"
"ConventionMLP";"Guyane";"0.6190678"
"ConventionMLP";"HéninBeaumont";"0.5057192"
"ConventionMLP";"LeVraiFillon";"0.5015636"
"ConventionMLP";"Mayotte";"0.6296895"
"ConventionMLP";"SalonDuCheval";"0.5761492"
"DelitDentraveIVG";"IVG";"0.5604470"
"diesel";"Paris";"0.5927872"
"DimPol";"France3";"0.5607449"
"EnMarche";"revolutionenmarche";"0.5256891"
"Fillon";"Hollande";"0.5188844"
"Fillon";"Juppé";"0.5992505"
"Fillon";"Macron";"0.5033638"
"Fillon";"Sarkozy";"0.5132062"
"FillonGagnant";"FillonPresident";"0.5135992"
"France3";"FranceInter";"0.5857034"
"France3";"QuestionsPol";"0.6050496"
"FranceInsoumise";"JLM2017";"0.8088223"
"FranceInter";"QuestionsPol";"0.6336447"
"Guyane";"LaRéunion";"0.5770408"
"Guyane";"LeGrandJury";"0.5474349"
"Guyane";"LeVraiFillon";"0.5984352"
"Guyane";"Mayotte";"0.7421764"
"Guyane";"MLPOutremer";"0.5606777"
"Guyane";"MLPTF1";"0.5047554"
"Guyane";"outremer";"0.5235682"
"Guyane";"SalonDuCheval";"0.6495555"
"Hamon2017";"Japy";"0.8322696"
"Hamon2017";"LEmissionPolitique";"0.5373357"
"HéninBeaumont";"Mayotte";"0.5755655"
"Hollande";"Macron";"0.5041935"
"Hollande";"Valls";"0.5247520"
"JuppéGagnant";"JuppéPrésidentCest";"0.6048373"
"LaBAP";"PrimairesCitoyennes";"0.6347828"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5039595"
"LaRéunion";"Mayotte";"0.5784905"
"LaRéunion";"MLPOutremer";"0.5314743"
"LeDirectFerrari";"Les4Vérités";"0.6457301"
"LeGrandJury";"MLPOutremer";"0.5132013"
"LeGrandJury";"MLPTF1";"0.5414383"
"LeVraiFillon";"Mayotte";"0.5603519"
"LeVraiFillon";"MLPTF1";"0.5584333"
"LeVraiFillon";"SalonDuCheval";"0.5790756"
"Mayotte";"MLPOutremer";"0.6875309"
"Mayotte";"SalonDuCheval";"0.5957996"
"MLPOutremer";"SalonDuCheval";"0.5099923"
"Noël";"Telethon2016";"0.5240179"
"Peillon";"peillon2017";"0.5531913"
"PLF2017";"Sénat";"0.5222182"
"Poutine";"Trump";"0.5141937"
"PrendsGarde";"PrimairesCitoyennes";"0.5455553"
"sida";"VIH";"0.5510702"
