"Hashtag1";"Hashtag2";"Correlation"
"19RuthElkrief";"ChoisirLaFrance";"0.5589128"
"19RuthElkrief";"DangerMacron";"0.5090480"
"19RuthElkrief";"InvitePol";"0.5791104"
"19RuthElkrief";"LeTalk";"0.5022654"
"19RuthElkrief";"Marine¿Nice";"0.5933685"
"19RuthElkrief";"MLPTF1";"0.7034230"
"19RuthElkrief";"Pageas";"0.5528964"
"19RuthElkrief";"PerpignanMLP";"0.6382887"
"2017LeDebat";"Debat2017";"0.5608573"
"6moisBH";"BHJaures";"0.5418428"
"6moisBH";"CoeurBattant";"0.5991551"
"6moisBH";"Hamon2017";"0.5445921"
"Ajaccio";"AjaccioMLP";"0.5469270"
"Ajaccio";"ChoisirLaFrance";"0.5508980"
"Ajaccio";"DangerMacron";"0.6282046"
"Ajaccio";"JeVoteMarine";"0.5237462"
"Ajaccio";"Marine2017";"0.5469010"
"Ajaccio";"Marine¿Nice";"0.5973374"
"Ajaccio";"MarineAParis";"0.5596186"
"Ajaccio";"Marine¿Villepinte";"0.5441474"
"AjaccioMLP";"ChoisirLaFrance";"0.5360857"
"AjaccioMLP";"DangerMacron";"0.5684988"
"AjaccioMLP";"JeVoteMarine";"0.5579137"
"AjaccioMLP";"LeVraiFillon";"0.5369922"
"AjaccioMLP";"Marine2017";"0.5282293"
"AjaccioMLP";"Marine¿Nice";"0.6133012"
"AjaccioMLP";"MarineAParis";"0.5571551"
"AjaccioMLP";"Marine¿Villepinte";"0.5213144"
"Alsace";"Strasbourg";"0.5700819"
"Amiens";"Whirlpool";"0.5468521"
"ArcisSurAube";"DangerMacron";"0.5377925"
"ArcisSurAube";"InvitePol";"0.5497466"
"ArcisSurAube";"Pageas";"0.6404231"
"AuNomDuPeuple";"ChoisirLaFrance";"0.7972705"
"AuNomDuPeuple";"DangerMacron";"0.6667350"
"AuNomDuPeuple";"InvitePol";"0.5164100"
"AuNomDuPeuple";"JeChoisisMarine";"0.5154700"
"AuNomDuPeuple";"JeVoteMarine";"0.7212707"
"AuNomDuPeuple";"LeVraiFillon";"0.5398729"
"AuNomDuPeuple";"Marine2017";"0.8537919"
"AuNomDuPeuple";"Marine¿Nice";"0.5883178"
"AuNomDuPeuple";"MarineAParis";"0.7066651"
"AuNomDuPeuple";"Marine¿Villepinte";"0.6185074"
"AuNomDuPeuple";"MarseilleMLP";"0.6474034"
"AuNomDuPeuple";"MLPTF1";"0.5084844"
"AuNomDuPeuple";"Pageas";"0.5066648"
"AuNomDuPeuple";"UOIF";"0.5891050"
"AvenirEnCommun";"FiscalKombat";"0.6043315"
"AvenirEnCommun";"FranceInsoumise";"0.6289975"
"AvenirEnCommun";"JLM2017";"0.7254858"
"AvenirEnCommun";"JLMFrance2";"0.5730562"
"AvenirEnCommun";"JLMLille";"0.5014353"
"AvenirEnCommun";"JLMMarseille";"0.5775027"
"AvenirEnCommun";"JoursHeureux";"0.5342664"
"AvenirEnCommun";"LaForceDuPeuple";"0.5912446"
"BeurFM";"MohamedSaou";"0.6427382"
"BHJaures";"BHToulouse";"0.5104944"
"BHJaures";"CoeurBattant";"0.5071807"
"BHJaures";"Hamon2017";"0.5134400"
"BHJaures";"NotreRepublique";"0.5779225"
"BHRennes";"Hamon2017";"0.6229844"
"BHRennes";"JeVotePour";"0.5461556"
"BHToulouse";"Hamon2017";"0.6001679"
"BHToulouse";"JeVotePour";"0.5043927"
"BHToulouse";"NosQuartiers";"0.5718526"
"Bretagne";"FinistËre";"0.5411630"
"Cazeneuve";"DangerMacron";"0.5099487"
"Cazeneuve";"JeVoteMarine";"0.5005885"
"ChoisirLaFrance";"DangerMacron";"0.7736125"
"ChoisirLaFrance";"JeVoteMarine";"0.6966536"
"ChoisirLaFrance";"LeVraiFillon";"0.6259200"
"ChoisirLaFrance";"Marine2017";"0.8498209"
"ChoisirLaFrance";"Marine¿Nice";"0.7354043"
"ChoisirLaFrance";"MarineAParis";"0.7112527"
"ChoisirLaFrance";"Marine¿Villepinte";"0.7500187"
"ChoisirLaFrance";"MarseilleMLP";"0.5392335"
"ChoisirLaFrance";"MLPTF1";"0.6161310"
"ChoisirLaFrance";"Pageas";"0.5380336"
"ChoisirLaFrance";"Perpignan";"0.5071611"
"ChoisirLaFrance";"PerpignanMLP";"0.5121911"
"ChoisirLaFrance";"Rungis";"0.5521267"
"ChoisirLaFrance";"UOIF";"0.6066127"
"cnews";"FranceInter";"0.5398557"
"cnews";"LCI";"0.5101383"
"CoeurBattant";"fairebattrelecoeurdelafrance";"0.5046068"
"CoeurBattant";"Hamon2017";"0.6649749"
"CoeurBattant";"HamonTour";"0.5176691"
"CoeurBattant";"JeVotePour";"0.5131232"
"CoeurBattant";"NotreRepublique";"0.5758410"
"concert";"exposition";"0.5423706"
"ConseildeParis";"Nation";"0.5385457"
"ConseildeParis";"Paris";"0.5201639"
"DangerMacron";"InvitePol";"0.5454351"
"DangerMacron";"JeVoteMarine";"0.7412245"
"DangerMacron";"LeVraiFillon";"0.7733940"
"DangerMacron";"Marine2017";"0.7000170"
"DangerMacron";"Marine¿Nice";"0.6819162"
"DangerMacron";"MarineAParis";"0.6649493"
"DangerMacron";"Marine¿Villepinte";"0.6595730"
"DangerMacron";"MLPTF1";"0.5534436"
"DangerMacron";"Pageas";"0.5141189"
"DangerMacron";"UOIF";"0.5884959"
"Dijon";"LePenNon";"0.5511433"
"droite";"gauche";"0.5477364"
"DupontAignan";"Fillon";"0.5456390"
"DupontAignan";"LePen";"0.5021868"
"E1Soir";"QuestionsPol";"0.5705142"
"EnMarche";"JeVoteMacron";"0.6929827"
"EnMarche";"Macron2017";"0.5390088"
"EnMarche";"MacronBercy";"0.5119350"
"EnMarche";"MacronPresident";"0.6352733"
"Ensemble";"JeVoteMacron";"0.5451473"
