"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5896370"
"Ajaccio";"ArcisSurAube";"0.5497232"
"Ajaccio";"AuNomDuPeuple";"0.5162880"
"Ajaccio";"ChoisirLaFrance";"0.6016570"
"Ajaccio";"JeVoteMarine";"0.5398304"
"Ajaccio";"Marine2017";"0.5410050"
"Ajaccio";"Marine¿Nice";"0.5838471"
"Ajaccio";"MarineAParis";"0.5447550"
"AjaccioMLP";"ChoisirLaFrance";"0.5225087"
"AjaccioMLP";"Marine¿Nice";"0.5234064"
"Amiens";"Whirlpool";"0.6299548"
"ArcisSurAube";"AuNomDuPeuple";"0.5992815"
"ArcisSurAube";"ChoisirLaFrance";"0.6161380"
"ArcisSurAube";"InvitePol";"0.6895564"
"ArcisSurAube";"JeVoteMarine";"0.6046256"
"ArcisSurAube";"LeVraiFillon";"0.5973941"
"ArcisSurAube";"Marine2017";"0.6366059"
"ArcisSurAube";"Marine¿Nice";"0.5596135"
"ArcisSurAube";"MarineAParis";"0.5692359"
"ArcisSurAube";"MarseilleMLP";"0.5017245"
"ArcisSurAube";"Pageas";"0.7172765"
"ArcisSurAube";"PerpignanMLP";"0.5539550"
"ArcisSurAube";"UOIF";"0.5974767"
"Arthaud";"Poutou";"0.5811396"
"AuNomDuPeuple";"AvecMarine";"0.6268143"
"AuNomDuPeuple";"BordeauxMLP";"0.5450599"
"AuNomDuPeuple";"ChoisirLaFrance";"0.7276564"
"AuNomDuPeuple";"InvitePol";"0.5031274"
"AuNomDuPeuple";"JeVoteMarine";"0.6623624"
"AuNomDuPeuple";"JT20h";"0.5616290"
"AuNomDuPeuple";"LeVraiFillon";"0.5539896"
"AuNomDuPeuple";"Marine2017";"0.8772340"
"AuNomDuPeuple";"Marine¿Nice";"0.6374081"
"AuNomDuPeuple";"MarineAParis";"0.7288605"
"AuNomDuPeuple";"MarinePrÈsidente";"0.6132245"
"AuNomDuPeuple";"MarseilleMLP";"0.6717338"
"AuNomDuPeuple";"Pageas";"0.5727372"
"AuNomDuPeuple";"PerpignanMLP";"0.5090439"
"AuNomDuPeuple";"Rungis";"0.5130579"
"AuNomDuPeuple";"UOIF";"0.6807450"
"AvecMarine";"Marine2017";"0.6497585"
"AvecMarine";"MarineAParis";"0.5565446"
"AvecMarine";"MarinePrÈsidente";"0.6141411"
"AvecMarine";"UOIF";"0.5138242"
"AvenirEnCommun";"FiscalKombat";"0.5777231"
"AvenirEnCommun";"FranceInsoumise";"0.6877065"
"AvenirEnCommun";"JLM2017";"0.7472716"
"AvenirEnCommun";"JLMFrance2";"0.6223493"
"AvenirEnCommun";"JLMMarseille";"0.5587284"
"AvenirEnCommun";"JLMToulouse";"0.5088507"
"AvenirEnCommun";"JoursHeureux";"0.5542983"
"AvenirEnCommun";"LaForceDuPeuple";"0.5859723"
"BeurFM";"MohamedSaou";"0.6692690"
"BHJaures";"NotreRepublique";"0.5002198"
"BHRennes";"Hamon2017";"0.5740382"
"BHToulouse";"Hamon2017";"0.5562849"
"BHToulouse";"NosQuartiers";"0.5257740"
"BordeauxMLP";"ChoisirLaFrance";"0.5082289"
"BordeauxMLP";"JeVoteMarine";"0.5761810"
"BordeauxMLP";"Marine2017";"0.5606989"
"BordeauxMLP";"Marine¿Nice";"0.5977158"
"BordeauxMLP";"MarineAParis";"0.5280037"
"BordeauxMLP";"MarinePrÈsidente";"0.6081300"
"BordeauxMLP";"UOIF";"0.5328430"
"ChoisirLaFrance";"InvitePol";"0.5971695"
"ChoisirLaFrance";"JeVoteMarine";"0.7061279"
"ChoisirLaFrance";"LeVraiFillon";"0.7052165"
"ChoisirLaFrance";"Marine2017";"0.7460649"
