"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.5928045"
"18mars2017";"AvenirEnCommun";"0.5962316"
"18mars2017";"Bastille";"0.7159458"
"18mars2017";"FranceInsoumise";"0.5553346"
"18mars2017";"JaiBastille";"0.7533034"
"18mars2017";"JLM2017";"0.6451074"
"18mars2017";"JLMChâteauroux";"0.5120852"
"18mars2017";"JLMLeHavre";"0.5584649"
"18mars2017";"JLMMarseille";"0.6098243"
"18mars2017";"JLMRennes";"0.6342125"
"6eRepublique";"FranceInsoumise";"0.5508584"
"6eRepublique";"JaiBastille";"0.5301931"
"6eRepublique";"JLM2017";"0.6680415"
"6eRepublique";"LaForceDuPeuple";"0.6223152"
"Ajaccio";"AuNomDuPeuple";"0.5545673"
"Ajaccio";"LeVraiMacron";"0.5338735"
"Ajaccio";"LilleMLP";"0.5115823"
"Ajaccio";"Marine2017";"0.5651274"
"Ajaccio";"MetzMLP";"0.5126477"
"AjaccioMLP";"AuNomDuPeuple";"0.5047298"
"AjaccioMLP";"LeVraiMacron";"0.5141744"
"AjaccioMLP";"Marine2017";"0.5122774"
"ArcisSurAube";"AuNomDuPeuple";"0.6934309"
"ArcisSurAube";"InvitePol";"0.6745928"
"ArcisSurAube";"LeVraiFillon";"0.5474246"
"ArcisSurAube";"LeVraiMacron";"0.6224535"
"ArcisSurAube";"LilleMLP";"0.5829920"
"ArcisSurAube";"Marine2017";"0.6472151"
"ArcisSurAube";"MetzMLP";"0.6119816"
"ArcisSurAube";"Tchad";"0.5414566"
"ArcisSurAube";"TrinitéPorhoët";"0.5227942"
"ArcisSurAube";"UOIF";"0.6149663"
"Arthaud";"Poutou";"0.6128649"
"AuNomDuPeuple";"AvecMarine";"0.7146809"
"AuNomDuPeuple";"BordeauxMLP";"0.5352736"
"AuNomDuPeuple";"DebatTF1";"0.5671990"
"AuNomDuPeuple";"InvitePol";"0.5344721"
"AuNomDuPeuple";"LeVraiFillon";"0.6137764"
"AuNomDuPeuple";"LeVraiMacron";"0.6450270"
"AuNomDuPeuple";"LilleMLP";"0.6445236"
"AuNomDuPeuple";"Marine2017";"0.9297688"
"AuNomDuPeuple";"MetzMLP";"0.6279505"
"AuNomDuPeuple";"RSI";"0.5614939"
