"Hashtag1";"Hashtag2";"Correlation"
"AnisAmri";"AuNomDuPeuple";"0.5681325"
"AnisAmri";"ConventionMLP";"0.5927196"
"AnisAmri";"LeVraiFillon";"0.5546022"
"AnisAmri";"Marine2017";"0.5681465"
"AnisAmri";"Schengen";"0.7342228"
"AuNomDuPeuple";"ConventionMLP";"0.7764846"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6136029"
"AuNomDuPeuple";"Les4Vérités";"0.6002003"
"AuNomDuPeuple";"LeVraiFillon";"0.7301012"
"AuNomDuPeuple";"Marine2017";"0.9164316"
"AuNomDuPeuple";"RSI";"0.6695182"
"AuNomDuPeuple";"Schengen";"0.5836316"
"AuNomDuPeuple";"Tromelin";"0.6131099"
"AvecMV";"AvecValls";"0.5153360"
"AvecMV";"Valls2017";"0.7743895"
"AvecPeillon";"newdeal";"0.6122737"
"AvecPeillon";"ONPC";"0.7141012"
"AvecPeillon";"peillon2017";"0.8428716"
"AvecPeillon";"projet";"0.5530582"
"AvecValls";"Valls2017";"0.6752628"
"AvenirEnCommun";"JLM2017";"0.7272070"
"benoithamon2017";"Hamon2017";"0.6493693"
"benoithamon2017";"INJ";"0.5391786"
"benoithamon2017";"RevenuUniversel";"0.5109753"
"benoithamon2017";"RUE";"0.5385693"
"Brexit";"Trump";"0.5322978"
"CES2017";"FrenchTech";"0.6382036"
"CES2017";"innovation";"0.5029910"
"CES2017";"LasVegas";"0.5324665"
"CES2017";"numérique";"0.5179568"
"CES2017";"startup";"0.5226428"
"Clermont";"interactiv";"0.5988439"
"Clermont";"Valls2017";"0.5552072"
"ClermontFerrand";"ConfDePresse";"0.5538515"
"ClermontFerrand";"QuestionsPol";"0.5362984"
"ClermontFerrand";"RevenuUniversel";"0.6118113"
"ConfDePresse";"INJ";"0.5200815"
"ConfDePresse";"QuestionsPol";"0.7098139"
"ConfDePresse";"RevenuUniversel";"0.6129862"
"Conferasmus";"Erasmus";"0.5999684"
"ConventionMLP";"FaitesLeBonChoix";"0.5640838"
"ConventionMLP";"Les4Vérités";"0.5912666"
"ConventionMLP";"LeVraiFillon";"0.7334018"
"ConventionMLP";"Marine2017";"0.7534483"
"ConventionMLP";"RSI";"0.5534943"
"ConventionMLP";"Schengen";"0.5747307"
"ConventionMLP";"Tromelin";"0.6635397"
"En2017";"Paris";"0.5795092"
"Europe";"newdeal";"0.5798320"
"Europe";"peillon2017";"0.5687063"
"FaitesLeBonChoix";"LeVraiFillon";"0.5755241"
"FaitesLeBonChoix";"Marine2017";"0.6212133"
"Fillon";"Macron";"0.5677968"
"Fillon2017";"VoeuxFillon";"0.5084371"
"FillonNice";"Immigration";"0.5093764"
"FillonNice";"VoeuxFillon";"0.5871143"
"FN";"Trump";"0.5030171"
"formation";"numérique";"0.5087135"
"FrenchTech";"innovation";"0.5728325"
"FrenchTech";"LasVegas";"0.5172490"
"FrenchTech";"startup";"0.5315191"
"Hamon2017";"INJ";"0.7131205"
"Hamon2017";"RevenuUniversel";"0.7080972"
"Hamon2017";"RUE";"0.6778265"
"Handball2017";"PhenomenalHandball";"0.6565947"
"INJ";"Montpellier";"0.5407825"
"INJ";"QuestionsPol";"0.5451083"
"INJ";"RevenuUniversel";"0.7437707"
"INJ";"RUE";"0.5112959"
"innovation";"startup";"0.5233214"
"innovation";"startups";"0.6189186"
"interactiv";"Valls2017";"0.5144026"
"Israel";"Jerusalem";"0.5313023"
"Jaures";"Montebourg";"0.6201365"
"Jaures";"Montebourg2017";"0.7200463"
"laïcité";"Peillon";"0.5040581"
"LEmissionPolitique";"Valls2017";"0.5363297"
"Les4Vérités";"Marine2017";"0.5476826"
"LeVraiFillon";"Marine2017";"0.7712267"
"LeVraiFillon";"Tromelin";"0.5381671"
"Liévin";"Valls2017";"0.5453035"
"Macron";"Mélenchon";"0.5066772"
"Macron";"Valls";"0.5174857"
"Marine2017";"RSI";"0.5976219"
"Marine2017";"Schengen";"0.6100235"
"Marine2017";"Tromelin";"0.6235448"
"Merkel";"Trump";"0.5407341"
"Météo";"neige";"0.5063759"
"Météo";"verglas";"0.5208968"
"migrants";"Poutine";"0.5577660"
"migrants";"Trump";"0.5153004"
"Montebourg";"Montebourg2017";"0.6804397"
"Montpellier";"RevenuUniversel";"0.6076057"
"neige";"verglas";"0.7121959"
"neige";"VigilanceOrange";"0.5989002"
"newdeal";"peillon2017";"0.6843487"
"Obama";"Poutine";"0.5564138"
"Obama";"Russie";"0.5725725"
"ONPC";"peillon2017";"0.7025049"
"peillon2017";"projet";"0.6828139"
"peillon2017";"recherche";"0.5537408"
"Pinel";"Pinel2017";"0.6726861"
"Pinel";"PRG";"0.5512156"
"Pinel";"SylviaPinel";"0.5054401"
"Pinel2017";"PRG";"0.6552662"
"Pinel2017";"SylviaPinel";"0.6644963"
"Poutine";"Trump";"0.6150441"
"PrimaireGauche";"Valls";"0.5206341"
"QuestionsPol";"RevenuUniversel";"0.7235535"
"recherche";"transitionenergetique";"0.5227565"
"RevenuUniversel";"RUE";"0.5027410"
"Russie";"USA";"0.5017443"
"Schengen";"Tromelin";"0.5170509"
"startup";"startups";"0.5141582"
"Uber";"VTC";"0.5687995"
"verglas";"VigilanceOrange";"0.6091034"
