"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5531414"
"Argenteuil";"Bobigny";"0.5526572"
"AssisesMLP";"AuNomDuPeuple";"0.7367181"
"AssisesMLP";"Beyrouth";"0.5313491"
"AssisesMLP";"JeChoisisMarine";"0.5132608"
"AssisesMLP";"JeSoutiensLaPolice";"0.5362250"
"AssisesMLP";"LeVraiFillon";"0.6480212"
"AssisesMLP";"Marine2017";"0.7418263"
"AssisesMLP";"Menton";"0.5287390"
"AssisesMLP";"MLPTF1";"0.6501689"
"Aulnay";"Theo";"0.5819155"
"AuNomDuPeuple";"Beyrouth";"0.5048260"
"AuNomDuPeuple";"JeChoisisMarine";"0.6021443"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.7002474"
"AuNomDuPeuple";"LeVraiFillon";"0.6613776"
"AuNomDuPeuple";"Liban";"0.5177394"
"AuNomDuPeuple";"Marine2017";"0.9006346"
"AuNomDuPeuple";"Menton";"0.6273568"
"AuNomDuPeuple";"MLPTF1";"0.8267671"
"AvenirEnCommun";"FranceInsoumise";"0.6878429"
"AvenirEnCommun";"JLM2017";"0.7856447"
"AvenirEnCommun";"JLMChiffrage";"0.6330275"
"AvenirEnCommun";"JLMHologramme";"0.6260598"
"AvenirEnCommun";"Obsinsoumis";"0.5546958"
"Bayrou";"Fillon";"0.5000040"
"Bayrou";"Macron";"0.7297527"
"benoithamon2017";"Hamon2017";"0.5827924"
"Beyrouth";"JeSoutiensLaPolice";"0.5354471"
"Beyrouth";"LeVraiFillon";"0.5114450"
"Beyrouth";"Liban";"0.6430618"
"Beyrouth";"Marine2017";"0.5115674"
"Bobigny";"Theo";"0.5437769"
"CETA";"EPlenary";"0.5299794"
"CETA";"PlenPE";"0.5121792"
"CETA";"StopCETA";"0.7173997"
"ConfAlimentation";"LaSouterraine";"0.5203890"
"ConfAlimentation";"Portugal";"0.5086850"
"DelitDentraveIVG";"IVG";"0.5503489"
"DirectAN";"QAG";"0.5037411"
"EELV";"Jadot";"0.5180322"
"EnMarche";"LaFranceEnMarche";"0.5725561"
"EnMarche";"Macron2017";"0.6609410"
"EnMarche";"MacronToulon";"0.5406807"
"EnMarche";"PandaLive";"0.5180492"
"EPlenary";"StopCETA";"0.5299754"
"expo";"theatre";"0.5316391"
"Fillon";"Macron";"0.5851605"
"Fillon";"PenelopeGate";"0.6857947"
"Fillon2017";"FillonLaVillette";"0.5673029"
"Fillon2017";"FillonPresident";"0.5536400"
"Fillon2017";"ProjetFillon";"0.5891834"
"FillonGate";"PenelopeFillon";"0.5016010"
"FillonGate";"PenelopeGate";"0.5471694"
"FranceInsoumise";"JLM2017";"0.6892316"
"FranceInsoumise";"JLMChiffrage";"0.5712219"
"FranceInsoumise";"JLMHologramme";"0.5438456"
"FRANOR";"Handball2017";"0.6775995"
"FuturDesirable";"Hamon2017";"0.5245895"
"Gueret";"LaSouterraine";"0.5125373"
"Hamon";"LePen";"0.5594684"
"Hamon";"Macron";"0.5825396"
"Hamon";"Mélenchon";"0.6701050"
"Hamon";"Valls";"0.5731397"
"Hamon2017";"Mutualité";"0.6955005"
"Hamon2017";"Portugal";"0.5358718"
"Hamon2017";"PrimairesCitoyennes";"0.5159700"
"Hamon2017";"rassemblement";"0.5509201"
"Hollande";"Macron";"0.5177947"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.5510293"
"JeChoisisMarine";"Marine2017";"0.5926699"
"JeSoutiensLaPolice";"Marine2017";"0.6312831"
"JeSoutiensLaPolice";"MLPTF1";"0.5790685"
"JLM2017";"JLMChiffrage";"0.5560070"
"JLM2017";"JLMHologramme";"0.6271002"
"JLM2017";"Obsinsoumis";"0.6769157"
"JLMChiffrage";"JLMHologramme";"0.5779385"
"JLMChiffrage";"JLMStrasbourg";"0.6228669"
"JLMHologramme";"JLMStrasbourg";"0.5338513"
"JLMHologramme";"Obsinsoumis";"0.5395194"
"LaFranceEnMarche";"Macron2017";"0.5305454"
"LaSouterraine";"Portugal";"0.5847488"
"LePen";"Macron";"0.5470714"
"LePen";"Mélenchon";"0.6108275"
"LeVraiFillon";"Marine2017";"0.6421229"
"LeVraiFillon";"Menton";"0.5698585"
"LeVraiFillon";"MLPTF1";"0.6218125"
"LeVraiMacron";"Marine2017";"0.5405441"
"Liban";"MLPTF1";"0.5418143"
"MadeForSharing";"Paris2024";"0.5833334"
"Marine2017";"Menton";"0.5824259"
"Marine2017";"MLPTF1";"0.7605146"
"Menton";"MLPTF1";"0.6453857"
"Paris2024";"Sharing";"0.6938504"
"Victoires2017";"VictoiresDeLaMusique";"0.5495499"
