"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"RevenuUniversel";"0.5036326"
"Alep";"Syrie";"0.5637966"
"AnisAmri";"AuNomDuPeuple";"0.5797032"
"AnisAmri";"ConventionMLP";"0.6005850"
"AnisAmri";"LeVraiFillon";"0.5681520"
"AnisAmri";"Marine2017";"0.5604202"
"AnisAmri";"Schengen";"0.6988001"
"AuNomDuPeuple";"ConventionMLP";"0.7964165"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6115274"
"AuNomDuPeuple";"Fillon";"0.5038340"
"AuNomDuPeuple";"Les4Vérités";"0.5369748"
"AuNomDuPeuple";"LeVraiFillon";"0.7661845"
"AuNomDuPeuple";"Marine2017";"0.9151919"
"AuNomDuPeuple";"RSI";"0.5526393"
"AuNomDuPeuple";"Schengen";"0.5409878"
"AvecMV";"Valls2017";"0.7836676"
"AvecPeillon";"Europe";"0.5116956"
"AvecPeillon";"ONPC";"0.6683125"
"AvecPeillon";"peillon2017";"0.8391153"
"AvecPeillon";"PeillonLibé";"0.6168846"
"AvecPeillon";"projet";"0.5142351"
"Bayrou";"Macron";"0.5138792"
"benoithamon2017";"Hamon2017";"0.5863942"
"Berlin";"Fillon";"0.5324106"
"Berlin";"Macron";"0.5067497"
"CES2017";"FrenchTech";"0.6047406"
"CES2017";"innovation";"0.5647780"
"CES2017";"LasVegas";"0.5134517"
"CES2017";"numérique";"0.5068610"
"CES2017";"startup";"0.5407810"
"Clermont";"Valls2017";"0.5236582"
"ConfDePresse";"QuestionsPol";"0.7320839"
"ConfDePresse";"RevenuUniversel";"0.6327919"
"Conferasmus";"Erasmus";"0.5848353"
"ConventionMLP";"FaitesLeBonChoix";"0.5422025"
"ConventionMLP";"Les4Vérités";"0.5034491"
"ConventionMLP";"LeVraiFillon";"0.6987800"
"ConventionMLP";"Marine2017";"0.7709623"
"ConventionMLP";"Schengen";"0.5700606"
"économie";"FrenchTech";"0.5080838"
"En2017";"Paris";"0.5609183"
"Europe";"peillon2017";"0.5789903"
"FaitesLeBonChoix";"LeVraiFillon";"0.5611491"
"FaitesLeBonChoix";"Marine2017";"0.6027066"
"Fillon";"Macron";"0.6064968"
"Fillon";"Marine2017";"0.5019178"
"FillonNice";"VoeuxFillon";"0.6042947"
"FrenchTech";"innovation";"0.5898239"
"FrenchTech";"LasVegas";"0.5278510"
"FrenchTech";"startup";"0.5301926"
"FrenchTech";"startups";"0.5934042"
"Hamon";"Valls";"0.5244300"
"Hamon2017";"Montpellier";"0.5058267"
"Hamon2017";"RevenuUniversel";"0.6982510"
"Hollande";"Macron";"0.5095599"
"Hollande";"Valls";"0.5634332"
"innovation";"startups";"0.5824090"
"JLM2017";"Mélenchon";"0.5721889"
"LasVegas";"startups";"0.5178763"
"LEmissionPolitique";"Valls2017";"0.5550388"
"LeVraiFillon";"Marine2017";"0.7837773"
"Liévin";"Valls2017";"0.5360052"
"LoiTravail";"smic";"0.5037745"
"Marine2017";"RSI";"0.5058470"
"Marine2017";"Schengen";"0.5669778"
"Merkel";"Poutine";"0.6245669"
"Merkel";"Trump";"0.6072979"
"Météo";"neige";"0.5336931"
"Météo";"verglas";"0.5194405"
"Montebourg";"Montebourg2017";"0.6550198"
"Montpellier";"QuestionsPol";"0.5305340"
"Montpellier";"RevenuUniversel";"0.6740267"
"neige";"verglas";"0.8140821"
"Noël";"voeux2017";"0.5081074"
"Obama";"Poutine";"0.5645844"
"ONPC";"peillon2017";"0.7093924"
"Paris";"ParisSeSouvient";"0.5351809"
"peillon2017";"PeillonLibé";"0.6443133"
"peillon2017";"projet";"0.6415764"
"peillon2017";"SécuritéSociale";"0.5212932"
"Pinel";"Pinel2017";"0.5853846"
"Pinel2017";"PRG";"0.7090419"
"Pinel2017";"SylviaPinel";"0.7302701"
"Poutine";"Russie";"0.6161107"
"Poutine";"Trump";"0.6767161"
"PRG";"SylviaPinel";"0.5735752"
"PrimaireGauche";"Valls";"0.5010125"
"QuestionsPol";"RevenuUniversel";"0.7467501"
"Uber";"VTC";"0.6797418"
