"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5696500"
"6moisBH";"NotreRepublique";"0.5064677"
"Ajaccio";"ArcisSurAube";"0.5208038"
"Ajaccio";"AuNomDuPeuple";"0.5475392"
"Ajaccio";"JeVoteMarine";"0.5491791"
"Ajaccio";"LeVraiMacron";"0.5474026"
"Ajaccio";"LilleMLP";"0.5287567"
"Ajaccio";"Marine2017";"0.5378816"
"Ajaccio";"MarineAParis";"0.5200795"
"AjaccioMLP";"AuNomDuPeuple";"0.5400381"
"AjaccioMLP";"JeVoteMarine";"0.5621037"
"AjaccioMLP";"LEntretienPolitique";"0.5002197"
"AjaccioMLP";"LeVraiMacron";"0.5635036"
"AjaccioMLP";"LilleMLP";"0.5026927"
"AjaccioMLP";"Marine2017";"0.5235782"
"AjaccioMLP";"MarineAParis";"0.5288953"
"AjaccioMLP";"UOIF";"0.5477817"
"ArcisSurAube";"AuNomDuPeuple";"0.6710482"
"ArcisSurAube";"InvitePol";"0.6613789"
"ArcisSurAube";"JeVoteMarine";"0.6768592"
"ArcisSurAube";"Les4Vérités";"0.5116933"
"ArcisSurAube";"LeVraiFillon";"0.5702341"
"ArcisSurAube";"LeVraiMacron";"0.5617700"
"ArcisSurAube";"LilleMLP";"0.5574946"
"ArcisSurAube";"Marine2017";"0.6288762"
"ArcisSurAube";"MarineAParis";"0.5478433"
"ArcisSurAube";"PerpignanMLP";"0.5064149"
"ArcisSurAube";"UOIF";"0.5714643"
"Arthaud";"Poutou";"0.5850731"
"AuNomDuPeuple";"AvecMarine";"0.6176262"
"AuNomDuPeuple";"BordeauxMLP";"0.5394453"
"AuNomDuPeuple";"InvitePol";"0.5298753"
"AuNomDuPeuple";"JeVoteMarine";"0.7636913"
"AuNomDuPeuple";"Les4Vérités";"0.5414113"
"AuNomDuPeuple";"LeVraiFillon";"0.5712317"
"AuNomDuPeuple";"LeVraiMacron";"0.5824443"
"AuNomDuPeuple";"LilleMLP";"0.6195229"
"AuNomDuPeuple";"Marine2017";"0.9056625"
"AuNomDuPeuple";"MarineAParis";"0.7452896"
"AuNomDuPeuple";"MarinePrésidente";"0.5297999"
"AuNomDuPeuple";"PerpignanMLP";"0.5419557"
"AuNomDuPeuple";"Tchad";"0.5811275"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5274968"
"AuNomDuPeuple";"UOIF";"0.7452043"
"AvecHamon";"HamonPresident";"0.5064907"
"AvecMarine";"Marine2017";"0.6369175"
"AvecMarine";"MarinePrésidente";"0.5589225"
"AvecMarine";"Tchad";"0.5903724"
"AvecMarine";"TrinitéPorhoët";"0.5749573"
"AvenirEnCommun";"FiscalKombat";"0.5058074"
"AvenirEnCommun";"FranceInsoumise";"0.6977200"
"AvenirEnCommun";"JLM2017";"0.7529748"
"AvenirEnCommun";"JLMLeHavre";"0.6217004"
"Bercy";"MacronPresident";"0.5092816"
"BeurFM";"MohamedSaou";"0.6680434"
"BHRennes";"Hamon2017";"0.5882551"
"BHRennes";"RevenuUniversel";"0.5390524"
"BordeauxMLP";"JeVoteMarine";"0.5040354"
"BordeauxMLP";"LilleMLP";"0.5425210"
"BordeauxMLP";"Marine2017";"0.5583033"
"BordeauxMLP";"MarinePrésidente";"0.5531701"
"BordeauxMLP";"TrinitéPorhoët";"0.5030838"
"BordeauxMLP";"UOIF";"0.5396814"
"Bretagne";"Morbihan";"0.5501928"
"CoeurBattant";"Hamon2017";"0.5748765"
"CoeurBattant";"HamonNancy";"0.5497688"
"CoeurBattant";"HamonReunion";"0.5054603"
"CoeurBattant";"NotreRepublique";"0.5198136"
"ConseildeParis";"Paris";"0.5406638"
"ConseildeParis";"propreté";"0.6048578"
"ConseildeParis";"RivesDeSeine";"0.5564755"
"EmmanuelHollande";"ImpostureMacron";"0.5335329"
"EmmanuelHollande";"JeVoteFillon";"0.5097471"
"EnMarche";"JeVoteMacron";"0.6930158"
"EnMarche";"Macron2017";"0.5671658"
"EnMarche";"MacronBercy";"0.5527278"
"EnMarche";"MacronMarseille";"0.5386307"
"EnMarche";"MacronPresident";"0.5780836"
"Erdogan";"Turquie";"0.5065849"
"EUROMEDIATIONS";"Filteris";"0.8799032"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5274996"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5198752"
"Fillon";"Hamon";"0.5063708"
"Fillon";"Hollande";"0.5443350"
"Fillon";"LEmissionPolitique";"0.5960081"
"Fillon";"LePen";"0.6722561"
"Fillon";"Macron";"0.6670262"
"Fillon";"Mélenchon";"0.6167583"
"Fillon";"Valls";"0.5466727"
"Fillon2017";"FillonParis";"0.5894900"
"Fillon2017";"FillonPresident";"0.6598922"
"Fillon2017";"JeVoteFillon";"0.5419098"
