"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5112190"
"18mars";"JLM2017";"0.5345377"
"18mars2017";"6eRepublique";"0.7874126"
"18mars2017";"AvenirEnCommun";"0.6936913"
"18mars2017";"Bastille";"0.6493122"
"18mars2017";"EcologieFi";"0.6175275"
"18mars2017";"FranceInsoumise";"0.6851834"
"18mars2017";"JaiBastille";"0.8205370"
"18mars2017";"JLM2017";"0.7677565"
"6eRepublique";"AvenirEnCommun";"0.5858057"
"6eRepublique";"EcologieFi";"0.5994735"
"6eRepublique";"FranceInsoumise";"0.6891975"
"6eRepublique";"JaiBastille";"0.7725072"
"6eRepublique";"JLM2017";"0.7282606"
"ADMD";"Admd2017";"0.8125197"
"ADMD";"findevie";"0.7112342"
"Admd2017";"findevie";"0.7427056"
"agriculteurs";"AuNomDuPeuple";"0.5063589"
"agriculteurs";"Gers";"0.5506623"
"agriculteurs";"MLPTF1";"0.5062900"
"agriculteurs";"RSI";"0.5040044"
"agriculture";"SIA2017";"0.5171210"
"AuNomDuPeuple";"AvecMarine";"0.6977988"
"AuNomDuPeuple";"Aveyron";"0.5580310"
"AuNomDuPeuple";"BFMPolitique";"0.5447368"
"AuNomDuPeuple";"Cazeneuve";"0.5829487"
"AuNomDuPeuple";"ConférenceMLP";"0.7419393"
"AuNomDuPeuple";"DebatTF1";"0.6056042"
"AuNomDuPeuple";"ErnotteGate";"0.6347031"
"AuNomDuPeuple";"Gers";"0.6881692"
"AuNomDuPeuple";"LeVraiMacron";"0.7108839"
"AuNomDuPeuple";"Marine2017";"0.9176188"
"AuNomDuPeuple";"MetzMLP";"0.6155461"
"AuNomDuPeuple";"MLPTF1";"0.7146424"
"AuNomDuPeuple";"MontSaintMichel";"0.6580930"
"AuNomDuPeuple";"NantesMLP";"0.5060046"
"AuNomDuPeuple";"Pierrelatte";"0.6457364"
"AuNomDuPeuple";"policiers";"0.6554737"
"AuNomDuPeuple";"RSI";"0.6568829"
"AuNomDuPeuple";"SaintRaphaël";"0.7924035"
"AvecHamon";"Bercy";"0.6027126"
"AvecMarine";"ConférenceMLP";"0.5618307"
"AvecMarine";"DebatTF1";"0.5162725"
"AvecMarine";"Marine2017";"0.7318047"
"AvecMarine";"MLPTF1";"0.5720346"
"AvecMarine";"RSI";"0.5015982"
"AvecMarine";"SaintRaphaël";"0.6451458"
"AvenirEnCommun";"EcologieFi";"0.5345285"
"AvenirEnCommun";"FranceInsoumise";"0.6122442"
"AvenirEnCommun";"JaiBastille";"0.5278262"
"AvenirEnCommun";"JLM2017";"0.6456667"
"Aveyron";"Gers";"0.5470315"
"Aveyron";"Marine2017";"0.5338073"
"Bayrou";"Fillon";"0.5011339"
"Bayrou";"Hollande";"0.5583938"
"Bayrou";"Juppé";"0.5223537"
"Bayrou";"Macron";"0.7107521"
"Bercy";"ConseilCitoyen";"0.5169172"
"Bercy";"fairebattrelecoeurdelafrance";"0.5994467"
"Bercy";"FuturDesirable";"0.5135690"
"Bercy";"Hamon2017";"0.6712802"
"Bercy";"HamonBercy";"0.6099522"
"BFMPolitique";"LeVraiMacron";"0.5124336"
"BFMPolitique";"Marine2017";"0.5022115"
"BFMPolitique";"policiers";"0.5331533"
"BHBruxelles";"Bruxelles";"0.5126511"
"BHLeHavre";"Conf";"0.5523837"
"BHNice";"Hamon2017";"0.5072253"
"Brest";"Hamon2017";"0.5790052"
"Bretagne";"Finistère";"0.5342948"
"Bretagne";"passezalouest";"0.6378198"
"Bretagne";"tempête";"0.5719881"
"Cazeneuve";"LeVraiMacron";"0.5721381"
"Cazeneuve";"Marine2017";"0.5728326"
"Cazeneuve";"MLPTF1";"0.5258657"
"Cazeneuve";"Pierrelatte";"0.5495005"
"Cazeneuve";"SaintRaphaël";"0.5699979"
"concert";"exposition";"0.5239900"
"ConférenceMLP";"ErnotteGate";"0.5994632"
"ConférenceMLP";"Gers";"0.7631256"
"ConférenceMLP";"LeVraiMacron";"0.6467980"
"ConférenceMLP";"Marine2017";"0.6630836"
"ConférenceMLP";"MetzMLP";"0.5985022"
"ConférenceMLP";"MLPTF1";"0.7785334"
"ConférenceMLP";"MontSaintMichel";"0.6733212"
"ConférenceMLP";"NantesMLP";"0.5242010"
"ConférenceMLP";"Pierrelatte";"0.6173412"
"ConférenceMLP";"RSI";"0.5150513"
"ConférenceMLP";"SaintRaphaël";"0.6862190"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5545807"
"ConseilCitoyen";"Hamon2017";"0.5908431"
"ConseilCitoyen";"HamonBercy";"0.5130556"
"cotesdarmor";"servicespublics";"0.6314437"
"DebatTF1";"LeGrandDebat";"0.5358166"
"DebatTF1";"Marine2017";"0.5722597"
"DebatTF1";"policiers";"0.5917569"
"EcologieFi";"FranceInsoumise";"0.5909196"
