"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5460968"
"6eRepublique";"FranceInsoumise";"0.6744124"
"6eRepublique";"JLMHologramme";"0.5556955"
"8h30Aphatie";"franceinfo";"0.5015374"
"agriculture";"alimentation";"0.5353232"
"Alfortville";"JeVoteValls";"0.6990433"
"Alfortville";"Valls2017";"0.5611161"
"AssisesMLP";"AuNomDuPeuple";"0.7245074"
"AssisesMLP";"GrandeSynthe";"0.5053701"
"AssisesMLP";"Koblenz";"0.5186077"
"AssisesMLP";"LEmissionPolitique";"0.5119995"
"AssisesMLP";"LeVraiFillon";"0.5878064"
"AssisesMLP";"Marine2017";"0.7360638"
"AssisesMLP";"MLPTF1";"0.6528860"
"AuNomDuPeuple";"GrandeSynthe";"0.7146420"
"AuNomDuPeuple";"JeChoisisMarine";"0.5531308"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6826643"
"AuNomDuPeuple";"Koblenz";"0.5584534"
"AuNomDuPeuple";"LEmissionPolitique";"0.5392536"
"AuNomDuPeuple";"LeVraiFillon";"0.6491791"
"AuNomDuPeuple";"Marine2017";"0.9070800"
"AuNomDuPeuple";"Menton";"0.5324556"
"AuNomDuPeuple";"migrants";"0.5982620"
"AuNomDuPeuple";"MLPTF1";"0.7115473"
"AvecMV";"Valls2017";"0.5831076"
"AvecPeillon";"Peillon";"0.5465744"
"AvecPeillon";"peillon2017";"0.8609682"
"AvecValls";"JeVoteValls";"0.5713968"
"AvecValls";"Valls2017";"0.6126707"
"AvecValls";"VallsParis";"0.5226657"
"AvenirEnCommun";"FranceInsoumise";"0.6446678"
"AvenirEnCommun";"JLM2017";"0.7488666"
"AvenirEnCommun";"JLMHologramme";"0.6283162"
"AvenirEnCommun";"LCI";"0.5279204"
"benoithamon2017";"Hamon2017";"0.5787844"
"Bobigny";"Theo";"0.5281561"
"Budget2017";"DirectIDF";"0.6384219"
"BudgetIDF";"CPER";"0.5066528"
"Calais";"GrandeSynthe";"0.5855896"
"Calais";"migrants";"0.5680781"
"ConfAlimentation";"Gueret";"0.5303643"
"ConfAlimentation";"LaSouterraine";"0.6600518"
"DelitDentraveIVG";"IVG";"0.5528352"
"DirectFerrari";"GalziMinuit";"0.5398382"
"EgaliteReelle";"outremer";"0.6608652"
"EnMarche";"LaFranceEnMarche";"0.5150308"
"EnMarche";"Macron2017";"0.6206773"
"EnMarche";"PandaLive";"0.5283717"
"Fillon";"FillonGate";"0.5186651"
"Fillon";"Macron";"0.5343066"
"Fillon";"PenelopeGate";"0.6647865"
"Fillon2017";"FillonLaVillette";"0.5943329"
"Fillon2017";"FillonPresident";"0.5050501"
"FillonCharleville";"Séguin";"0.5200301"
"FillonGate";"PenelopeFillon";"0.5238466"
"FillonGate";"PenelopeGate";"0.5626110"
"FillonPoitiers";"Séguin";"0.5314786"
"FranceInsoumise";"JLM2017";"0.7202969"
"FranceInsoumise";"JLMHologramme";"0.6233518"
"FRANOR";"Handball2017";"0.6672891"
"GrandeSynthe";"JeSoutiensLaPolice";"0.5581986"
"GrandeSynthe";"Marine2017";"0.5465130"
"GrandeSynthe";"migrants";"0.7084437"
"Gueret";"LaSouterraine";"0.5510339"
"Hamon";"Macron";"0.5769419"
"Hamon";"PrimaireGauche";"0.5205856"
"Hamon";"PrimairesGauche";"0.5829003"
"Hamon";"PS";"0.5658296"
"Hamon";"Valls";"0.7165342"
"Hamon2017";"INJ";"0.6217289"
"Hamon2017";"Mutualité";"0.6451432"
"Hamon2017";"PrimaireLeDebat";"0.5250151"
"Hamon2017";"RevenuUniversel";"0.6489677"
"Handball2017";"PhenomenalHandball";"0.5254982"
"Hollande";"Macron";"0.5098077"
"INJ";"RevenuUniversel";"0.6011733"
"innovation";"numérique";"0.5668484"
"interactiv";"le79inter";"0.6091058"
"Jaures";"Montebourg";"0.7026471"
"Jaures";"Montebourg2017";"0.8256772"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.5105505"
"JeChoisisMarine";"Marine2017";"0.5502437"
"JeSoutiensLaPolice";"Marine2017";"0.6168176"
"JeSoutiensLaPolice";"MLPTF1";"0.5329184"
"JeVoteValls";"Valls2017";"0.7178794"
"JeVoteValls";"VallsParis";"0.6094048"
"JeVoteValls";"VallsTF1";"0.5867955"
"JLM2017";"JLMHologramme";"0.6494486"
"Koblenz";"LeVraiFillon";"0.5608737"
"Koblenz";"Marine2017";"0.5203896"
"Koblenz";"MLPTF1";"0.6067677"
"LaFranceEnMarche";"LeVraiMacron";"0.5157631"
"LaFranceEnMarche";"Macron2017";"0.5697765"
"LEmissionPolitique";"Marine2017";"0.5350026"
"LEmissionPolitique";"MLPTF1";"0.5409980"
"LePen";"Mélenchon";"0.5461222"
"LeVraiFillon";"Marine2017";"0.5967271"
"LeVraiFillon";"Menton";"0.5014648"
"LeVraiFillon";"MLPTF1";"0.5649603"
"Limoges";"Valls2017";"0.5971603"
"Limoges";"VallsParis";"0.6060311"
"Limoges";"VallsTF1";"0.5518970"
"MadeForSharing";"Paris2024";"0.6241899"
"Marine2017";"Menton";"0.5016980"
"Marine2017";"migrants";"0.5080448"
"Marine2017";"MLPTF1";"0.6947418"
"Menton";"MLPTF1";"0.6136296"
"MLPTF1";"QDI";"0.5490498"
"Montebourg";"Montebourg2017";"0.6367846"
"Montpellier";"Occitanie";"0.5045450"
"Mutualité";"RevenuUniversel";"0.5025217"
"Paris";"Paris2024";"0.5262789"
"Paris2024";"Sharing";"0.7560942"
"Peillon";"peillon2017";"0.6066807"
"PenelopeFillon";"PenelopeGate";"0.5251819"
"PrimaireGauche";"PrimairesGauche";"0.5054204"
"PrimairesGauche";"PS";"0.5426570"
"PrimairesGauche";"Valls";"0.5043792"
"Valls2017";"VallsParis";"0.6391042"
"Valls2017";"VallsTF1";"0.6211024"
"VallsParis";"VallsTF1";"0.5250558"
"Victoires2017";"VictoiresDeLaMusique";"0.6734404"
