"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.6245260"
"Alep";"Aleppo";"0.5314570"
"Alep";"Syrie";"0.6899988"
"AnisAmri";"AuNomDuPeuple";"0.5017725"
"AuNomDuPeuple";"ConventionMLP";"0.6136070"
"AuNomDuPeuple";"Fillon";"0.6363889"
"AuNomDuPeuple";"Guyane";"0.6508365"
"AuNomDuPeuple";"LeVraiFillon";"0.7346527"
"AuNomDuPeuple";"Marine2017";"0.7296432"
"AuNomDuPeuple";"MLPTF1";"0.5864866"
"AuNomDuPeuple";"SalonDuCheval";"0.6423136"
"AvecMV";"CeQuiNousRassemble";"0.6192980"
"AvecMV";"Valls2017";"0.8072042"
"BAP";"ConventionBAP";"0.5377797"
"benoithamon2017";"Hamon2017";"0.6903169"
"benoithamon2017";"Japy";"0.6950780"
"benoithamon2017";"RevenuUniversel";"0.5078084"
"Brest";"Finistère";"0.5053895"
"Castro";"Royal";"0.5763027"
"Cazeneuve";"Hollande";"0.5710573"
"CeQuiNousRassemble";"Valls2017";"0.7667585"
"circulationalternee";"PicDePollution";"0.5400119"
"circulationalternee";"pollution";"0.6274993"
"CNPS";"PrimairesCitoyennes";"0.5613623"
"ConseildeParis";"Paris";"0.6101410"
"ConventionBAP";"LaBAP";"0.5972583"
"ConventionBAP";"PrimairesCitoyennes";"0.5655058"
"ConventionMLP";"Fillon";"0.5985954"
"ConventionMLP";"Guyane";"0.6229547"
"ConventionMLP";"Marine2017";"0.5935172"
"ConventionMLP";"MLPTF1";"0.5020968"
"ConventionMLP";"SalonDuCheval";"0.6090124"
"diesel";"Paris";"0.7062033"
"EnMarche";"revolutionenmarche";"0.5367630"
"Fillon";"Guyane";"0.5711568"
"Fillon";"LeVraiFillon";"0.6218922"
"Fillon";"MLPTF1";"0.5166135"
"Fillon";"SalonDuCheval";"0.5674239"
"FranceInsoumise";"JLM2017";"0.8196544"
"FranceInter";"QuestionsPol";"0.6389077"
"Guyane";"LeGrandJury";"0.5830034"
"Guyane";"LeVraiFillon";"0.5643381"
"Guyane";"Marine2017";"0.5976795"
"Guyane";"referendumcostituzionale";"0.5488044"
"Guyane";"SalonDuCheval";"0.6761373"
"Hamon2017";"Japy";"0.8620473"
"Hamon2017";"LEmissionPolitique";"0.5457815"
"Hamon2017";"RevenuUniversel";"0.6331383"
"Hollande";"Macron";"0.5129396"
"Hollande";"Valls";"0.5569263"
"LaBAP";"PrimairesCitoyennes";"0.6018963"
"LeGrandJury";"MLPTF1";"0.5331581"
"LeVraiFillon";"Marine2017";"0.5597918"
"LeVraiFillon";"MLPTF1";"0.5729801"
"LeVraiFillon";"SalonDuCheval";"0.5736783"
"LeVraiFillon";"Schengen";"0.5084054"
"LoiTravail";"smic";"0.5085016"
"Macron";"Valls";"0.5222541"
"ouijevote";"PrimairesCitoyennes";"0.5249699"
"Paris";"StopPollution";"0.5614025"
"primaires";"PrimairesCitoyennes";"0.5294389"
"QAG";"Sénat";"0.5793788"
"RERB";"SNCF";"0.5683982"
"Uber";"VTC";"0.7926702"
