"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5607397"
"6moisBH";"Hamon2017";"0.5176719"
"6moisBH";"JeVotePour";"0.5100348"
"Ajaccio";"AjaccioMLP";"0.5160118"
"Ajaccio";"ArcisSurAube";"0.5785023"
"Ajaccio";"AuNomDuPeuple";"0.6012814"
"Ajaccio";"InvitePol";"0.5173157"
"Ajaccio";"JeVoteMarine";"0.5824038"
"Ajaccio";"LeVraiMacron";"0.5383289"
"Ajaccio";"LilleMLP";"0.5516339"
"Ajaccio";"Marine2017";"0.5864975"
"Ajaccio";"MarineAParis";"0.5695755"
"Ajaccio";"PerpignanMLP";"0.5384145"
"Ajaccio";"UOIF";"0.5469866"
"AjaccioMLP";"AuNomDuPeuple";"0.5423751"
"AjaccioMLP";"JeVoteMarine";"0.5566339"
"AjaccioMLP";"Marine2017";"0.5131904"
"AjaccioMLP";"MarineAParis";"0.5054986"
"AjaccioMLP";"UOIF";"0.5513870"
"ArcisSurAube";"AuNomDuPeuple";"0.6531652"
"ArcisSurAube";"InvitePol";"0.6125202"
"ArcisSurAube";"JeVoteMarine";"0.6026105"
"ArcisSurAube";"LeVraiFillon";"0.5837465"
"ArcisSurAube";"LilleMLP";"0.5611226"
"ArcisSurAube";"Marine2017";"0.6365710"
"ArcisSurAube";"MarineAParis";"0.5570288"
"ArcisSurAube";"MarseilleMLP";"0.5262750"
"ArcisSurAube";"PerpignanMLP";"0.5157115"
"ArcisSurAube";"TrinitéPorhoët";"0.5005007"
"ArcisSurAube";"UOIF";"0.6455196"
"Arthaud";"Poutou";"0.5926229"
"AuNomDuPeuple";"AvecMarine";"0.6297621"
"AuNomDuPeuple";"BordeauxMLP";"0.5508278"
"AuNomDuPeuple";"InvitePol";"0.5185925"
"AuNomDuPeuple";"JeVoteMarine";"0.7462712"
"AuNomDuPeuple";"LeVraiFillon";"0.5820171"
"AuNomDuPeuple";"LilleMLP";"0.5914028"
"AuNomDuPeuple";"Marine2017";"0.9001508"
"AuNomDuPeuple";"MarineAParis";"0.7468616"
"AuNomDuPeuple";"MarinePrésidente";"0.5889192"
"AuNomDuPeuple";"MarseilleMLP";"0.7091563"
"AuNomDuPeuple";"Perpignan";"0.5132943"
"AuNomDuPeuple";"PerpignanMLP";"0.5486628"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5368045"
"AuNomDuPeuple";"UOIF";"0.7843433"
"AvecHamon";"Hamon2017";"0.5024312"
"AvecHamon";"JeVotePour";"0.5254921"
"AvecMarine";"Marine2017";"0.6430630"
"AvecMarine";"MarineAParis";"0.5038877"
"AvecMarine";"MarinePrésidente";"0.5273904"
"AvecMarine";"TrinitéPorhoët";"0.5409032"
"AvecMarine";"UOIF";"0.5437352"
"AvenirEnCommun";"FranceInsoumise";"0.7459174"
"AvenirEnCommun";"JLM2017";"0.7936541"
"AvenirEnCommun";"JLMFrance2";"0.6026289"
"AvenirEnCommun";"JLMLeHavre";"0.5926533"
"AvenirEnCommun";"JLMMarseille";"0.5116716"
"AvenirEnCommun";"LaForceDuPeuple";"0.5193742"
"BeurFM";"MohamedSaou";"0.6132562"
"BHRennes";"Hamon2017";"0.5672295"
"BordeauxMLP";"JeVoteMarine";"0.5334859"
"BordeauxMLP";"LilleMLP";"0.5164090"
"BordeauxMLP";"Marine2017";"0.5493566"
"BordeauxMLP";"MarinePrésidente";"0.5692484"
"BordeauxMLP";"TrinitéPorhoët";"0.5036891"
"BordeauxMLP";"UOIF";"0.5598207"
"Bretagne";"Morbihan";"0.5108027"
"Cazeneuve";"JeVoteMarine";"0.5935215"
"CoeurBattant";"Hamon2017";"0.5769801"
"CoeurBattant";"HamonNancy";"0.5281042"
"CoeurBattant";"NotreRepublique";"0.5629708"
"ConseildeParis";"Paris";"0.5583012"
"ConseildeParis";"propreté";"0.6040144"
"ConseildeParis";"RivesDeSeine";"0.5699904"
"EmmanuelHollande";"FillonParis";"0.5044610"
"EmmanuelHollande";"JeVoteFillon";"0.5507362"
"EnMarche";"JeVoteMacron";"0.6926294"
"EnMarche";"Macron2017";"0.5993747"
"EnMarche";"MacronBercy";"0.5574756"
