"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5180402"
"Argenteuil";"Bobigny";"0.5218069"
"AssisesMLP";"AuNomDuPeuple";"0.7289567"
"AssisesMLP";"Beyrouth";"0.5516254"
"AssisesMLP";"JeChoisisMarine";"0.5104022"
"AssisesMLP";"LeVraiFillon";"0.6266111"
"AssisesMLP";"Marine2017";"0.7465639"
"AssisesMLP";"Menton";"0.5368970"
"AssisesMLP";"MLPTF1";"0.6412411"
"Aulnay";"Theo";"0.5682587"
"AuNomDuPeuple";"Beyrouth";"0.5709556"
"AuNomDuPeuple";"JeChoisisMarine";"0.6185432"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.7174415"
"AuNomDuPeuple";"LeVraiFillon";"0.6789543"
"AuNomDuPeuple";"LeVraiMacron";"0.5482038"
"AuNomDuPeuple";"Liban";"0.5260968"
"AuNomDuPeuple";"Marine2017";"0.8880395"
"AuNomDuPeuple";"Menton";"0.5920235"
"AuNomDuPeuple";"MLPTF1";"0.8000361"
"AvenirEnCommun";"FranceInsoumise";"0.6971277"
"AvenirEnCommun";"JLM2017";"0.7962776"
"AvenirEnCommun";"JLMChiffrage";"0.6479838"
"AvenirEnCommun";"JLMHologramme";"0.6347075"
"AvenirEnCommun";"Obsinsoumis";"0.5580246"
"Bayrou";"Macron";"0.7235702"
"benoithamon2017";"Hamon2017";"0.5677429"
"Beyrouth";"JeSoutiensLaPolice";"0.5175501"
"Beyrouth";"Liban";"0.6803078"
"Beyrouth";"Marine2017";"0.5675149"
"Bobigny";"Theo";"0.5462762"
"BourdinBDV";"BourdinDirect";"0.5037851"
"CETA";"EPlenary";"0.5423443"
"CETA";"PlenPE";"0.5056717"
"CETA";"StopCETA";"0.6891876"
"ConfAlimentation";"LaSouterraine";"0.5720069"
"ConfAlimentation";"Portugal";"0.5452758"
"DelitDentraveIVG";"IVG";"0.5673049"
"démocratie";"FuturDesirable";"0.5087900"
"EnMarche";"LaFranceEnMarche";"0.5519453"
"EnMarche";"Macron2017";"0.6538343"
"EnMarche";"MacronLyon";"0.5045563"
"EnMarche";"MacronToulon";"0.5654963"
"EnMarche";"PandaLive";"0.5306274"
"EPlenary";"StopCETA";"0.5362630"
"Fillon";"LePen";"0.5110643"
"Fillon";"Macron";"0.5814152"
"Fillon";"PenelopeGate";"0.7149151"
"Fillon2017";"FillonLaVillette";"0.5649857"
"Fillon2017";"FillonPresident";"0.5449406"
"Fillon2017";"ProjetFillon";"0.5980303"
"FillonCharleville";"Séguin";"0.5294532"
"FillonGate";"PenelopeFillon";"0.5206581"
"FillonGate";"PenelopeGate";"0.5057722"
"FranceInsoumise";"JLM2017";"0.7066363"
"FranceInsoumise";"JLMChiffrage";"0.5914808"
"FranceInsoumise";"JLMHologramme";"0.5637564"
"FRANOR";"Handball2017";"0.7015532"
"FuturDesirable";"Hamon2017";"0.5019681"
"Gueret";"LaSouterraine";"0.5131445"
"Hamon";"LePen";"0.5465182"
"Hamon";"Macron";"0.5825810"
"Hamon";"Mélenchon";"0.6573136"
"Hamon";"Valls";"0.5720951"
"Hamon2017";"Mutualité";"0.6873630"
"Hamon2017";"Portugal";"0.5289146"
"Hamon2017";"rassemblement";"0.5255531"
"Hamon2017";"RevenuUniversel";"0.5120710"
"Hollande";"Macron";"0.5415863"
"JeChoisisMarine";"JeSoutiensLaPolice";"0.6284573"
"JeChoisisMarine";"LePionMacron";"0.5037205"
"JeChoisisMarine";"Marine2017";"0.5922319"
"JeSoutiensLaPolice";"Marine2017";"0.6088520"
"JeSoutiensLaPolice";"MLPTF1";"0.5252639"
"JLM2017";"JLMChiffrage";"0.5732683"
"JLM2017";"JLMHologramme";"0.6384767"
"JLM2017";"Obsinsoumis";"0.6797868"
"JLMChiffrage";"JLMHologramme";"0.5799301"
"JLMChiffrage";"JLMStrasbourg";"0.6214369"
"JLMHologramme";"JLMStrasbourg";"0.5413681"
"JLMHologramme";"Obsinsoumis";"0.5443594"
"LaFranceEnMarche";"Macron2017";"0.5277110"
"LaFranceEnMarche";"MacronToulon";"0.5160420"
"LaSouterraine";"Portugal";"0.6008613"
"LePen";"Macron";"0.5373830"
"LePen";"Mélenchon";"0.5878446"
"LeVraiFillon";"Marine2017";"0.6357932"
"LeVraiFillon";"Menton";"0.5830400"
"LeVraiFillon";"MLPTF1";"0.6263842"
"LeVraiMacron";"Marine2017";"0.5439434"
"Liban";"MLPTF1";"0.5376792"
"LoiTravail";"RevenuUniversel";"0.5385378"
"MadeForSharing";"Paris2024";"0.5957725"
"Marine2017";"Menton";"0.5664797"
"Marine2017";"MLPTF1";"0.7392184"
"Menton";"MLPTF1";"0.6405225"
"Paris2024";"Sharing";"0.7190326"
