"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7771060"
"18mars2017";"AvenirEnCommun";"0.7420358"
"18mars2017";"Bastille";"0.6409849"
"18mars2017";"FranceInsoumise";"0.6312712"
"18mars2017";"JaiBastille";"0.8581248"
"18mars2017";"JLM2017";"0.8092024"
"18mars2017";"JLMLeHavre";"0.6293422"
"18mars2017";"JLMRennes";"0.6916100"
"18mars2017";"LuttesSociales";"0.5315974"
"6eRepublique";"AvenirEnCommun";"0.6031738"
"6eRepublique";"FranceInsoumise";"0.5635747"
"6eRepublique";"JaiBastille";"0.7378246"
"6eRepublique";"JLM2017";"0.7342176"
"6eRepublique";"JLMLeHavre";"0.5334338"
"6eRepublique";"JLMRennes";"0.5810093"
"ADMD";"Admd2017";"0.6439183"
"ADMD";"euthanasie";"0.6047327"
"ADMD";"findevie";"0.6997322"
"Admd2017";"findevie";"0.7532287"
"agriculteurs";"AuNomDuPeuple";"0.5235304"
"agriculteurs";"LeVraiMacron";"0.5966789"
"agriculteurs";"Marine2017";"0.5378403"
"agriculteurs";"MetzMLP";"0.5204324"
"agriculteurs";"RSI";"0.5242673"
"Arthaud";"Poutou";"0.5797448"
"Asselineau";"Frexit";"0.5191809"
"AuNomDuPeuple";"AvecMarine";"0.7528850"
"AuNomDuPeuple";"BordeauxMLP";"0.5851417"
"AuNomDuPeuple";"DebatTF1";"0.5716772"
"AuNomDuPeuple";"ErnotteGate";"0.5658100"
"AuNomDuPeuple";"LeVraiFillon";"0.6112988"
"AuNomDuPeuple";"LeVraiMacron";"0.7095846"
"AuNomDuPeuple";"LilleMLP";"0.6685578"
"AuNomDuPeuple";"Marine2017";"0.9068667"
"AuNomDuPeuple";"MarinePrésidente";"0.5173281"
"AuNomDuPeuple";"MetzMLP";"0.6426574"
"AuNomDuPeuple";"policiers";"0.5645475"
"AuNomDuPeuple";"RSI";"0.6393648"
"AuNomDuPeuple";"SaintRaphaël";"0.7637387"
"AuNomDuPeuple";"Tchad";"0.6774990"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5873430"
"AvecHamon";"Bercy";"0.5835575"
"AvecMarine";"DebatTF1";"0.5022901"
"AvecMarine";"LeVraiMacron";"0.5338187"
"AvecMarine";"Marine2017";"0.7739519"
"AvecMarine";"MarinePrésidente";"0.5112870"
"AvecMarine";"MetzMLP";"0.5310307"
"AvecMarine";"RSI";"0.5311889"
"AvecMarine";"SaintRaphaël";"0.6536767"
"AvecMarine";"Tchad";"0.5417350"
"AvecMarine";"TrinitéPorhoët";"0.5658293"
"AvenirEnCommun";"FranceInsoumise";"0.6187046"
"AvenirEnCommun";"JaiBastille";"0.6562301"
"AvenirEnCommun";"JLM2017";"0.8017915"
"AvenirEnCommun";"JLMLeHavre";"0.5756048"
"AvenirEnCommun";"JLMRennes";"0.5971298"
"Bercy";"fairebattrelecoeurdelafrance";"0.6051772"
"Bercy";"FuturDesirable";"0.5329933"
"Bercy";"gauche";"0.5040465"
"Bercy";"Hamon2017";"0.7075153"
"Bercy";"HamonBercy";"0.6114370"
"Bercy";"JeVotePour";"0.5360968"
"BHBruxelles";"Bruxelles";"0.5378857"
"BHLeHavre";"Conf";"0.5174412"
"BHLeHavre";"RevenuUniversel";"0.5294995"
"BordeauxMLP";"LilleMLP";"0.5809385"
"BordeauxMLP";"Marine2017";"0.5411030"
"BordeauxMLP";"MarinePrésidente";"0.6683354"
"BordeauxMLP";"SaintRaphaël";"0.5049781"
"Bretagne";"Morbihan";"0.5115144"
"Bretagne";"passezalouest";"0.7131839"
"Conf";"ConfDefense";"0.5812819"
"ConseildeParis";"Paris";"0.6204719"
"ConseildeParis";"propreté";"0.7076882"
"ConseildeParis";"RivesDeSeine";"0.5520337"
"DebatTF1";"LeGrandDebat";"0.5256994"
"DebatTF1";"Marine2017";"0.5703866"
"DebatTF1";"policiers";"0.5586381"
"DimPol";"Punchline";"0.5090527"
"EnMarche";"Macron2017";"0.5447217"
"EnMarche";"MacronGironde";"0.5194620"
"EnvoyeSpecial";"ErnotteGate";"0.5521080"
"ErnotteGate";"LeVraiFillon";"0.5179888"
"ErnotteGate";"LeVraiMacron";"0.5008115"
"ErnotteGate";"LilleMLP";"0.5107217"
"ErnotteGate";"Marine2017";"0.6028713"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5048323"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6307748"
