"Hashtag1";"Hashtag2";"Correlation"
"Alep";"Syrie";"0.6606898"
"AnisAmri";"AuNomDuPeuple";"0.5797320"
"AnisAmri";"ConventionMLP";"0.5517193"
"AnisAmri";"Marine2017";"0.5234208"
"AnisAmri";"Schengen";"0.5981631"
"AuNomDuPeuple";"ConventionMLP";"0.7844736"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6251794"
"AuNomDuPeuple";"Fillon";"0.5579299"
"AuNomDuPeuple";"Guyane";"0.6716416"
"AuNomDuPeuple";"LeVraiFillon";"0.7402010"
"AuNomDuPeuple";"Marine2017";"0.8210400"
"AuNomDuPeuple";"RSI";"0.5197916"
"AuNomDuPeuple";"Schengen";"0.5139043"
"AvecMV";"Valls2017";"0.8061443"
"benoithamon2017";"Hamon2017";"0.6079650"
"benoithamon2017";"Japy";"0.6787932"
"Berlin";"Fillon";"0.5393467"
"budget";"ConseildeParis";"0.5234538"
"CES2017";"FrenchTech";"0.5513816"
"CharlieHebdo";"JeSuisCharlie";"0.5845937"
"circulationalternee";"pollution";"0.5887832"
"ConseildeParis";"Paris";"0.6691180"
"ConventionMLP";"FaitesLeBonChoix";"0.6021634"
"ConventionMLP";"Fillon";"0.5289284"
"ConventionMLP";"Guyane";"0.7377356"
"ConventionMLP";"LeVraiFillon";"0.7008963"
"ConventionMLP";"Marine2017";"0.7756272"
"ConventionMLP";"RSI";"0.5018148"
"ConventionMLP";"Schengen";"0.5226565"
"En2017";"Paris";"0.5926033"
"FaitesLeBonChoix";"LeVraiFillon";"0.5420774"
"FaitesLeBonChoix";"Marine2017";"0.6222723"
"Fillon";"LeVraiFillon";"0.6254443"
"Fillon";"Macron";"0.5314203"
"Fillon";"Marine2017";"0.5146727"
"Fillon";"migrants";"0.5494282"
"FrenchTech";"startups";"0.5258247"
"Guyane";"LeVraiFillon";"0.5126607"
"Guyane";"Marine2017";"0.6623899"
"Guyane";"outremer";"0.5614030"
"Hamon2017";"Japy";"0.7806407"
"Hamon2017";"QuestionsPol";"0.6274557"
"Hamon2017";"RevenuUniversel";"0.6908865"
"LEmissionPolitique";"Valls2017";"0.5786926"
"LePen";"Mélenchon";"0.5166051"
"LeVraiFillon";"Marine2017";"0.6431091"
"LeVraiFillon";"migrants";"0.5400753"
"LeVraiFillon";"Schengen";"0.5180944"
"Liévin";"Valls2017";"0.6341829"
"Macron";"Valls";"0.5112318"
"Marine2017";"Schengen";"0.5708099"
"Obama";"Poutine";"0.5897871"
"ONPC";"peillon2017";"0.6710030"
"peillon2017";"projet";"0.6860033"
"Poutine";"Russie";"0.6066198"
"Poutine";"Syrie";"0.5453498"
"Poutine";"Trump";"0.5908462"
"QuestionsPol";"RevenuUniversel";"0.6686183"
"RevenuUniversel";"travail";"0.5001674"
"Russie";"Syrie";"0.5887975"
"Uber";"VTC";"0.6286234"
