"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5137616"
"18mars";"AvenirEnCommun";"0.5078190"
"18mars";"JLM2017";"0.5437996"
"18mars2017";"6eRepublique";"0.8001947"
"18mars2017";"AvenirEnCommun";"0.7022699"
"18mars2017";"Bastille";"0.6767575"
"18mars2017";"EcologieFi";"0.6285960"
"18mars2017";"FranceInsoumise";"0.6809546"
"18mars2017";"JaiBastille";"0.8275404"
"18mars2017";"JLM2017";"0.7779216"
"18mars2017";"RMC";"0.5225218"
"6eRepublique";"AvenirEnCommun";"0.5998420"
"6eRepublique";"EcologieFi";"0.6171657"
"6eRepublique";"FranceInsoumise";"0.6787470"
"6eRepublique";"JaiBastille";"0.7851906"
"6eRepublique";"JLM2017";"0.7385245"
"ADMD";"Admd2017";"0.8157989"
"ADMD";"findevie";"0.6995886"
"Admd2017";"findevie";"0.7327543"
"agriculteurs";"AuNomDuPeuple";"0.5312959"
"agriculteurs";"Gers";"0.5661603"
"agriculteurs";"LeVraiMacron";"0.5084829"
"agriculteurs";"Marine2017";"0.5066381"
"agriculteurs";"MetzMLP";"0.5094667"
"agriculteurs";"RSI";"0.5584428"
"agriculteurs";"SaintRaphaël";"0.5133471"
"agriculture";"SIA2017";"0.5342334"
"AuNomDuPeuple";"AvecMarine";"0.7116716"
"AuNomDuPeuple";"Aveyron";"0.5564465"
"AuNomDuPeuple";"BFMPolitique";"0.5387096"
"AuNomDuPeuple";"Cazeneuve";"0.5703903"
"AuNomDuPeuple";"ConférenceMLP";"0.7494036"
"AuNomDuPeuple";"DebatTF1";"0.6184052"
"AuNomDuPeuple";"ErnotteGate";"0.6452241"
"AuNomDuPeuple";"Gers";"0.6862732"
"AuNomDuPeuple";"LeVraiMacron";"0.7062950"
"AuNomDuPeuple";"Marine2017";"0.9213597"
"AuNomDuPeuple";"MetzMLP";"0.6164214"
"AuNomDuPeuple";"MontSaintMichel";"0.6631477"
"AuNomDuPeuple";"NantesMLP";"0.5150433"
"AuNomDuPeuple";"Pierrelatte";"0.6524029"
"AuNomDuPeuple";"policiers";"0.6686833"
"AuNomDuPeuple";"RSI";"0.7180747"
"AuNomDuPeuple";"SaintRaphaël";"0.7936476"
"AuNomDuPeuple";"Tchad";"0.7043362"
"AvecHamon";"Bercy";"0.5912382"
"AvecMarine";"ConférenceMLP";"0.5767527"
"AvecMarine";"DebatTF1";"0.5290517"
"AvecMarine";"Marine2017";"0.7443566"
"AvecMarine";"MontSaintMichel";"0.5017584"
"AvecMarine";"RSI";"0.5573730"
"AvecMarine";"SaintRaphaël";"0.6596471"
"AvecMarine";"Tchad";"0.5130812"
"AvenirEnCommun";"EcologieFi";"0.5803092"
"AvenirEnCommun";"FranceInsoumise";"0.6143126"
"AvenirEnCommun";"JaiBastille";"0.5648139"
"AvenirEnCommun";"JLM2017";"0.6423169"
"Aveyron";"Gers";"0.5468511"
"Aveyron";"Marine2017";"0.5353548"
"Aveyron";"RSI";"0.5031491"
"Aveyron";"SaintRaphaël";"0.5017076"
"Bastille";"JLM2017";"0.5059909"
"Bayrou";"Hollande";"0.5422919"
"Bayrou";"Macron";"0.5921725"
"Bercy";"fairebattrelecoeurdelafrance";"0.5844758"
"Bercy";"FuturDesirable";"0.5584893"
"Bercy";"gauche";"0.5032954"
"Bercy";"Hamon2017";"0.6800847"
"Bercy";"HamonBercy";"0.6231559"
"BFMPolitique";"LeVraiMacron";"0.5020779"
"BFMPolitique";"Marine2017";"0.5007115"
"BFMPolitique";"policiers";"0.5313873"
"BFMPolitique";"RSI";"0.5185953"
"BHBruxelles";"Bruxelles";"0.5102213"
"BHLeHavre";"Conf";"0.5545729"
"Brest";"Hamon2017";"0.5850556"
"Bretagne";"Finistère";"0.5297452"
"Bretagne";"passezalouest";"0.6388342"
"Bretagne";"tempête";"0.5283292"
"Cazeneuve";"LeVraiMacron";"0.5696929"
"Cazeneuve";"Marine2017";"0.5530579"
"Cazeneuve";"Pierrelatte";"0.5411212"
"Cazeneuve";"SaintRaphaël";"0.5657877"
"concert";"exposition";"0.5153470"
"ConférenceMLP";"ErnotteGate";"0.6115636"
"ConférenceMLP";"Gers";"0.7609500"
"ConférenceMLP";"LeVraiMacron";"0.6451217"
"ConférenceMLP";"Marine2017";"0.6696590"
"ConférenceMLP";"MetzMLP";"0.5908152"
"ConférenceMLP";"MontSaintMichel";"0.6807443"
"ConférenceMLP";"NantesMLP";"0.5343849"
"ConférenceMLP";"Pierrelatte";"0.6308764"
"ConférenceMLP";"RSI";"0.5869736"
"ConférenceMLP";"SaintRaphaël";"0.6950360"
"ConférenceMLP";"Tchad";"0.7874384"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5601020"
"ConseilCitoyen";"Hamon2017";"0.5665538"
"ConseilCitoyen";"HamonBercy";"0.5012452"
"cotesdarmor";"servicespublics";"0.6900933"
"DebatTF1";"LeGrandDebat";"0.5557931"
"DebatTF1";"Marine2017";"0.5835236"
"DebatTF1";"policiers";"0.6175977"
"EcologieFi";"FranceInsoumise";"0.5813308"
"EcologieFi";"JaiBastille";"0.5706447"
"EcologieFi";"JLM2017";"0.6001769"
"EcologieFi";"PlanB";"0.5156576"
"EcologieFi";"RMC";"0.5320034"
"EllesMarchent";"ProgrammeEM";"0.5968928"
"EnMarche";"LaFranceEnMarche";"0.5437819"
"EnMarche";"Macron2017";"0.6177286"
"EnMarche";"MacronCaen";"0.5177000"
"EnMarche";"MacronGironde";"0.5748062"
"EnMarche";"ProgrammeEM";"0.5518428"
"EnvoyeSpecial";"ErnotteGate";"0.5304648"
"ErnotteGate";"LeVraiMacron";"0.5180181"
"ErnotteGate";"Marine2017";"0.6184864"
"ErnotteGate";"Pierrelatte";"0.5469165"
"ErnotteGate";"SaintRaphaël";"0.5466421"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6408856"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5177998"
"Fillon";"Juppé";"0.6842979"
"Fillon";"LePen";"0.5179794"
"Fillon";"Macron";"0.6262462"
"Fillon";"PenelopeGate";"0.5105217"
"Fillon";"Sarkozy";"0.5445234"
"Fillon";"Trocadero";"0.5275062"
"Fillon2017";"FillonPresident";"0.5698974"
"Fillon2017";"FillonTrocadero";"0.5047769"
"Fillon2017";"ProjetFillon";"0.6147265"
"FillonBesançon";"FillonNîmes";"0.6105982"
