"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.6215005"
"6moisBH";"Hamon2017";"0.5010536"
"Ajaccio";"ArcisSurAube";"0.5525736"
"Ajaccio";"AuNomDuPeuple";"0.5061414"
"Ajaccio";"ChoisirLaFrance";"0.5339049"
"Ajaccio";"InvitePol";"0.5042872"
"Ajaccio";"JeVoteMarine";"0.5337678"
"Ajaccio";"Marine2017";"0.5455823"
"Ajaccio";"MarineAParis";"0.5386886"
"Amiens";"Whirlpool";"0.6257765"
"ArcisSurAube";"AuNomDuPeuple";"0.5910981"
"ArcisSurAube";"ChoisirLaFrance";"0.6384536"
"ArcisSurAube";"InvitePol";"0.7088087"
"ArcisSurAube";"JeVoteMarine";"0.6049691"
"ArcisSurAube";"LeVraiFillon";"0.5963621"
"ArcisSurAube";"Marine2017";"0.6477535"
"ArcisSurAube";"MarineAParis";"0.5642501"
"ArcisSurAube";"Pageas";"0.7006662"
"ArcisSurAube";"PerpignanMLP";"0.5665177"
"ArcisSurAube";"Rungis";"0.5194121"
"ArcisSurAube";"UOIF";"0.5973348"
"Arthaud";"Poutou";"0.5860431"
"AuNomDuPeuple";"AvecMarine";"0.6254579"
"AuNomDuPeuple";"BordeauxMLP";"0.5449808"
"AuNomDuPeuple";"ChoisirLaFrance";"0.6824302"
"AuNomDuPeuple";"Élysée2017";"0.5181747"
"AuNomDuPeuple";"InvitePol";"0.5098959"
"AuNomDuPeuple";"JeVoteMarine";"0.6420140"
"AuNomDuPeuple";"JT20h";"0.5391178"
"AuNomDuPeuple";"LeVraiFillon";"0.5521381"
"AuNomDuPeuple";"Marine2017";"0.8742085"
"AuNomDuPeuple";"MarineAParis";"0.7226701"
"AuNomDuPeuple";"MarinePrésidente";"0.6095936"
"AuNomDuPeuple";"MarseilleMLP";"0.6777546"
"AuNomDuPeuple";"Pageas";"0.5666004"
"AuNomDuPeuple";"PerpignanMLP";"0.5059060"
"AuNomDuPeuple";"Rungis";"0.5290497"
"AuNomDuPeuple";"UOIF";"0.6760517"
"AvecMarine";"Marine2017";"0.6427707"
"AvecMarine";"MarineAParis";"0.5259774"
"AvecMarine";"MarinePrésidente";"0.5850301"
"AvecMarine";"Rungis";"0.5154799"
"AvenirEnCommun";"FiscalKombat";"0.5547230"
"AvenirEnCommun";"FranceInsoumise";"0.6985997"
"AvenirEnCommun";"JLM2017";"0.7650588"
"AvenirEnCommun";"JLMFrance2";"0.6156908"
"AvenirEnCommun";"JLMMarseille";"0.5486743"
"AvenirEnCommun";"JLMToulouse";"0.5034449"
"AvenirEnCommun";"JoursHeureux";"0.5470177"
"AvenirEnCommun";"LaForceDuPeuple";"0.5882756"
"BeurFM";"MohamedSaou";"0.6778633"
"BHRennes";"Hamon2017";"0.5776468"
"BHToulouse";"Hamon2017";"0.5502985"
"BHToulouse";"NosQuartiers";"0.5374900"
"BordeauxMLP";"JeVoteMarine";"0.5598691"
"BordeauxMLP";"Marine2017";"0.5690658"
"BordeauxMLP";"MarineAParis";"0.5211651"
"BordeauxMLP";"MarinePrésidente";"0.6171222"
"BordeauxMLP";"UOIF";"0.5393449"
"Bretagne";"Morbihan";"0.5031233"
"ChoisirLaFrance";"InvitePol";"0.5972464"
"ChoisirLaFrance";"JeVoteMarine";"0.6731472"
"ChoisirLaFrance";"LeVraiFillon";"0.6953324"
"ChoisirLaFrance";"Marine2017";"0.6903344"
"ChoisirLaFrance";"MarineAParis";"0.5787776"
"ChoisirLaFrance";"MarseilleMLP";"0.5209074"
"ChoisirLaFrance";"Pageas";"0.5346627"
"ChoisirLaFrance";"Rungis";"0.5135454"
"ChoisirLaFrance";"UOIF";"0.6089533"
"CoeurBattant";"Hamon2017";"0.6116708"
"CoeurBattant";"HamonNancy";"0.5484331"
"CoeurBattant";"HamonReunion";"0.5265996"
"CoeurBattant";"NotreRepublique";"0.5555057"
"ConseildeParis";"Paris";"0.5250355"
"ConseildeParis";"RivesDeSeine";"0.5485473"
"EmmanuelHollande";"JeVoteFillon";"0.5670896"
"EnMarche";"JeVoteMacron";"0.6950995"
"EnMarche";"Macron2017";"0.6027200"
"EnMarche";"MacronBercy";"0.5410288"
"EnMarche";"MacronMarseille";"0.5240857"
"EnMarche";"MacronPresident";"0.6199791"
"Erdogan";"Turquie";"0.5929893"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5245250"
"Fillon";"Hamon";"0.5364143"
"Fillon";"Hollande";"0.5386868"
"Fillon";"LEmissionPolitique";"0.5006207"
"Fillon";"LePen";"0.6909267"
"Fillon";"Macron";"0.7470717"
"Fillon";"Mélenchon";"0.6447007"
"Fillon";"Sarkozy";"0.5164042"
"Fillon2017";"FillonParis";"0.5978376"
"Fillon2017";"FillonPresident";"0.6310814"
"Fillon2017";"JeVoteFillon";"0.5940026"
"FillonMarseille";"FillonToulon";"0.5089867"
"FillonNice";"FillonToulon";"0.5006443"
"FillonNice";"Nice06";"0.5015575"
"FillonParis";"FillonPresident";"0.5093313"
"FillonParis";"JeVoteFillon";"0.5385739"
"FillonPresident";"JeVoteFillon";"0.6484171"
"FiscalKombat";"FranceInsoumise";"0.5080583"
"FiscalKombat";"JLMChâteauroux";"0.5796077"
"FiscalKombat";"JLMFrance2";"0.5736066"
"FN";"LePen";"0.5192644"
"FranceInsoumise";"JLM2017";"0.7155838"
"FranceInsoumise";"JLMMarseille";"0.5666659"
"FranceInsoumise";"JLMToulouse";"0.5448943"
"FranceInsoumise";"LaForceDuPeuple";"0.5200855"
"FuturDesirable";"Hamon2017";"0.6276545"
"FuturDesirable";"JeVotePour";"0.5055392"
"FuturDesirable";"NotreRepublique";"0.5259296"
"Hamon";"Hamon2017";"0.5381327"
"Hamon";"LePen";"0.5811514"
"Hamon";"Mélenchon";"0.6244978"
"Hamon2017";"HamonElysee";"0.7839971"
"Hamon2017";"HamonNancy";"0.5250887"
"Hamon2017";"HamonTour";"0.7125433"
"Hamon2017";"JeVotePour";"0.8114772"
"Hamon2017";"NosQuartiers";"0.5207754"
"Hamon2017";"NotreRepublique";"0.7544787"
"Hamon2017";"République";"0.5168830"
"Hamon2017";"RevenuUniversel";"0.6741864"
"Hamon2017";"RUE";"0.6134327"
"HamonElysee";"HamonTour";"0.5559618"
"HamonElysee";"JeVotePour";"0.6474417"
"HamonElysee";"NotreRepublique";"0.5845787"
"HamonElysee";"RevenuUniversel";"0.5620003"
"HamonReunion";"NotreRepublique";"0.5187224"
"HamonTour";"JeVotePour";"0.5960285"
"HamonTour";"NotreRepublique";"0.5617227"
"HamonTour";"RevenuUniversel";"0.6682478"
"HamonTour";"RUE";"0.5398207"
"Hollande";"Macron";"0.6990752"
"Hollande";"Mélenchon";"0.5230196"
"Hollande";"Sarkozy";"0.5105436"
"InvitePol";"JeVoteMarine";"0.5106393"
"InvitePol";"LeVraiFillon";"0.5938797"
"InvitePol";"MarseilleMLP";"0.5365894"
"InvitePol";"Pageas";"0.6804539"
"InvitePol";"PerpignanMLP";"0.6309367"
"InvitePol";"UOIF";"0.5177780"
"JeChoisisMarine";"JeVoteMarine";"0.5693001"
"JeChoisisMarine";"LeVraiMacron";"0.5250532"
"JeChoisisMarine";"Marine2017";"0.5356872"
"JeChoisisMarine";"MarineAParis";"0.6716208"
"JeChoisisMarine";"MarinePrésidente";"0.6106555"
"JeChoisisMarine";"PerpignanMLP";"0.5599583"
"JeChoisisMarine";"Rungis";"0.5147979"
"JeChoisisMarine";"SortonsMacron";"0.5081046"
"JeVoteMacron";"Macron2017";"0.7456190"
"JeVoteMacron";"MacronBercy";"0.5979863"
"JeVoteMacron";"MacronNantes";"0.5226621"
"JeVoteMacron";"MacronPresident";"0.7947649"
"JeVoteMarine";"LeVraiFillon";"0.6312135"
"JeVoteMarine";"LeVraiMacron";"0.5284168"
"JeVoteMarine";"Marine2017";"0.6949068"
"JeVoteMarine";"MarineAParis";"0.6291500"
"JeVoteMarine";"MarseilleMLP";"0.5393704"
"JeVoteMarine";"Pageas";"0.5113349"
"JeVoteMarine";"PerpignanMLP";"0.5665687"
"JeVoteMarine";"Rungis";"0.5079675"
"JeVoteMarine";"UOIF";"0.6346049"
"JeVotePour";"NosQuartiers";"0.5991168"
"JeVotePour";"NotreRepublique";"0.6597369"
"JeVotePour";"RevenuUniversel";"0.6269133"
"JeVotePour";"RUE";"0.5750931"
"JLM2017";"JLMHologramme";"0.5187828"
"JLM2017";"JLMLille";"0.5357924"
"JLM2017";"JLMMarseille";"0.5957171"
"JLM2017";"JLMToulouse";"0.5626314"
"JLM2017";"LaForceDuPeuple";"0.6940609"
"JLMChâteauroux";"JLMFrance2";"0.5722600"
"JLMChâteauroux";"JLMLille";"0.5375054"
"JLMChâteauroux";"JLMMarseille";"0.6280762"
"JLMChâteauroux";"JLMToulouse";"0.5488242"
"JLMChâteauroux";"LaForceDuPeuple";"0.5719534"
"JLMFrance2";"JLMToulouse";"0.6561761"
