"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"ParisSeSouvient";"0.5120758"
"20hMLP";"AuNomDuPeuple";"0.5472351"
"20hMLP";"ConventionMLP";"0.6014675"
"20hMLP";"LaRéunion";"0.5362727"
"20hMLP";"Mayotte";"0.6346971"
"AccordDeParis";"COP21";"0.5981985"
"AccordDeParis";"COP22";"0.5104002"
"AccordDeParis";"ParisAgreement";"0.6889142"
"AJ2017";"AJBordeaux";"0.5816473"
"AJ2017";"AJNancy";"0.5200026"
"AJ2017";"AJToulouse";"0.5000354"
"AJ2017";"AJZenith";"0.6755322"
"AJ2017";"JeVoteJuppé";"0.5483633"
"AJ2017";"JuppéGagnant";"0.6307064"
"AJ2017";"JuppéPrésidentCest";"0.6602387"
"AJ2017";"LE20H";"0.6246246"
"AJ2017";"TousJuppe";"0.5690686"
"AJ2017";"VivementJuppe";"0.7300823"
"AJBordeaux";"AJZenith";"0.5078886"
"AJBordeaux";"VivementJuppe";"0.5346212"
"AJLille";"TousJuppe";"0.5031694"
"AJNancy";"AJToulouse";"0.5517111"
"AJNancy";"JuppéPrésidentCest";"0.5189772"
"AJNancy";"LE20H";"0.6437641"
"AJToulouse";"JuppéPrésidentCest";"0.6190570"
"AJToulouse";"LE20H";"0.5581905"
"AJZenith";"JeVoteJuppé";"0.5043711"
"AJZenith";"VivementJuppe";"0.6156775"
"ANOC";"ANOCGA2016";"0.8768226"
"ANOC";"Paris2024";"0.6801048"
"ANOCGA2016";"Paris2024";"0.7399471"
"AuNomDuPeuple";"ConventionMLP";"0.6111445"
"AuNomDuPeuple";"HéninBeaumont";"0.6448051"
"AuNomDuPeuple";"LaRéunion";"0.5356087"
"AuNomDuPeuple";"LeVraiFillon";"0.6650527"
"AuNomDuPeuple";"Marine2017";"0.5162498"
"AuNomDuPeuple";"Mayotte";"0.5730700"
"AuNomDuPeuple";"migrants";"0.5780989"
"AvecNS";"NS2017";"0.5904783"
"AvecNS";"NS20H";"0.6753866"
"AvecNS";"NSBordeaux";"0.5398634"
"AvecNS";"NSNice";"0.6007676"
"AvecNS";"NSNimes";"0.5832892"
"AvecNS";"ToutPourLaFrance";"0.8039191"
"Bataclan";"Sting";"0.5970074"
"Berges";"Paris";"0.5190544"
"Caen";"Normandie";"0.5019020"
"climat";"COP22";"0.6117445"
"Clinton";"ElectionNight";"0.5168827"
"Clinton";"Trump";"0.7479501"
"ConseildeParis";"Paris";"0.5868391"
"ConventionMLP";"LaRéunion";"0.5278421"
"ConventionMLP";"LeVraiFillon";"0.5454363"
"ConventionMLP";"Mayotte";"0.6353542"
"COP21";"ParisAgreement";"0.5606270"
"COP22";"ParisAgreement";"0.5136250"
"DelitDentraveIVG";"IVG";"0.5997255"
"ElectionDay";"ElectionNight";"0.5175029"
"ElectionNight";"Trump";"0.5323823"
"Erdogan";"HDP";"0.5469217"
"Erdogan";"Turquie";"0.5609017"
"Fillon";"Juppé";"0.6541751"
"Fillon";"Sarkozy";"0.6534925"
"Fillon";"Trump";"0.5848300"
"Fillon2017";"FillonGagnant";"0.6341036"
"Fillon2017";"JeVoteFillon";"0.5733410"
"FillonGagnant";"Vérité";"0.5260380"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8214072"
"FranceInsoumise";"JLM2017";"0.7198048"
"HDP";"Turquie";"0.5958722"
"Hollande";"Valls";"0.5427245"
"ISF";"JLM2017";"0.5473987"
"itele";"JeSoutiensItele";"0.5400302"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5746109"
"JLM2017";"Mélenchon";"0.5269729"
"JLM2017";"Obsinsoumis";"0.7112058"
"Juppé";"Sarkozy";"0.5211820"
"JuppéGagnant";"JuppéPrésidentCest";"0.6474917"
"JuppéGagnant";"LE20H";"0.5979038"
"JuppéPrésidentCest";"LE20H";"0.6569514"
"JuppéPrésidentCest";"TousJuppe";"0.5021217"
"JuppéPrésidentCest";"VivementJuppe";"0.5798015"
"LaBAP";"LeMans";"0.7039183"
"LaBAP";"UEngagement";"0.7986469"
"LaRéunion";"LeVraiFillon";"0.5015586"
"LaRéunion";"Mayotte";"0.7134452"
"LaRéunion";"outremer";"0.5404202"
"LE20H";"VivementJuppe";"0.5275977"
"LeMans";"UEngagement";"0.7093131"
"LeVraiFillon";"Mayotte";"0.6198261"
"MadeInFrance";"MIFexpo";"0.5410299"
"Mayotte";"outremer";"0.5774293"
"Mélenchon";"Obsinsoumis";"0.5495686"
"Meyzieu";"ToutPourLaFrance";"0.6345721"
"NS2017";"ToutPourLaFrance";"0.6115247"
"NS20H";"NSBordeaux";"0.5242669"
"NS20H";"NSNice";"0.5650236"
"NS20H";"ToutPourLaFrance";"0.5930342"
"NSBordeaux";"NSNice";"0.5314249"
"NSBordeaux";"NSRTL";"0.7069315"
"NSBordeaux";"ToutPourLaFrance";"0.6219306"
"NSNice";"NSNimes";"0.6766370"
"NSNice";"NSRTL";"0.5795838"
"NSNice";"ToutPourLaFrance";"0.6633361"
"NSNimes";"ToutPourLaFrance";"0.6099713"
"NSRTL";"ToutPourLaFrance";"0.5818131"
"PalaisDesCongrès";"Vérité";"0.6385182"
"PLF2017";"PLFSS2017";"0.5577109"
"PLF2017";"QAG";"0.5428173"
"PLF2017";"Sénat";"0.5875321"
"Primaire";"Primaire2016";"0.5380579"
"Sarkozy";"Trump";"0.5220980"
"sida";"VIH";"0.5058810"
"TousJuppe";"VivementJuppe";"0.5705841"
"VendeeGlobe";"VG2016";"0.5360138"
