"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5464102"
"18mars";"AvenirEnCommun";"0.5004055"
"18mars2017";"6eRepublique";"0.6605992"
"18mars2017";"AvenirEnCommun";"0.6533366"
"18mars2017";"EcologieFi";"0.7260289"
"18mars2017";"FranceInsoumise";"0.5771710"
"18mars2017";"JLM2017";"0.6358241"
"18mars2017";"JLMStrasbourg";"0.5808644"
"6eRepublique";"JLM2017";"0.5083509"
"8mars";"EgaliteFH";"0.5950526"
"8mars";"JourneeDesDroitsDesFemmes";"0.5356943"
"AgoraLive";"Blois";"0.5752810"
"AgoraLive";"ConseilCitoyen";"0.5377866"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5091255"
"AgoraLive";"Hamon2017";"0.5928460"
"AgoraLive";"RevenuUniversel";"0.5108268"
"agriculture";"SIA2017";"0.5217473"
"AuNomDuPeuple";"Aveyron";"0.5897187"
"AuNomDuPeuple";"Beyrouth";"0.5385331"
"AuNomDuPeuple";"BFMPolitique";"0.6518442"
"AuNomDuPeuple";"Cazeneuve";"0.6190484"
"AuNomDuPeuple";"ConférenceMLP";"0.7102852"
"AuNomDuPeuple";"LeVraiMacron";"0.7015774"
"AuNomDuPeuple";"Liban";"0.5187646"
"AuNomDuPeuple";"Marine2017";"0.8916141"
"AuNomDuPeuple";"Menton";"0.5995231"
"AuNomDuPeuple";"MLPTF1";"0.7241636"
"AuNomDuPeuple";"MontSaintMichel";"0.6727386"
"AuNomDuPeuple";"NantesMLP";"0.5657284"
"AuNomDuPeuple";"Pierrelatte";"0.6462677"
"AuNomDuPeuple";"policiers";"0.5215193"
"AvecHamon";"Bercy";"0.5455292"
"AvenirEnCommun";"FranceInsoumise";"0.5658341"
"AvenirEnCommun";"JLM2017";"0.5924819"
"Aveyron";"Marine2017";"0.5312691"
"Bayrou";"Fillon";"0.5104470"
"Bayrou";"Hollande";"0.5243581"
"Bayrou";"Juppé";"0.5276124"
"Bayrou";"Macron";"0.7310043"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5014212"
"Beyrouth";"ConférenceMLP";"0.5372930"
"Beyrouth";"Liban";"0.6484626"
"Beyrouth";"Marine2017";"0.5256051"
"Beyrouth";"NantesMLP";"0.6081116"
"BFMPolitique";"Cazeneuve";"0.5342564"
"BFMPolitique";"ConférenceMLP";"0.5219626"
"BFMPolitique";"LeVraiMacron";"0.5899557"
"BFMPolitique";"Marine2017";"0.5977492"
"BFMPolitique";"Menton";"0.5791203"
"BFMPolitique";"MLPTF1";"0.5814156"
"BFMPolitique";"MontSaintMichel";"0.5346111"
"BFMPolitique";"Pierrelatte";"0.5929457"
"BFMPolitique";"Punchline";"0.5070291"
"BHLeHavre";"Conf";"0.5960929"
"biodiversité";"climat";"0.5421449"
"Brest";"Conf";"0.5165040"
"Brest";"Hamon2017";"0.5313060"
"Bretagne";"Zeus";"0.5399175"
"Cazeneuve";"LeVraiMacron";"0.5569752"
"Cazeneuve";"Marine2017";"0.5950687"
"Cazeneuve";"MLPTF1";"0.5612857"
"Cazeneuve";"MontSaintMichel";"0.5217798"
"Cazeneuve";"Pierrelatte";"0.5551487"
"CETA";"EPlenary";"0.5306712"
"CETA";"PlenPE";"0.5341163"
"CETA";"StopCETA";"0.6842749"
"Conf";"entrepreneuriat";"0.5908595"
"Conf";"Europe";"0.5299550"
"ConférenceMLP";"LeVraiMacron";"0.6335968"
"ConférenceMLP";"Marine2017";"0.6737155"
"ConférenceMLP";"Menton";"0.7568987"
"ConférenceMLP";"MLPTF1";"0.6888902"
"ConférenceMLP";"MontSaintMichel";"0.6897405"
"ConférenceMLP";"NantesMLP";"0.5231068"
"ConférenceMLP";"Pierrelatte";"0.6587815"
"ConseilCitoyen";"Hamon2017";"0.6365424"
"ConseilCitoyen";"rassemblement";"0.5706229"
"cotesdarmor";"servicespublics";"0.6315030"
"DelitDentraveIVG";"IVG";"0.5680093"
"DirectAN";"QAG";"0.6058206"
"E1Soir";"TDInfos";"0.5091872"
"EcologieFi";"FranceInsoumise";"0.5732833"
"EcologieFi";"JLM2017";"0.5948570"
"EcologieFi";"JLMChiffrage";"0.5294988"
"EcologieFi";"JLMStrasbourg";"0.5761647"
"EcologieFi";"PlanB";"0.5324342"
"EELV";"Jadot";"0.5322943"
"EELV";"PS";"0.5035598"
"EllesMarchent";"ProgrammeEM";"0.5518827"
"emploi";"formation";"0.5318724"
"EnMarche";"LaFranceEnMarche";"0.5149193"
"EnMarche";"Macron2017";"0.6468785"
"EnMarche";"MacronCaen";"0.5377511"
"EnMarche";"MacronGironde";"0.5823401"
"EnMarche";"MacronToulon";"0.5842913"
"EnMarche";"ProgrammeEM";"0.5848248"
"Europe";"Portugal";"0.5000603"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6038805"
"Fillon";"Juppé";"0.6454337"
"Fillon";"Macron";"0.5821691"
"Fillon";"PenelopeGate";"0.5079425"
"Fillon";"Sarkozy";"0.5534060"
"Fillon2017";"ProjetFillon";"0.6615774"
"FillonBesançon";"FillonNîmes";"0.5572937"
"FillonBesançon";"FillonSociétéCivile";"0.5218992"
"FillonNîmes";"FillonSociétéCivile";"0.6390779"
"FillonNîmes";"SoutienFillon";"0.5327704"
"FillonOrléans";"FillonPresident";"0.5831101"
"FillonSociétéCivile";"SoutienFillon";"0.5171757"
"FillonTrocadero";"Trocadero";"0.6249823"
"FN";"MarineLePen";"0.5123447"
"FranceInsoumise";"JLM2017";"0.7142070"
"FranceInsoumise";"PlanB";"0.5725049"
"Fraternité";"liberté";"0.5885649"
"Fukushima";"nucléaire";"0.5249702"
"FuturDesirable";"Hamon2017";"0.6344591"
"Hamon";"LePen";"0.6222990"
"Hamon";"Macron";"0.5465570"
"Hamon";"Mélenchon";"0.7091751"
"Hamon";"PS";"0.5194600"
"Hamon2017";"JeVotePour";"0.5289436"
"Hamon2017";"LEmissionPolitique";"0.6541420"
"Hamon2017";"rassemblement";"0.5120957"
"Hamon2017";"RevenuUniversel";"0.5795194"
"Hamon2017";"RUE";"0.5087511"
"Hamon2017";"transparence";"0.5297662"
"Hollande";"Macron";"0.5925038"
"JLM2017";"PlanB";"0.5881259"
"JLMChiffrage";"JLMStrasbourg";"0.6163952"
"Juppé";"Macron";"0.5080625"
"Juppé";"Sarkozy";"0.5074629"
"LaFranceEnMarche";"Macron2017";"0.6437663"
"LaFranceEnMarche";"MacronGironde";"0.5215831"
"LePen";"Macron";"0.5246827"
"LeVraiMacron";"Marine2017";"0.6967243"
"LeVraiMacron";"Menton";"0.6095551"
"LeVraiMacron";"MLPTF1";"0.7231286"
"LeVraiMacron";"MontSaintMichel";"0.5926999"
"LeVraiMacron";"Pierrelatte";"0.6353314"
"LeVraiMacron";"policiers";"0.5067230"
"Liban";"Marine2017";"0.5074210"
"Liban";"MLPTF1";"0.5302919"
"Liban";"Pierrelatte";"0.5057067"
"Macron2017";"MacronCaen";"0.5215454"
"MacronCaen";"MacronGironde";"0.5353232"
"MacronCaen";"ProgrammeEM";"0.5606719"
"MacronGironde";"ProgrammeEM";"0.6667020"
"MacronToulon";"ProgrammeEM";"0.5271590"
"Marine2017";"Menton";"0.5699945"
"Marine2017";"MLPTF1";"0.6749432"
"Marine2017";"MontSaintMichel";"0.6296619"
"Marine2017";"NantesMLP";"0.5318248"
"Marine2017";"Pierrelatte";"0.6510102"
"Marine2017";"policiers";"0.5196971"
"Menton";"MLPTF1";"0.6703548"
"Menton";"MontSaintMichel";"0.5819563"
"Menton";"Pierrelatte";"0.6838909"
"migrants";"Pierrelatte";"0.5156465"
"MLPTF1";"MontSaintMichel";"0.6369965"
"MLPTF1";"Pierrelatte";"0.7166672"
"MLPTF1";"policiers";"0.5315007"
"MontSaintMichel";"NantesMLP";"0.5095268"
"MontSaintMichel";"Pierrelatte";"0.5558433"
"Pierrelatte";"policiers";"0.5641251"
"PlanB";"Rome";"0.7655473"
"tempête";"Zeus";"0.6372343"
