"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"FluctuatNecMergitur";"0.5942652"
"13Novembre2015";"ParisSeSouvient";"0.6068608"
"19hRuthElkrief";"QuestionsPol";"0.5055296"
"8h30Aphatie";"franceinfo";"0.5037984"
"8h30Aphatie";"ToutPourLaFrance";"0.5356878"
"AccordDeParis";"climat";"0.5830829"
"AccordDeParis";"COP21";"0.6862944"
"AccordDeParis";"COP22";"0.5578386"
"AccordDeParis";"ParisAgreement";"0.6271817"
"AccordDeParis";"SmileForThePlanet";"0.7315859"
"AEM2016";"LaRochelle";"0.6407613"
"AJ2017";"AJBordeaux";"0.5742733"
"AJ2017";"AJToulon";"0.5890265"
"AJ2017";"AJZenith";"0.5756751"
"AJ2017";"DimanchePolitique";"0.5721070"
"AJ2017";"LE20H";"0.6046089"
"AJ2017";"TousJuppe";"0.7612959"
"AJBordeaux";"AJRennes";"0.5955093"
"AJBordeaux";"TousJuppe";"0.6042121"
"AJRennes";"AJToulon";"0.5054836"
"AJToulon";"DimanchePolitique";"0.6190212"
"AJToulon";"TousJuppe";"0.6218374"
"AJZenith";"TousJuppe";"0.6139046"
"Amiens";"Goodyear";"0.5926265"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5218068"
"AuNomDuPeuple";"migrants";"0.5380630"
"AvecBLM";"renouveau";"0.6806601"
"AvecNS";"NS2017";"0.5145384"
"AvecNS";"NS20H";"0.7010173"
"AvecNS";"ToutPourLaFrance";"0.7763869"
"Bataclan";"Sting";"0.5090329"
"BourdinDirect";"ToutPourLaFrance";"0.5019517"
"CàVousNS";"NSinter";"0.6410462"
"CETA";"TAFTA";"0.5234215"
"climat";"COP22";"0.5397594"
"Clinton";"ElectionNight";"0.6073611"
"Clinton";"Trump";"0.7881083"
"ConseildeParis";"Paris";"0.6135150"
"COP21";"ParisAgreement";"0.6397342"
"COP21";"SmileForThePlanet";"0.6166768"
"DirectAN";"PLF2017";"0.6056182"
"DonaldTrump";"Election2016";"0.5068999"
"droite";"PrendsGarde";"0.6017510"
"Duflot";"PrimaireEELV";"0.5230439"
"Election2016";"ElectionNight";"0.5277393"
"ElectionNight";"Trump";"0.6153583"
"Erdogan";"Turquie";"0.5673085"
"Fillon";"Fillon2017";"0.6463659"
"Fillon";"FillonGagnant";"0.6444947"
"Fillon";"LEmissionPolitique";"0.5308524"
"Fillon2017";"FillonGagnant";"0.8605397"
"FluctuatNecMergitur";"Paris";"0.5149323"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8293552"
"FluctuatNecMergitur";"stationnement";"0.5046693"
"FN";"PS";"0.5082453"
"FranceInsoumise";"JLM2017";"0.6596612"
"Fréjus";"racisme";"0.5347242"
"Goodyear";"JLM2017";"0.5539867"
"HDP";"Turquie";"0.6904542"
"Hollande";"PS";"0.5353845"
"Hollande";"Valls";"0.5946670"
"innovation";"numérique";"0.5959619"
"itele";"JeSoutiensItele";"0.6561471"
"JeSoutiensLaPolice";"ManifPolice";"0.5217069"
"JLM2017";"Mélenchon";"0.5837571"
"Juppé";"Sarkozy";"0.5157800"
"LaBAP";"Tours";"0.5999316"
"LaBAP";"UE";"0.7301263"
"LaBAP";"UEngagement";"0.7355500"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5195865"
"LE20H";"TousJuppe";"0.6113911"
"LeMans";"UEngagement";"0.5457821"
"MadeInFrance";"Montebourg";"0.5772957"
"ManifPolice";"PoliciersEnColere";"0.5320426"
"Meyzieu";"ToutPourLaFrance";"0.6484272"
"migrants";"Trump";"0.5080405"
"NS2017";"ToutPourLaFrance";"0.5994718"
"NS20H";"NSToulon";"0.5737284"
"NS20H";"ToutPourLaFrance";"0.6335830"
"NSBordeaux";"ToutPourLaFrance";"0.6275459"
"NSinter";"ToutPourLaFrance";"0.5512691"
"NSMarseille";"ToutPourLaFrance";"0.5769414"
"NSToulon";"ToutPourLaFrance";"0.5117403"
"numérique";"startup";"0.5245300"
"Paris";"ParisSeSouvient";"0.5419250"
"Paris";"stationnement";"0.5883599"
"ParisAgreement";"SmileForThePlanet";"0.5935053"
"PrendsGarde";"UEngagement";"0.5726309"
"Primaire";"Primaire2016";"0.5965546"
"Tours";"UEngagement";"0.5257389"
