"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5177613"
"18mars2017";"6eRepublique";"0.7601926"
"18mars2017";"AvenirEnCommun";"0.7139772"
"18mars2017";"Bastille";"0.6562779"
"18mars2017";"FranceInsoumise";"0.6794012"
"18mars2017";"JaiBastille";"0.8150045"
"18mars2017";"JLM2017";"0.7607270"
"18mars2017";"JLMRennes";"0.6573078"
"18mars2017";"LuttesSociales";"0.5675882"
"18mars2017";"RMC";"0.5048682"
"6eRepublique";"AvenirEnCommun";"0.5253021"
"6eRepublique";"FranceInsoumise";"0.7014197"
"6eRepublique";"JaiBastille";"0.7077256"
"6eRepublique";"JLM2017";"0.6859201"
"6eRepublique";"JLMRennes";"0.5386635"
"ADMD";"Admd2017";"0.7564250"
"ADMD";"findevie";"0.6784231"
"Admd2017";"findevie";"0.6182516"
"agriculteurs";"Gers";"0.5115009"
"agriculteurs";"Tchad";"0.5186947"
"agriculture";"SIA2017";"0.5614360"
"Alsace";"GrandEst";"0.5109319"
"Asselineau";"Frexit";"0.5849135"
"AuNomDuPeuple";"AvecMarine";"0.6833646"
"AuNomDuPeuple";"Aveyron";"0.5194995"
"AuNomDuPeuple";"DebatTF1";"0.6120967"
"AuNomDuPeuple";"ErnotteGate";"0.6294612"
"AuNomDuPeuple";"Gers";"0.6369097"
"AuNomDuPeuple";"LeVraiMacron";"0.7124803"
"AuNomDuPeuple";"LilleMLP";"0.6623135"
"AuNomDuPeuple";"Marine2017";"0.9101144"
"AuNomDuPeuple";"MetzMLP";"0.6131857"
"AuNomDuPeuple";"policiers";"0.5795606"
"AuNomDuPeuple";"RSI";"0.6351330"
"AuNomDuPeuple";"SablesdOlonne";"0.6603739"
"AuNomDuPeuple";"SaintRaphaël";"0.7860908"
"AuNomDuPeuple";"Tchad";"0.6326719"
"AvecHamon";"Bercy";"0.6296542"
"AvecMarine";"DebatTF1";"0.5104541"
"AvecMarine";"Marine2017";"0.7147466"
"AvecMarine";"SaintRaphaël";"0.6409911"
"AvenirEnCommun";"FranceInsoumise";"0.5804301"
"AvenirEnCommun";"JaiBastille";"0.5821560"
"AvenirEnCommun";"JLM2017";"0.6127715"
"AvenirEnCommun";"JLMRennes";"0.5540062"
"Aveyron";"Gers";"0.5080431"
"Bastille";"JLM2017";"0.5056143"
"Bercy";"fairebattrelecoeurdelafrance";"0.6266037"
"Bercy";"FuturDesirable";"0.5572435"
"Bercy";"gauche";"0.5147620"
"Bercy";"Hamon2017";"0.6779285"
"Bercy";"HamonBercy";"0.6018801"
"BHLeHavre";"Conf";"0.5336965"
"Brest";"Hamon2017";"0.5690442"
"Brest";"JeVotePour";"0.5882385"
"Bretagne";"passezalouest";"0.6783883"
"Bretagne";"Zeus";"0.5269218"
"concert";"exposition";"0.5293730"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5519334"
"ConseildeParis";"Paris";"0.5910342"
"ConseildeParis";"propreté";"0.6911022"
"cotesdarmor";"servicespublics";"0.6520269"
