"Hashtag1";"Hashtag2";"Correlation"
"AuNomDuPeuple";"ConventionMLP";"0.7031158"
"AuNomDuPeuple";"Koblenz";"0.5934398"
"AuNomDuPeuple";"Les4Vérités";"0.5349549"
"AuNomDuPeuple";"LeVraiFillon";"0.7361041"
"AuNomDuPeuple";"Marine2017";"0.8876439"
"AuNomDuPeuple";"migrants";"0.5154060"
"AuNomDuPeuple";"RSI";"0.7112730"
"AvecMV";"AvecValls";"0.5402037"
"AvecMV";"Valls2017";"0.7818551"
"AvecMV";"VallsParis";"0.5104871"
"AvecPeillon";"ONPC";"0.6955884"
"AvecPeillon";"peillon2017";"0.8664992"
"AvecValls";"JeVoteValls";"0.5659094"
"AvecValls";"Valls2017";"0.6634929"
"AvecValls";"VallsParis";"0.6141434"
"benoithamon2017";"Hamon2017";"0.6683653"
"benoithamon2017";"INJ";"0.5578200"
"benoithamon2017";"RevenuUniversel";"0.5513522"
"Berlin";"VoeuxFillon";"0.5223580"
"Budget2017";"DirectIDF";"0.6535392"
"CES2017";"FrenchTech";"0.6179650"
"ClermontFerrand";"RevenuUniversel";"0.5581623"
"CNlesRépublicains";"Fillon2017";"0.5658283"
"CNlesRépublicains";"JTFillon";"0.6326723"
"CNlesRépublicains";"VoeuxFillon";"0.5346354"
"ConfDePresse";"QuestionsPol";"0.6270902"
"ConfDePresse";"RevenuUniversel";"0.5568148"
"Conferasmus";"Erasmus";"0.6057578"
"ConventionMLP";"Koblenz";"0.5828996"
"ConventionMLP";"Les4Vérités";"0.5017938"
"ConventionMLP";"LeVraiFillon";"0.6901339"
"ConventionMLP";"Marine2017";"0.6704186"
"ConventionMLP";"RSI";"0.6323267"
"CritAir";"pollution";"0.5539239"
"En2017";"Paris";"0.5152289"
"En2017";"StopPollution";"0.5792164"
"EnMarche";"LaMajoritéEnMarche";"0.5703703"
"EnMarche";"MacronLille";"0.5165365"
"Europe";"peillon2017";"0.5016445"
"Fillon";"Macron";"0.5964589"
"Fillon2017";"VoeuxFillon";"0.5203872"
"FillonNice";"VoeuxFillon";"0.5593163"
"FN";"Trump";"0.5068530"
"FranceInsoumise";"JLM2017";"0.6324783"
"FranceInter";"Uber";"0.5367449"
"FrenchTech";"startup";"0.5127233"
"Hamon";"PrimairesGauche";"0.5388854"
"Hamon";"Valls";"0.6950526"
"Hamon2017";"INJ";"0.6972338"
"Hamon2017";"RevenuUniversel";"0.6884159"
"Hamon2017";"RUE";"0.6611665"
"Handball2017";"PhenomenalHandball";"0.7513542"
"Hollande";"Macron";"0.5212454"
"INJ";"Montpellier";"0.5336790"
"INJ";"RevenuUniversel";"0.7031962"
"Israel";"Jerusalem";"0.5851104"
"Jaures";"Montebourg";"0.5558455"
"Jaures";"Montebourg2017";"0.7251309"
"JeVoteValls";"Valls2017";"0.6385900"
"JeVoteValls";"VallsParis";"0.5920268"
"JeVoteValls";"VallsTF1";"0.5294370"
"JRG";"Pinel2017";"0.6061658"
"JRG";"PRG";"0.6532522"
"JRG";"SylviaPinel";"0.5878835"
"JTFillon";"VoeuxFillon";"0.5116385"
"Koblenz";"LeVraiFillon";"0.5366855"
"Koblenz";"Marine2017";"0.5916702"
"LEmissionPolitique";"Valls2017";"0.5159949"
"LeVraiFillon";"Marine2017";"0.7190240"
"LeVraiFillon";"RSI";"0.5673502"
"Liévin";"Valls2017";"0.5292601"
"Macron";"Valls";"0.5647632"
"Marine2017";"migrants";"0.5075916"
"Marine2017";"RSI";"0.6526086"
"Montebourg";"Montebourg2017";"0.6287549"
"Montpellier";"RevenuUniversel";"0.5928594"
"neige";"verglas";"0.7597756"
"neige";"VigilanceOrange";"0.5846823"
"Obama";"Poutine";"0.5074591"
"Obama";"Trump";"0.5499917"
"ONPC";"peillon2017";"0.6904436"
"peillon2017";"projet";"0.5695802"
"PenelopeFillon";"PenelopeGate";"0.5994902"
"Pinel";"Pinel2017";"0.6453869"
"Pinel";"PRG";"0.5496660"
"Pinel";"SylviaPinel";"0.5085009"
"Pinel2017";"PRG";"0.6454531"
"Pinel2017";"SylviaPinel";"0.6685238"
"Poutine";"Trump";"0.6172378"
"PrimaireGauche";"PrimairesGauche";"0.5607923"
"PrimaireGauche";"Valls";"0.5171352"
"PrimairesGauche";"Valls";"0.5105171"
"QuestionsPol";"RevenuUniversel";"0.6075026"
"Valls2017";"VallsParis";"0.6870472"
"Valls2017";"VallsTF1";"0.5101416"
"VendeeGlobe";"VG2016";"0.5187771"
"verglas";"VigilanceOrange";"0.5878621"
