"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5585529"
"6moisBH";"Hamon2017";"0.5176946"
"6moisBH";"JeVotePour";"0.5097230"
"Ajaccio";"AjaccioMLP";"0.5194239"
"Ajaccio";"ArcisSurAube";"0.5842369"
"Ajaccio";"AuNomDuPeuple";"0.6045016"
"Ajaccio";"InvitePol";"0.5215278"
"Ajaccio";"JeVoteMarine";"0.5912615"
"Ajaccio";"LeVraiMacron";"0.5486436"
"Ajaccio";"LilleMLP";"0.5633483"
"Ajaccio";"Marine2017";"0.5877411"
"Ajaccio";"MarineAParis";"0.5767996"
"Ajaccio";"PerpignanMLP";"0.5419997"
"Ajaccio";"UOIF";"0.5429375"
"AjaccioMLP";"AuNomDuPeuple";"0.5456022"
"AjaccioMLP";"JeVoteMarine";"0.5329906"
"AjaccioMLP";"Marine2017";"0.5143761"
"AjaccioMLP";"MarineAParis";"0.5109562"
"AjaccioMLP";"MarseilleMLP";"0.5005593"
"AjaccioMLP";"UOIF";"0.5454433"
"Alsace";"GrandEst";"0.5041874"
"ArcisSurAube";"AuNomDuPeuple";"0.6514930"
"ArcisSurAube";"InvitePol";"0.6158214"
"ArcisSurAube";"JeVoteMarine";"0.6150523"
"ArcisSurAube";"LeVraiFillon";"0.5866353"
"ArcisSurAube";"LeVraiMacron";"0.5119553"
"ArcisSurAube";"LilleMLP";"0.5708405"
"ArcisSurAube";"Marine2017";"0.6402650"
"ArcisSurAube";"MarineAParis";"0.5600798"
"ArcisSurAube";"MarseilleMLP";"0.5270268"
"ArcisSurAube";"PerpignanMLP";"0.5195953"
"ArcisSurAube";"TrinitéPorhoët";"0.5031649"
"ArcisSurAube";"UOIF";"0.6407230"
"Arthaud";"Poutou";"0.6103549"
"AuNomDuPeuple";"AvecMarine";"0.6245113"
"AuNomDuPeuple";"BordeauxMLP";"0.5502184"
"AuNomDuPeuple";"InvitePol";"0.5271002"
"AuNomDuPeuple";"JeVoteMarine";"0.7508869"
"AuNomDuPeuple";"Les4Vérités";"0.5019843"
"AuNomDuPeuple";"LeVraiFillon";"0.5782050"
"AuNomDuPeuple";"LeVraiMacron";"0.5023157"
"AuNomDuPeuple";"LilleMLP";"0.5976787"
"AuNomDuPeuple";"Marine2017";"0.9030332"
"AuNomDuPeuple";"MarineAParis";"0.7475447"
"AuNomDuPeuple";"MarinePrésidente";"0.5884115"
"AuNomDuPeuple";"MarseilleMLP";"0.7095065"
"AuNomDuPeuple";"Perpignan";"0.5186920"
"AuNomDuPeuple";"PerpignanMLP";"0.5543255"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5380895"
"AuNomDuPeuple";"UOIF";"0.7776865"
"AvecHamon";"Hamon2017";"0.5025469"
"AvecHamon";"JeVotePour";"0.5326487"
"AvecMarine";"Marine2017";"0.6450919"
"AvecMarine";"MarineAParis";"0.5065472"
"AvecMarine";"MarinePrésidente";"0.5334539"
"AvecMarine";"TrinitéPorhoët";"0.5292787"
"AvecMarine";"UOIF";"0.5409220"
"AvenirEnCommun";"FranceInsoumise";"0.7209737"
"AvenirEnCommun";"JLM2017";"0.7899492"
"AvenirEnCommun";"JLMFrance2";"0.6026644"
"AvenirEnCommun";"JLMLeHavre";"0.5963722"
"AvenirEnCommun";"JLMMarseille";"0.5344802"
"AvenirEnCommun";"LaForceDuPeuple";"0.5244512"
"BeurFM";"MohamedSaou";"0.5788099"
"BHJaures";"BHToulouse";"0.5006570"
"BHRennes";"Hamon2017";"0.5684041"
"BHToulouse";"Hamon2017";"0.5199016"
"BHToulouse";"NosQuartiers";"0.5021232"
"BordeauxMLP";"JeVoteMarine";"0.5463957"
"BordeauxMLP";"LilleMLP";"0.5254607"
"BordeauxMLP";"Marine2017";"0.5445254"
"BordeauxMLP";"MarinePrésidente";"0.5678343"
"BordeauxMLP";"TrinitéPorhoët";"0.5091139"
"BordeauxMLP";"UOIF";"0.5567857"
"Cazeneuve";"JeVoteMarine";"0.5843831"
"CoeurBattant";"Hamon2017";"0.5776336"
"CoeurBattant";"HamonNancy";"0.5482922"
"CoeurBattant";"NotreRepublique";"0.5551441"
"ConseildeParis";"Paris";"0.5222042"
"ConseildeParis";"propreté";"0.6119906"
"ConseildeParis";"RivesDeSeine";"0.5487812"
"EmmanuelHollande";"JeVoteFillon";"0.5420139"
"EnMarche";"JeVoteMacron";"0.6965522"
"EnMarche";"Macron2017";"0.5927815"
"EnMarche";"MacronBercy";"0.5585746"
"EnMarche";"MacronMarseille";"0.5341858"
"EnMarche";"MacronPresident";"0.5959740"
"Erdogan";"Turquie";"0.5599728"
"EUROMEDIATIONS";"Filteris";"0.8792878"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5120423"
"Fillon";"Hollande";"0.5047024"
"Fillon";"LEmissionPolitique";"0.5234942"
"Fillon";"LePen";"0.6728926"
"Fillon";"Macron";"0.7166914"
"Fillon";"Mélenchon";"0.6358351"
"Fillon";"Sarkozy";"0.5123746"
"Fillon";"Valls";"0.5357041"
"Fillon2017";"FillonNice";"0.5203522"
"Fillon2017";"FillonParis";"0.5925931"
"Fillon2017";"FillonPresident";"0.6462640"
"Fillon2017";"JeVoteFillon";"0.5704644"
"FillonNice";"FillonParis";"0.5138797"
"FillonParis";"FillonPresident";"0.5158696"
"FillonParis";"JeVoteFillon";"0.5182665"
"FillonPresident";"JeVoteFillon";"0.6619803"
"FiscalKombat";"JLMChâteauroux";"0.5391762"
"FiscalKombat";"JLMFrance2";"0.5605290"
"FiscalKombat";"JLMLeHavre";"0.5647702"
"FiscalKombat";"JLMRennes";"0.5147842"
"FranceInsoumise";"JLM2017";"0.7397627"
"FranceInsoumise";"JLMMarseille";"0.5602390"
"FranceInsoumise";"JLMToulouse";"0.5052665"
"FuturDesirable";"Hamon2017";"0.6328759"
"FuturDesirable";"JeVotePour";"0.5068782"
"FuturDesirable";"NotreRepublique";"0.5204262"
"Hamon";"Hamon2017";"0.5178889"
"Hamon";"LePen";"0.5842993"
"Hamon";"Mélenchon";"0.6026113"
"Hamon";"Valls";"0.5814793"
"Hamon2017";"HamonElysee";"0.7581616"
"Hamon2017";"HamonLille";"0.6460991"
"Hamon2017";"HamonTour";"0.7128345"
"Hamon2017";"JeVotePour";"0.7995212"
"Hamon2017";"JT20h";"0.5889652"
"Hamon2017";"NosQuartiers";"0.5100426"
"Hamon2017";"NotreRepublique";"0.7380764"
"Hamon2017";"RevenuUniversel";"0.7087913"
"Hamon2017";"RUE";"0.6104976"
"Hamon2017";"SPD";"0.5949101"
"HamonElysee";"HamonLille";"0.5566416"
"HamonElysee";"HamonTour";"0.5333395"
"HamonElysee";"JeVotePour";"0.6354232"
