"Hashtag1";"Hashtag2";"Correlation"
"AnisAmri";"AuNomDuPeuple";"0.5678551"
"AnisAmri";"ConventionMLP";"0.5997375"
"AnisAmri";"LeVraiFillon";"0.5529359"
"AnisAmri";"Marine2017";"0.5470936"
"AnisAmri";"Schengen";"0.7239889"
"AuNomDuPeuple";"ConventionMLP";"0.7991170"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6170497"
"AuNomDuPeuple";"Les4Vérités";"0.5586831"
"AuNomDuPeuple";"LeVraiFillon";"0.7610410"
"AuNomDuPeuple";"Marine2017";"0.9156005"
"AuNomDuPeuple";"RSI";"0.5580479"
"AuNomDuPeuple";"Schengen";"0.5602674"
"AvecMV";"Valls2017";"0.7916187"
"AvecPeillon";"Europe";"0.5068932"
"AvecPeillon";"ONPC";"0.6795377"
"AvecPeillon";"peillon2017";"0.8511513"
"AvecPeillon";"PeillonLibé";"0.5410828"
"AvecPeillon";"projet";"0.5573974"
"benoithamon2017";"Hamon2017";"0.6115502"
"Berlin";"Fillon";"0.5365315"
"Berlin";"Macron";"0.5248095"
"Berlin";"Merkel";"0.5008842"
"Brest";"Bretagne";"0.5681496"
"CES2017";"FrenchTech";"0.6226492"
"CES2017";"innovation";"0.5621387"
"CES2017";"LasVegas";"0.5023459"
"CES2017";"startup";"0.5468494"
"CharlieHebdo";"JeSuisCharlie";"0.5327911"
"Clermont";"Valls2017";"0.5397531"
"ClermontFerrand";"ConfDePresse";"0.5401424"
"ClermontFerrand";"QuestionsPol";"0.5909527"
"ClermontFerrand";"RevenuUniversel";"0.6147410"
"ConfDePresse";"QuestionsPol";"0.7444159"
"ConfDePresse";"RevenuUniversel";"0.6217543"
"Conferasmus";"Erasmus";"0.5890632"
"ConventionMLP";"FaitesLeBonChoix";"0.5642209"
"ConventionMLP";"Les4Vérités";"0.5218767"
"ConventionMLP";"LeVraiFillon";"0.6944895"
"ConventionMLP";"Marine2017";"0.7614414"
"ConventionMLP";"Schengen";"0.5774877"
"ConventionMLP";"Tromelin";"0.5033271"
"En2017";"Paris";"0.5749060"
"Europe";"peillon2017";"0.5672925"
"FaitesLeBonChoix";"LeVraiFillon";"0.5565497"
"FaitesLeBonChoix";"Marine2017";"0.6178204"
"Fillon";"LeVraiFillon";"0.5045822"
"Fillon";"Macron";"0.6105228"
"FillonNice";"VoeuxFillon";"0.5752111"
"FrenchTech";"innovation";"0.6076651"
"FrenchTech";"LasVegas";"0.5177224"
"FrenchTech";"startup";"0.5905554"
"FrenchTech";"startups";"0.5715199"
"GrandFroid";"neige";"0.5215672"
"Hamon";"Valls";"0.5175958"
"Hamon2017";"RevenuUniversel";"0.6993047"
"Hollande";"Macron";"0.5295165"
"Hollande";"Valls";"0.5318759"
"innovation";"startup";"0.5296361"
"innovation";"startups";"0.5037794"
"JLM2017";"Mélenchon";"0.5572778"
"LEmissionPolitique";"Valls2017";"0.5401832"
"Les4Vérités";"Marine2017";"0.5067258"
"LeVraiFillon";"Marine2017";"0.7890914"
"Liévin";"Valls2017";"0.5449240"
"Macron";"Valls";"0.5034403"
"Marine2017";"RSI";"0.5056007"
"Marine2017";"Schengen";"0.5749909"
"Merkel";"migrants";"0.5211774"
"Merkel";"Poutine";"0.6838264"
"Merkel";"Trump";"0.6426190"
"Météo";"neige";"0.5592296"
"Météo";"verglas";"0.5640570"
"Montebourg";"Montebourg2017";"0.6387257"
"Montpellier";"RevenuUniversel";"0.6501878"
"neige";"verglas";"0.7806199"
"Noël";"voeux2017";"0.5105758"
"Obama";"Russie";"0.5156276"
"ONPC";"peillon2017";"0.7174233"
"peillon2017";"PeillonLibé";"0.5697880"
"peillon2017";"projet";"0.6909536"
"peillon2017";"SécuritéSociale";"0.5241074"
"Pinel";"Pinel2017";"0.6438549"
"Pinel2017";"PRG";"0.7084970"
"Pinel2017";"SylviaPinel";"0.7290830"
"Poutine";"Russie";"0.6200004"
"Poutine";"Trump";"0.7000419"
"PRG";"SylviaPinel";"0.5732587"
"QuestionsPol";"RevenuUniversel";"0.7215689"
"Russie";"Syrie";"0.5354241"
"Uber";"VTC";"0.6871314"
