"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"JT20h";"0.5271762"
"19RuthElkrief";"ChoisirLaFrance";"0.5789787"
"19RuthElkrief";"DangerMacron";"0.5100008"
"19RuthElkrief";"InvitePol";"0.5634524"
"19RuthElkrief";"JeVoteMarine";"0.5279548"
"19RuthElkrief";"JT20h";"0.5083410"
"19RuthElkrief";"Marine¿Nice";"0.5859627"
"19RuthElkrief";"MLPTF1";"0.7036633"
"19RuthElkrief";"Pageas";"0.5488060"
"19RuthElkrief";"PerpignanMLP";"0.6322229"
"2017LeDebat";"Debat2017";"0.5986332"
"6moisBH";"CoeurBattant";"0.5370454"
"6moisBH";"Hamon2017";"0.5353219"
"Ajaccio";"AjaccioMLP";"0.5449305"
"Ajaccio";"ChoisirLaFrance";"0.5517477"
"Ajaccio";"Corse";"0.5177031"
"Ajaccio";"DangerMacron";"0.6264362"
"Ajaccio";"JeVoteMarine";"0.5618948"
"Ajaccio";"Marine2017";"0.5595034"
"Ajaccio";"Marine¿Nice";"0.5960915"
"Ajaccio";"MarineAParis";"0.5623900"
"Ajaccio";"Marine¿Villepinte";"0.5453697"
"AjaccioMLP";"ChoisirLaFrance";"0.5443991"
"AjaccioMLP";"DangerMacron";"0.5649833"
"AjaccioMLP";"JeVoteMarine";"0.5933537"
"AjaccioMLP";"LeVraiFillon";"0.5376087"
"AjaccioMLP";"Marine2017";"0.5381916"
"AjaccioMLP";"Marine¿Nice";"0.6044536"
"AjaccioMLP";"MarineAParis";"0.5541120"
"AjaccioMLP";"Marine¿Villepinte";"0.5119964"
"Amiens";"Whirlpool";"0.5727214"
"ArcisSurAube";"DangerMacron";"0.5405407"
"ArcisSurAube";"InvitePol";"0.5290575"
"ArcisSurAube";"Pageas";"0.6367869"
"AuNomDuPeuple";"ChoisirLaFrance";"0.8095459"
"AuNomDuPeuple";"DangerMacron";"0.6597304"
"AuNomDuPeuple";"JeChoisisMarine";"0.5145104"
"AuNomDuPeuple";"JeVoteMarine";"0.6992954"
"AuNomDuPeuple";"LeVraiFillon";"0.5335022"
"AuNomDuPeuple";"Marine2017";"0.8444965"
"AuNomDuPeuple";"Marine¿Nice";"0.5810383"
"AuNomDuPeuple";"MarineAParis";"0.7076358"
"AuNomDuPeuple";"Marine¿Villepinte";"0.6140091"
"AuNomDuPeuple";"MarseilleMLP";"0.6503647"
"AuNomDuPeuple";"MLPTF1";"0.5085708"
"AuNomDuPeuple";"Pageas";"0.5127901"
"AuNomDuPeuple";"UOIF";"0.6209502"
"AvenirEnCommun";"FiscalKombat";"0.6074133"
"AvenirEnCommun";"FranceInsoumise";"0.6445802"
"AvenirEnCommun";"JLM2017";"0.7152582"
"AvenirEnCommun";"JLMFrance2";"0.5710550"
"AvenirEnCommun";"JLMLille";"0.5076675"
"AvenirEnCommun";"JLMMarseille";"0.5553222"
"AvenirEnCommun";"JoursHeureux";"0.5409597"
"AvenirEnCommun";"LaForceDuPeuple";"0.5882677"
"BeurFM";"MohamedSaou";"0.6968462"
"BHJaures";"BHToulouse";"0.5102326"
"BHJaures";"Hamon2017";"0.5004200"
"BHJaures";"NotreRepublique";"0.5668382"
"BHRennes";"Hamon2017";"0.6152736"
"BHRennes";"JeVotePour";"0.5556263"
"BHToulouse";"Hamon2017";"0.5987488"
"BHToulouse";"JeVotePour";"0.5216605"
"BHToulouse";"NosQuartiers";"0.5607317"
"Cazeneuve";"JeVoteMarine";"0.5121678"
"ChoisirLaFrance";"DangerMacron";"0.7629847"
"ChoisirLaFrance";"JeChoisisMarine";"0.5206663"
"ChoisirLaFrance";"JeVoteMarine";"0.7469635"
"ChoisirLaFrance";"LeVraiFillon";"0.6315240"
"ChoisirLaFrance";"Marine2017";"0.8720552"
"ChoisirLaFrance";"Marine¿Nice";"0.7405767"
"ChoisirLaFrance";"MarineAParis";"0.7116520"
"ChoisirLaFrance";"Marine¿Villepinte";"0.7587338"
"ChoisirLaFrance";"MarseilleMLP";"0.5461026"
"ChoisirLaFrance";"MLPTF1";"0.6155334"
"ChoisirLaFrance";"Pageas";"0.5447603"
"ChoisirLaFrance";"Perpignan";"0.5232465"
