"Hashtag1";"Hashtag2";"Correlation"
"1erDecembre";"ParisSeSouvient";"0.5153764"
"20hMLP";"ConventionMLP";"0.5202365"
"20hMLP";"LaRéunion";"0.5676803"
"20hMLP";"Mayotte";"0.7265606"
"AJ2017";"AJBordeaux";"0.5834530"
"AJ2017";"AJNancy";"0.5231794"
"AJ2017";"AJZenith";"0.6747936"
"AJ2017";"JeVoteJuppé";"0.5483736"
"AJ2017";"JuppéGagnant";"0.6308487"
"AJ2017";"JuppéPrésidentCest";"0.6575200"
"AJ2017";"LE20H";"0.6312884"
"AJ2017";"TousJuppe";"0.5264124"
"AJ2017";"VivementJuppe";"0.7559768"
"AJBordeaux";"AJZenith";"0.5035188"
"AJBordeaux";"VivementJuppe";"0.5462732"
"AJNancy";"AJToulouse";"0.5474574"
"AJNancy";"JuppéPrésidentCest";"0.5173823"
"AJNancy";"LE20H";"0.6650164"
"AJToulouse";"JuppéPrésidentCest";"0.6165527"
"AJToulouse";"LE20H";"0.5453810"
"AJToulouse";"VivementJuppe";"0.5071506"
"AJZenith";"JeVoteJuppé";"0.5040809"
"AJZenith";"VivementJuppe";"0.6593292"
"ANOC";"ANOCGA2016";"0.8865291"
"ANOC";"Paris2024";"0.6847407"
"ANOCGA2016";"Paris2024";"0.7364630"
"AuNomDuPeuple";"ConventionMLP";"0.5801248"
"AuNomDuPeuple";"HéninBeaumont";"0.6062101"
"AuNomDuPeuple";"LaRéunion";"0.5825251"
"AuNomDuPeuple";"LeVraiFillon";"0.6135434"
"AuNomDuPeuple";"Mayotte";"0.6475037"
"AuNomDuPeuple";"migrants";"0.5198921"
"AuNomDuPeuple";"SalonDuCheval";"0.5447746"
"AvecNS";"NS2017";"0.5938227"
"AvecNS";"NS20H";"0.6813761"
"AvecNS";"NSBordeaux";"0.5351334"
"AvecNS";"NSNice";"0.6142510"
"AvecNS";"NSNimes";"0.6000056"
"AvecNS";"ToutPourLaFrance";"0.8091296"
"Bataclan";"Sting";"0.5881152"
"climat";"COP22";"0.6067057"
"Clinton";"ElectionNight";"0.5036106"
"Clinton";"Trump";"0.7427187"
"ConseildeParis";"Paris";"0.5883190"
"ConventionMLP";"LeVraiFillon";"0.5124318"
"ConventionMLP";"Marine2017";"0.5128286"
"ConventionMLP";"Mayotte";"0.5953645"
"DelitDentraveIVG";"IVG";"0.6034301"
"DirectIDF";"IDF";"0.5047946"
"DonaldTrump";"LaRéunion";"0.5076754"
"ElectionDay";"ElectionNight";"0.5374866"
"ElectionNight";"Trump";"0.5267058"
"Erdogan";"Turquie";"0.5472993"
"Fillon";"Juppé";"0.6555677"
"Fillon";"Sarkozy";"0.6580229"
"Fillon";"Trump";"0.5781883"
"Fillon2017";"FillonGagnant";"0.6022297"
"Fillon2017";"JeVoteFillon";"0.5591563"
"FillonGagnant";"Vérité";"0.5068573"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8189898"
"FranceInsoumise";"JLM2017";"0.6967121"
"HéninBeaumont";"LeVraiFillon";"0.5760462"
"Hollande";"Sarkozy";"0.5307191"
"Hollande";"Valls";"0.5100877"
"ISF";"JLM2017";"0.5535769"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5851325"
"JLM2017";"Mélenchon";"0.5151720"
"JLM2017";"Obsinsoumis";"0.7072374"
"Juppé";"Sarkozy";"0.5269512"
"JuppéGagnant";"JuppéPrésidentCest";"0.6536447"
"JuppéGagnant";"LE20H";"0.6039336"
"JuppéPrésidentCest";"LE20H";"0.6560558"
"JuppéPrésidentCest";"VivementJuppe";"0.5660402"
"LaBAP";"LeMans";"0.6914935"
"LaBAP";"UEngagement";"0.7913659"
"LaRéunion";"Mayotte";"0.6772943"
"LaRéunion";"outremer";"0.5069371"
"LE20H";"VivementJuppe";"0.5247355"
"LeMans";"UEngagement";"0.7096376"
"LeVraiFillon";"Mayotte";"0.5164339"
"MadeInFrance";"MIFexpo";"0.5464106"
"Mayotte";"outremer";"0.5372066"
"Mélenchon";"Obsinsoumis";"0.5339899"
"Meyzieu";"ToutPourLaFrance";"0.6110300"
"NS2017";"ToutPourLaFrance";"0.5997307"
"NS20H";"NSBordeaux";"0.5755610"
"NS20H";"NSNice";"0.5503889"
"NS20H";"ToutPourLaFrance";"0.6290778"
"NSBordeaux";"NSNice";"0.5290336"
"NSBordeaux";"NSRTL";"0.7001526"
"NSBordeaux";"ToutPourLaFrance";"0.6571140"
"NSNice";"NSNimes";"0.6932114"
"NSNice";"NSRTL";"0.5910247"
"NSNice";"ToutPourLaFrance";"0.6816527"
"NSNimes";"ToutPourLaFrance";"0.6416927"
"NSRTL";"ToutPourLaFrance";"0.6008364"
"PalaisDesCongrès";"Vérité";"0.6393866"
"PLF2017";"PLFSS2017";"0.5669337"
"PLF2017";"QAG";"0.5453221"
"PLF2017";"Sénat";"0.5984645"
"Primaire";"Primaire2016";"0.5233400"
"Sarkozy";"Trump";"0.5159532"
"VendeeGlobe";"VG2016";"0.5621638"
