"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5010050"
"18mars";"JLM2017";"0.5079550"
"18mars2017";"6eRepublique";"0.7792745"
"18mars2017";"AvenirEnCommun";"0.6776247"
"18mars2017";"Bastille";"0.6703818"
"18mars2017";"EcologieFi";"0.6136295"
"18mars2017";"FranceInsoumise";"0.6915852"
"18mars2017";"JaiBastille";"0.8145935"
"18mars2017";"JLM2017";"0.7746205"
"18mars2017";"RMC";"0.5032292"
"6eRepublique";"AvenirEnCommun";"0.5410012"
"6eRepublique";"EcologieFi";"0.5849614"
"6eRepublique";"FranceInsoumise";"0.6830848"
"6eRepublique";"JaiBastille";"0.7588302"
"6eRepublique";"JLM2017";"0.7065229"
"ADMD";"Admd2017";"0.7879038"
"ADMD";"findevie";"0.7188392"
"Admd2017";"findevie";"0.7135618"
"agriculteurs";"AuNomDuPeuple";"0.5073633"
"agriculteurs";"Gers";"0.5688433"
"agriculteurs";"LeVraiMacron";"0.5278171"
"agriculteurs";"RSI";"0.5514895"
"agriculture";"SIA2017";"0.5393408"
"AuNomDuPeuple";"AvecMarine";"0.7009429"
"AuNomDuPeuple";"Aveyron";"0.5236572"
"AuNomDuPeuple";"BFMPolitique";"0.5390565"
"AuNomDuPeuple";"Cazeneuve";"0.5660705"
"AuNomDuPeuple";"DebatTF1";"0.6215860"
"AuNomDuPeuple";"ErnotteGate";"0.6241761"
"AuNomDuPeuple";"Gers";"0.6495027"
"AuNomDuPeuple";"LeVraiMacron";"0.7118914"
"AuNomDuPeuple";"Marine2017";"0.9147016"
"AuNomDuPeuple";"MetzMLP";"0.6003131"
"AuNomDuPeuple";"MontSaintMichel";"0.6404907"
"AuNomDuPeuple";"policiers";"0.6430406"
"AuNomDuPeuple";"RSI";"0.7421024"
"AuNomDuPeuple";"SaintRaphaël";"0.7821377"
"AuNomDuPeuple";"Tchad";"0.6558298"
"AvecHamon";"Bercy";"0.6212590"
"AvecMarine";"DebatTF1";"0.5204154"
"AvecMarine";"Marine2017";"0.7319985"
"AvecMarine";"RSI";"0.5518518"
"AvecMarine";"SaintRaphaël";"0.6522203"
"AvenirEnCommun";"EcologieFi";"0.5314132"
"AvenirEnCommun";"FranceInsoumise";"0.5854273"
"AvenirEnCommun";"JaiBastille";"0.5566494"
"AvenirEnCommun";"JLM2017";"0.5982955"
"Aveyron";"Gers";"0.5081638"
"Bastille";"JLM2017";"0.5144760"
"Bercy";"fairebattrelecoeurdelafrance";"0.6040407"
"Bercy";"FuturDesirable";"0.5340423"
"Bercy";"Hamon2017";"0.6538029"
"Bercy";"HamonBercy";"0.6031583"
"BFMPolitique";"LeVraiMacron";"0.5110074"
"BFMPolitique";"RSI";"0.5236514"
"BHBruxelles";"Conf";"0.5051190"
"BHLeHavre";"Conf";"0.5428227"
"Brest";"Hamon2017";"0.5668228"
"Brest";"JeVotePour";"0.5163993"
"Bretagne";"Finistère";"0.5190784"
"Bretagne";"passezalouest";"0.6558390"
"Cazeneuve";"LeVraiMacron";"0.5821833"
"Cazeneuve";"Marine2017";"0.5766969"
"Cazeneuve";"SaintRaphaël";"0.5659217"
"concert";"exposition";"0.5944968"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5549207"
"ConseilCitoyen";"Hamon2017";"0.5354939"
"ConseilCitoyen";"HamonBercy";"0.5038683"
"cotesdarmor";"servicespublics";"0.6289121"
"DebatTF1";"LeGrandDebat";"0.5562750"
"DebatTF1";"Marine2017";"0.5767667"
"DebatTF1";"policiers";"0.5966278"
"EcologieFi";"FranceInsoumise";"0.5874799"
"EcologieFi";"JaiBastille";"0.5513116"
"EcologieFi";"JLM2017";"0.5295200"
"EcologieFi";"JLMBrest";"0.5887143"
"EcologieFi";"PlanB";"0.5282515"
"EcologieFi";"RMC";"0.5259822"
"EllesMarchent";"ProgrammeEM";"0.5982277"
"EnMarche";"Macron2017";"0.5742611"
"EnMarche";"MacronCaen";"0.5062452"
"EnMarche";"MacronGironde";"0.5944074"
"EnMarche";"ProgrammeEM";"0.5535179"
"EnvoyeSpecial";"ErnotteGate";"0.5185298"
"ErnotteGate";"LeVraiMacron";"0.5116715"
"ErnotteGate";"Marine2017";"0.6141890"
"ErnotteGate";"SaintRaphaël";"0.5608899"
"EU60";"Europe";"0.5222461"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6515844"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5335320"
"Fillon";"Juppé";"0.6796627"
"Fillon";"LePen";"0.5344930"
"Fillon";"Macron";"0.5925468"
"Fillon";"PenelopeGate";"0.5032425"
"Fillon";"Sarkozy";"0.5533045"
"Fillon";"Trocadero";"0.5100869"
"Fillon2017";"FillonPresident";"0.6027704"
