"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5819879"
"16oct";"LaManifPourTous";"0.5729355"
"16oct";"LMPT";"0.5398459"
"16oct";"LoiTaubira";"0.5380340"
"16oct";"NePlusSubir";"0.5802101"
"16oct";"ONLR";"0.9187939"
"19h20h";"BFMPolitique";"0.6222217"
"AccordDeParis";"COP21";"0.6228091"
"AJ2017";"AJToulon";"0.6276908"
"AJ2017";"AvecJuppe";"0.7295971"
"AJ2017";"E1Juppé";"0.5174818"
"AJ2017";"JeunesAJ";"0.6985237"
"AJ2017";"LEP";"0.5247536"
"AJRennes";"AJToulon";"0.5559742"
"AJRennes";"AvecJuppe";"0.5242195"
"AJRennes";"JeunesAJ";"0.5342072"
"AJRennes";"LEP";"0.5034064"
"AJToulon";"AvecJuppe";"0.5312970"
"AJToulon";"E1Juppé";"0.5008241"
"AJToulon";"JeunesAJ";"0.7381757"
"AJToulon";"LEP";"0.5568738"
"Alep";"Syrie";"0.5444726"
"AvecBLM";"renouveau";"0.6804967"
"AvecJuppe";"E1Juppé";"0.5281837"
"AvecJuppe";"JeunesAJ";"0.6535757"
"AvecJuppe";"LEP";"0.5471069"
"AvecNS";"NSMarseille";"0.5028966"
"AvecNS";"Punchline";"0.5148178"
"AvecNS";"ToutPourLaFrance";"0.7205320"
"AvecNS";"Zenith";"0.5996157"
"Béziers";"Ménard";"0.6253120"
"BFMTV";"RMC";"0.5157940"
"BourdinDirect";"ToutPourLaFrance";"0.5353723"
"C8";"Montauban";"0.5100757"
"C8";"NSMarseille";"0.5088640"
"Calais";"jungleDeCalais";"0.5235090"
"Calais";"migrants";"0.5278656"
"CàVousNS";"ToutPourLaFrance";"0.5115688"
"CETA";"TAFTA";"0.6318308"
"climat";"COP21";"0.5784782"
"Clinton";"Trump";"0.7486840"
"DirectAN";"PLF2017";"0.5924181"
"E1Juppé";"Europe1";"0.6496110"
"E1Juppé";"JeunesAJ";"0.5624441"
"E1NS";"ToutPourLaFrance";"0.5104393"
"EELV";"PrimaireEELV";"0.5324107"
"EgalitéCitoyenneté";"Sénat";"0.6435998"
"Fillon";"Fillon2017";"0.5712668"
"Fillon";"FillonGagnant";"0.5687839"
"Fillon2017";"FillonGagnant";"0.8038469"
"FranceInsoumise";"Goodyear";"0.5282138"
"FranceInsoumise";"JLM2017";"0.8470221"
"Fréjus";"racisme";"0.5228487"
"Goodyear";"JLM2017";"0.6000527"
"GPA";"ONLR";"0.5421750"
"Haïti";"Matthew";"0.5584763"
"Hollande";"Juppé";"0.5077523"
"Hollande";"Valls";"0.5784259"
"Islam";"LoiTaubira";"0.5254030"
"JeSoutiensLaPolice";"ManifPolice";"0.5784353"
"JeunesAJ";"LEP";"0.6729779"
"JFPoisson";"Poisson";"0.6551731"
"Juppé";"Sarkozy";"0.5318182"
"LaBAP";"Labège";"0.5053705"
"LaBAP";"PrendsGarde";"0.5284675"
"LaBAP";"Tours";"0.6374434"
"LaBAP";"UE";"0.6794468"
"LaBAP";"UEngagement";"0.6875377"
"LaManifPourTous";"ONLR";"0.5714484"
"LCI";"RTL";"0.6050557"
"LEmissionPolitique";"LEP";"0.5136210"
"LMPT";"LoiTaubira";"0.5267761"
"LMPT";"ONLR";"0.5458160"
"Loire";"SaintEtienne";"0.7762054"
"LoiTaubira";"ONLR";"0.5160846"
"MadeInFrance";"Montebourg";"0.5896735"
"ManifPolice";"PoliciersEnColere";"0.6042399"
"NotreBudget";"SCMR";"0.6157559"
"NS2017";"ToutPourLaFrance";"0.6252542"
"NS20H";"NSZenith";"0.5148483"
"NS20H";"ToutPourLaFrance";"0.6230532"
"NSinter";"NSZenith";"0.5139428"
"NSinter";"ToutPourLaFrance";"0.5879764"
"NSinter";"Zenith";"0.5063360"
"NSMarseille";"NSToulon";"0.5648231"
"NSMarseille";"NSZenith";"0.5243470"
"NSMarseille";"ToutPourLaFrance";"0.6060003"
"NSZenith";"ToutPourLaFrance";"0.8077748"
"NSZenith";"Zenith";"0.6181149"
"PrendsGarde";"UEngagement";"0.5575912"
"Primaire";"Primaire2016";"0.6516628"
"Punchline";"ToutPourLaFrance";"0.5203093"
"Tours";"UEBAP";"0.6178235"
"Tours";"UEngagement";"0.5536896"
"ToutPourLaFrance";"Zenith";"0.7648258"
"UEBAP";"UEngagement";"0.5461228"
