"Hashtag1";"Hashtag2";"Correlation"
"19RuthElkrief";"ChoisirLaFrance";"0.5823887"
"19RuthElkrief";"InvitePol";"0.6411717"
"19RuthElkrief";"JeVoteMarine";"0.5415697"
"19RuthElkrief";"Marine¿Nice";"0.5687914"
"19RuthElkrief";"Pageas";"0.6091070"
"19RuthElkrief";"PerpignanMLP";"0.5996988"
"6moisBH";"BHJaures";"0.5068023"
"6moisBH";"CoeurBattant";"0.5793972"
"Ajaccio";"AuNomDuPeuple";"0.5197378"
"Ajaccio";"ChoisirLaFrance";"0.5259213"
"Ajaccio";"DangerMacron";"0.5507324"
"Ajaccio";"HÈninBeaumont";"0.5084304"
"Ajaccio";"InvitePol";"0.5143595"
"Ajaccio";"JeVoteMarine";"0.5467224"
"Ajaccio";"Marine2017";"0.5547053"
"Ajaccio";"Marine¿Nice";"0.5747379"
"Ajaccio";"MarineAParis";"0.5570856"
"Ajaccio";"PerpignanMLP";"0.5056942"
"Amiens";"Whirlpool";"0.5979220"
"ArcisSurAube";"AuNomDuPeuple";"0.5081242"
"ArcisSurAube";"ChoisirLaFrance";"0.5371565"
"ArcisSurAube";"DangerMacron";"0.5615296"
"ArcisSurAube";"InvitePol";"0.5843693"
"ArcisSurAube";"JeVoteMarine";"0.5162410"
"ArcisSurAube";"LeVraiFillon";"0.5043351"
"ArcisSurAube";"Marine2017";"0.5459584"
"ArcisSurAube";"Pageas";"0.6108538"
"Arthaud";"Poutou";"0.5871558"
"AuNomDuPeuple";"AvecMarine";"0.6386292"
"AuNomDuPeuple";"BordeauxMLP";"0.5495742"
"AuNomDuPeuple";"ChoisirLaFrance";"0.7986292"
"AuNomDuPeuple";"DangerMacron";"0.6453631"
"AuNomDuPeuple";"JeVoteMarine";"0.6573922"
"AuNomDuPeuple";"JT20h";"0.5607145"
"AuNomDuPeuple";"LeVraiFillon";"0.5607103"
"AuNomDuPeuple";"Marine2017";"0.8726265"
"AuNomDuPeuple";"Marine¿Nice";"0.6353664"
"AuNomDuPeuple";"MarineAParis";"0.7167947"
"AuNomDuPeuple";"MarinePrÈsidente";"0.6109502"
"AuNomDuPeuple";"MarseilleMLP";"0.6541970"
"AuNomDuPeuple";"Pageas";"0.5601202"
"AuNomDuPeuple";"PerpignanMLP";"0.5005352"
"AuNomDuPeuple";"UOIF";"0.6615964"
"AvecMarine";"ChoisirLaFrance";"0.5752059"
"AvecMarine";"DangerMacron";"0.5637945"
"AvecMarine";"Marine2017";"0.6531033"
"AvecMarine";"MarineAParis";"0.6066250"
"AvecMarine";"MarinePrÈsidente";"0.6313798"
"AvecMarine";"Pageas";"0.5114791"
"AvecMarine";"Rungis";"0.5047004"
"AvecMarine";"UOIF";"0.5150173"
"AvenirEnCommun";"FranceInsoumise";"0.6679165"
"AvenirEnCommun";"JLM2017";"0.7139574"
"AvenirEnCommun";"JLMFrance2";"0.5709954"
"AvenirEnCommun";"JLMLille";"0.5000333"
"AvenirEnCommun";"JLMMarseille";"0.5921978"
"AvenirEnCommun";"JoursHeureux";"0.5722633"
"AvenirEnCommun";"LaForceDuPeuple";"0.5828851"
"BeurFM";"MohamedSaou";"0.6311081"
"BHJaures";"NotreRepublique";"0.5143869"
"BHRennes";"Hamon2017";"0.5838934"
"BHToulouse";"Hamon2017";"0.5632706"
"BHToulouse";"NosQuartiers";"0.5341872"
"BordeauxMLP";"JeVoteMarine";"0.5851829"
"BordeauxMLP";"Marine2017";"0.5640683"
"BordeauxMLP";"Marine¿Nice";"0.5758612"
"BordeauxMLP";"MarineAParis";"0.5432371"
"BordeauxMLP";"MarinePrÈsidente";"0.6023928"
"BordeauxMLP";"UOIF";"0.5362147"
"ChoisirLaFrance";"DangerMacron";"0.6270691"
"ChoisirLaFrance";"HÈninBeaumont";"0.5072834"
"ChoisirLaFrance";"JeChoisisMarine";"0.5431957"
"ChoisirLaFrance";"JeVoteMarine";"0.7096322"
"ChoisirLaFrance";"LeVraiFillon";"0.6175640"
"ChoisirLaFrance";"Marine2017";"0.8530494"
"ChoisirLaFrance";"Marine¿Nice";"0.7709674"
"ChoisirLaFrance";"MarineAParis";"0.7061190"
"ChoisirLaFrance";"MarinePrÈsidente";"0.5758738"
"ChoisirLaFrance";"MarseilleMLP";"0.6230269"
"ChoisirLaFrance";"Pageas";"0.6231003"
"ChoisirLaFrance";"PerpignanMLP";"0.5572059"
"ChoisirLaFrance";"Rungis";"0.5649605"
"ChoisirLaFrance";"UOIF";"0.6694558"
"CoeurBattant";"Hamon2017";"0.6107559"
"CoeurBattant";"NotreRepublique";"0.5588516"
"DangerMacron";"InvitePol";"0.5417534"
"DangerMacron";"JeVoteMarine";"0.6288623"
"DangerMacron";"LeVraiFillon";"0.6495971"
"DangerMacron";"Marine2017";"0.6018652"
"DangerMacron";"Marine¿Nice";"0.5228417"
"DangerMacron";"MarineAParis";"0.5285542"
"DangerMacron";"Pageas";"0.5342964"
"DangerMacron";"UOIF";"0.5796630"
"DupontAignan";"Fillon";"0.5455504"
"EmmanuelHollande";"JeVoteFillon";"0.5505288"
"EnMarche";"JeVoteMacron";"0.7084391"
"EnMarche";"Macron2017";"0.5802919"
"EnMarche";"MacronBercy";"0.5507314"
"EnMarche";"MacronPresident";"0.6443933"
"Erdogan";"Turquie";"0.6038475"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5148928"
"Fillon";"Hamon";"0.5358567"
"Fillon";"Hollande";"0.5255386"
"Fillon";"LEmissionPolitique";"0.5122415"
"Fillon";"LePen";"0.6918369"
"Fillon";"Macron";"0.7268263"
"Fillon";"MÈlenchon";"0.6417355"
"Fillon";"Sarkozy";"0.5194638"
"Fillon2017";"FillonNice";"0.5043792"
"Fillon2017";"FillonParis";"0.6025905"
"Fillon2017";"FillonPresident";"0.6162273"
