"Hashtag1";"Hashtag2";"Correlation"
"AccordDeParis";"climat";"0.5338455"
"AccordDeParis";"COP21";"0.6079077"
"AccordDeParis";"COP22";"0.5153361"
"AccordDeParis";"ParisAgreement";"0.6432544"
"AccordDeParis";"SmileForThePlanet";"0.6774374"
"AJ2017";"AJBordeaux";"0.5403559"
"AJ2017";"AJZenith";"0.6688070"
"AJ2017";"JeVoteJuppé";"0.5347196"
"AJ2017";"JuppéGagnant";"0.6311422"
"AJ2017";"JuppéPrésidentCest";"0.6426512"
"AJ2017";"LE20H";"0.5825419"
"AJ2017";"TousJuppe";"0.7587813"
"AJ2017";"VivementJuppe";"0.7169129"
"AJBordeaux";"TousJuppe";"0.6397529"
"AJBordeaux";"VivementJuppe";"0.5178123"
"AJLille";"TousJuppe";"0.5348775"
"AJNancy";"AJToulouse";"0.5286684"
"AJNancy";"LE20H";"0.6534350"
"AJToulouse";"JuppéPrésidentCest";"0.6067405"
"AJToulouse";"LE20H";"0.5403183"
"AJZenith";"TousJuppe";"0.5710472"
"AJZenith";"VivementJuppe";"0.6201709"
"ANOC";"ANOCGA2016";"0.8795955"
"ANOC";"Paris2024";"0.7197332"
"ANOCGA2016";"Paris2024";"0.7778763"
"AuNomDuPeuple";"ConventionMLP";"0.6449228"
"AuNomDuPeuple";"Marine2017";"0.5849851"
"AuNomDuPeuple";"MIFexpo";"0.6268286"
"AuNomDuPeuple";"migrants";"0.5856569"
"AvecNS";"NS2017";"0.5650481"
"AvecNS";"NS20H";"0.6832179"
"AvecNS";"NSBordeaux";"0.5219005"
"AvecNS";"NSNice";"0.5826122"
"AvecNS";"NSNimes";"0.5270692"
"AvecNS";"ToutPourLaFrance";"0.8215766"
"Bataclan";"Sting";"0.5448060"
"Berges";"Paris";"0.5399757"
"Caen";"Normandie";"0.5563082"
"CitiesForLife";"Paris";"0.5269145"
"climat";"COP22";"0.5846138"
"Clinton";"ElectionNight";"0.5419359"
"Clinton";"Trump";"0.7427682"
"ConseildeParis";"Paris";"0.5971403"
"ConventionMLP";"Marine2017";"0.5140814"
"ConventionMLP";"MIFexpo";"0.5468827"
"COP21";"ParisAgreement";"0.5836557"
"COP21";"SmileForThePlanet";"0.5636881"
"COP22";"Marrakech";"0.6078619"
"directsénat";"Sénat";"0.5058136"
"droite";"gauche";"0.5678947"
"E1Matin";"E1Primaire";"0.5316553"
"ElectionDay";"ElectionNight";"0.5378569"
"ElectionNight";"Trump";"0.5491232"
"Erdogan";"HDP";"0.5051816"
"Erdogan";"Turquie";"0.6176939"
"Fillon";"Juppé";"0.7082889"
"Fillon";"Sarkozy";"0.6722813"
"Fillon";"Trump";"0.6068297"
"Fillon2017";"FillonGagnant";"0.6854301"
"Fillon2017";"JeVoteFillon";"0.5596199"
"Fillon2017";"PalaisDesCongrès";"0.5143754"
"Fillon2017";"Vérité";"0.5152625"
"FillonGagnant";"JeVoteFillon";"0.5115897"
"FillonGagnant";"Vérité";"0.5275201"
"FillonLyon";"FillonPresident";"0.5955341"
"FillonPresident";"JeVoteFillon";"0.5221551"
"FillonPresident";"Vérité";"0.5504469"
"FluctuatNecMergitur";"Paris";"0.5209567"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7403821"
"FranceInsoumise";"JLM2017";"0.7137590"
"Hollande";"Sarkozy";"0.5159530"
"Hollande";"Valls";"0.5460201"
"innovation";"numérique";"0.5817316"
"ISF";"JLM2017";"0.5034213"
"itele";"JeSoutiensItele";"0.6363889"
"JeVoteFillon";"Vérité";"0.5417393"
"JeVoteJuppé";"JuppéPrésidentCest";"0.6016533"
"JeVoteJuppé";"TousJuppe";"0.5841748"
"JLM2017";"Mélenchon";"0.5137251"
"JLM2017";"Obsinsoumis";"0.7276120"
"Juppé";"Sarkozy";"0.5535008"
"Juppé";"Trump";"0.5234533"
"JuppéGagnant";"JuppéPrésidentCest";"0.6343412"
"JuppéGagnant";"LE20H";"0.5820897"
"JuppéPrésidentCest";"LE20H";"0.6238370"
"JuppéPrésidentCest";"TousJuppe";"0.5589580"
"JuppéPrésidentCest";"VivementJuppe";"0.5296006"
"LaBAP";"LeMans";"0.6380115"
"LaBAP";"UEngagement";"0.8037533"
"Laprimaire";"PrimaireDroite";"0.5060404"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6282892"
"LE20H";"TousJuppe";"0.6073180"
"LE20H";"VivementJuppe";"0.5249609"
"LeMans";"UEngagement";"0.6945642"
"Mélenchon";"Obsinsoumis";"0.5380868"
"Meyzieu";"ToutPourLaFrance";"0.6440291"
"Morbihan";"Vannes";"0.5375278"
"Nîmes";"NSNimes";"0.6922317"
"NS2017";"ToutPourLaFrance";"0.6146246"
"NS20H";"NSBordeaux";"0.5768975"
"NS20H";"NSNice";"0.5867913"
"NS20H";"ToutPourLaFrance";"0.6088593"
"NSBordeaux";"NSNice";"0.5254095"
"NSBordeaux";"NSRTL";"0.6852336"
"NSBordeaux";"ToutPourLaFrance";"0.6252629"
"NSNice";"NSNimes";"0.7053229"
"NSNice";"NSRTL";"0.6091688"
"NSNice";"ToutPourLaFrance";"0.6490128"
"NSNimes";"ToutPourLaFrance";"0.6115296"
"NSRTL";"ToutPourLaFrance";"0.5819963"
"PalaisDesCongrès";"Vérité";"0.6658749"
"ParisAgreement";"SmileForThePlanet";"0.6565671"
"PLF2017";"QAG";"0.5610327"
"Primaire";"Primaire2016";"0.5099802"
"Sarkozy";"Trump";"0.5327315"
"TousJuppe";"VivementJuppe";"0.6430905"
"USA";"USA2016";"0.5154239"
"VendeeGlobe";"VG2016";"0.5473791"
