"Hashtag1";"Hashtag2";"Correlation"
"18mars";"JLM2017";"0.5360482"
"18mars2017";"6eRepublique";"0.7998062"
"18mars2017";"AvenirEnCommun";"0.6816122"
"18mars2017";"Bastille";"0.6900386"
"18mars2017";"EcologieFi";"0.6302202"
"18mars2017";"FranceInsoumise";"0.6606721"
"18mars2017";"JaiBastille";"0.8096465"
"18mars2017";"JLM2017";"0.7825781"
"18mars2017";"RMC";"0.5085537"
"6eRepublique";"AvenirEnCommun";"0.6027090"
"6eRepublique";"Bastille";"0.5090817"
"6eRepublique";"EcologieFi";"0.5866732"
"6eRepublique";"FranceInsoumise";"0.6687319"
"6eRepublique";"JaiBastille";"0.7942760"
"6eRepublique";"JLM2017";"0.7507702"
"ADMD";"Admd2017";"0.7866701"
"ADMD";"findevie";"0.7250298"
"Admd2017";"findevie";"0.7964042"
"AgoraLive";"ConseilCitoyen";"0.5437196"
"AgoraLive";"Hamon2017";"0.5710589"
"agriculteurs";"Gers";"0.5621409"
"agriculture";"SIA2017";"0.5516708"
"AuNomDuPeuple";"Aveyron";"0.6106749"
"AuNomDuPeuple";"Beyrouth";"0.5393019"
"AuNomDuPeuple";"BFMPolitique";"0.5950374"
"AuNomDuPeuple";"Cazeneuve";"0.6354098"
"AuNomDuPeuple";"ConférenceMLP";"0.7220180"
"AuNomDuPeuple";"ErnotteGate";"0.5730773"
"AuNomDuPeuple";"Gers";"0.6707353"
"AuNomDuPeuple";"LeVraiMacron";"0.7072037"
"AuNomDuPeuple";"Liban";"0.5175316"
"AuNomDuPeuple";"Marine2017";"0.8911351"
"AuNomDuPeuple";"MetzMLP";"0.5605359"
"AuNomDuPeuple";"MLPTF1";"0.7193951"
"AuNomDuPeuple";"MontSaintMichel";"0.6912231"
"AuNomDuPeuple";"NantesMLP";"0.5410620"
"AuNomDuPeuple";"Pierrelatte";"0.6705979"
"AuNomDuPeuple";"RSI";"0.6063609"
"AuNomDuPeuple";"SaintRaphaël";"0.7464921"
"AvecHamon";"Bercy";"0.6081268"
"AvenirEnCommun";"EcologieFi";"0.5166788"
"AvenirEnCommun";"FranceInsoumise";"0.5620069"
"AvenirEnCommun";"JaiBastille";"0.5143547"
"AvenirEnCommun";"JLM2017";"0.6297540"
"Aveyron";"Gers";"0.5365686"
"Aveyron";"Marine2017";"0.5555733"
"Aveyron";"RSI";"0.5043505"
"Bastille";"JLM2017";"0.5275341"
"Bayrou";"Fillon";"0.5342981"
"Bayrou";"Hollande";"0.5323499"
"Bayrou";"Juppé";"0.5536443"
"Bayrou";"Macron";"0.7275284"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5038568"
"BenoitHamon";"Hamon2017";"0.5136704"
"Bercy";"ConseilCitoyen";"0.5058139"
"Bercy";"fairebattrelecoeurdelafrance";"0.5785807"
"Bercy";"FuturDesirable";"0.5259045"
"Bercy";"Hamon2017";"0.6926419"
"Bercy";"HamonBercy";"0.6261964"
"Beyrouth";"Liban";"0.6577127"
"Beyrouth";"NantesMLP";"0.5924533"
"BFMPolitique";"Cazeneuve";"0.5090681"
"BFMPolitique";"LeVraiMacron";"0.5249244"
"BFMPolitique";"Marine2017";"0.5083017"
"BFMPolitique";"MLPTF1";"0.5201723"
"BFMPolitique";"RSI";"0.5520606"
"BHLeHavre";"Conf";"0.5380551"
"BHNice";"Hamon2017";"0.5054448"
"Brest";"Hamon2017";"0.5714999"
"Bretagne";"Finistère";"0.5311789"
"Bretagne";"passezalouest";"0.6482564"
"Bretagne";"tempête";"0.5972074"
"Bretagne";"Zeus";"0.5663962"
"Cazeneuve";"ConférenceMLP";"0.5061345"
"Cazeneuve";"LeVraiMacron";"0.6010282"
"Cazeneuve";"Marine2017";"0.6281768"
"Cazeneuve";"MetzMLP";"0.5264856"
"Cazeneuve";"MLPTF1";"0.5993092"
"Cazeneuve";"MontSaintMichel";"0.5760857"
"Cazeneuve";"Pierrelatte";"0.5890545"
"Cazeneuve";"SaintRaphaël";"0.5992234"
"Conf";"Europe";"0.5212658"
"ConférenceMLP";"ErnotteGate";"0.6012175"
"ConférenceMLP";"Gers";"0.7709244"
"ConférenceMLP";"LeVraiMacron";"0.6432698"
"ConférenceMLP";"Marine2017";"0.6329311"
"ConférenceMLP";"MLPTF1";"0.7280660"
"ConférenceMLP";"MontSaintMichel";"0.7397847"
"ConférenceMLP";"Pierrelatte";"0.6304428"
"ConférenceMLP";"RSI";"0.5062699"
"ConférenceMLP";"SaintRaphaël";"0.6128240"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5555388"
"ConseilCitoyen";"Hamon2017";"0.6117565"
"ConseilCitoyen";"HamonBercy";"0.5113606"
"cotesdarmor";"servicespublics";"0.6017412"
"EcologieFi";"FranceInsoumise";"0.5879561"
"EcologieFi";"JaiBastille";"0.5624294"
"EcologieFi";"JLM2017";"0.6171830"
"EcologieFi";"PlanB";"0.5096814"
"EcologieFi";"RMC";"0.5110635"
"EllesMarchent";"ProgrammeEM";"0.5505931"
"EnMarche";"LaFranceEnMarche";"0.5335679"
"EnMarche";"Macron2017";"0.6498729"
"EnMarche";"MacronCaen";"0.5218267"
"EnMarche";"MacronGironde";"0.5871835"
"EnMarche";"ProgrammeEM";"0.5734736"
"EnvoyeSpecial";"ErnotteGate";"0.5458271"
"ErnotteGate";"Marine2017";"0.5793459"
"ErnotteGate";"MLPTF1";"0.5614727"
"ErnotteGate";"MontSaintMichel";"0.5553487"
"ErnotteGate";"Pierrelatte";"0.5584663"
"ErnotteGate";"SaintRaphaël";"0.5920179"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6356864"
"Fillon";"Juppé";"0.7026568"
"Fillon";"LePen";"0.5196793"
"Fillon";"Macron";"0.6310593"
"Fillon";"PenelopeGate";"0.5012447"
"Fillon";"Sarkozy";"0.5413333"
"Fillon";"Trocadero";"0.5369128"
"Fillon2017";"FillonTrocadero";"0.5316336"
"Fillon2017";"ProjetFillon";"0.6605480"
"FillonBesançon";"FillonNîmes";"0.5850504"
"FillonBesançon";"FillonOrléans";"0.5237547"
"FillonBesançon";"FillonSociétéCivile";"0.5507837"
"FillonNîmes";"FillonSociétéCivile";"0.6864941"
"FillonNîmes";"SoutienFillon";"0.5043003"
"FillonOrléans";"FillonPertuis";"0.5358692"
"FillonOrléans";"FillonSociétéCivile";"0.5031354"
"FillonPresident";"ProjetFillon";"0.5896661"
"FillonSociétéCivile";"SoutienFillon";"0.5512791"
"FillonTrocadero";"Trocadero";"0.5921448"
"Finistère";"passezalouest";"0.5617074"
"FranceInsoumise";"JaiBastille";"0.6901895"
"FranceInsoumise";"JLM2017";"0.7408938"
"FranceInsoumise";"PlanB";"0.5546945"
"Fraternité";"liberté";"0.5858509"
"FuturDesirable";"Hamon2017";"0.6434130"
"Gers";"Marine2017";"0.5960463"
"Gers";"MLPTF1";"0.5811524"
"Gers";"MontSaintMichel";"0.6421333"
"Gers";"Pierrelatte";"0.5376405"
"Gers";"RSI";"0.5505562"
"Gers";"SaintRaphaël";"0.5676673"
"Hamon";"LePen";"0.5634966"
"Hamon";"Macron";"0.5157655"
"Hamon";"Mélenchon";"0.6000105"
"Hamon2017";"HamonBercy";"0.7570375"
"Hamon2017";"JeVotePour";"0.6577223"
"Hamon2017";"LE20H";"0.5401535"
"Hamon2017";"LEmissionPolitique";"0.6378946"
"Hamon2017";"ProjetBH";"0.5488958"
"Hamon2017";"RevenuUniversel";"0.6164547"
"Hamon2017";"RUE";"0.5438096"
"HamonBercy";"JeVotePour";"0.5595972"
"HamonBercy";"LEmissionPolitique";"0.5604247"
"Hollande";"Macron";"0.6040286"
"JaiBastille";"JLM2017";"0.7289746"
"JaiBastille";"PlanB";"0.5482323"
"JeVotePour";"RevenuUniversel";"0.5088952"
"JLM2017";"PlanB";"0.5415472"
"Juppé";"Macron";"0.5432699"
"Juppé";"Sarkozy";"0.5716703"
"LaFranceEnMarche";"Macron2017";"0.6702230"
"LaFranceEnMarche";"MacronGironde";"0.5706783"
"LaFranceEnMarche";"ProgrammeEM";"0.5063046"
"LePen";"Macron";"0.5381982"
"LePen";"Mélenchon";"0.5128394"
"LePionMacron";"Marine";"0.5479310"
"LeVraiMacron";"Marine2017";"0.6685235"
"LeVraiMacron";"MetzMLP";"0.5352798"
"LeVraiMacron";"MLPTF1";"0.7166795"
"LeVraiMacron";"MontSaintMichel";"0.6012285"
"LeVraiMacron";"Pierrelatte";"0.6238218"
"LeVraiMacron";"RSI";"0.5865177"
"LeVraiMacron";"SaintRaphaël";"0.5931141"
"Liban";"MLPTF1";"0.5060624"
"Lorient";"Morbihan";"0.6273974"
"Macron2017";"MacronCaen";"0.5598419"
"Macron2017";"MacronGironde";"0.5185291"
"Macron2017";"ProgrammeEM";"0.5132434"
"MacronCaen";"ProgrammeEM";"0.5374209"
"MacronGironde";"MacronReims";"0.5269912"
"MacronGironde";"ProgrammeEM";"0.6477844"
"Marine2017";"MetzMLP";"0.6265607"
"Marine2017";"MLPTF1";"0.6605189"
"Marine2017";"MontSaintMichel";"0.6591490"
"Marine2017";"NantesMLP";"0.5320368"
"Marine2017";"Pierrelatte";"0.6303898"
"Marine2017";"RSI";"0.5553471"
"Marine2017";"SaintRaphaël";"0.6878865"
"melaniepeutlefaire";"Météo";"0.5298403"
"MetzMLP";"MLPTF1";"0.6005537"
"MetzMLP";"Pierrelatte";"0.6137867"
"MetzMLP";"SaintRaphaël";"0.5871906"
"MLPTF1";"MontSaintMichel";"0.6268563"
"MLPTF1";"Pierrelatte";"0.7156513"
"MLPTF1";"RSI";"0.5064953"
"MLPTF1";"SaintRaphaël";"0.7399267"
"MontSaintMichel";"NantesMLP";"0.5154727"
"MontSaintMichel";"Pierrelatte";"0.5846551"
"MontSaintMichel";"RSI";"0.5010758"
"MontSaintMichel";"SaintRaphaël";"0.6603861"
"Pierrelatte";"SaintRaphaël";"0.6778185"
"PlanB";"Rome";"0.7057884"
"tempête";"Zeus";"0.6620204"
