"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5907823"
"16oct";"LaManifPourTous";"0.5712409"
"16oct";"ONLR";"0.8891532"
"8h30Aphatie";"ToutPourLaFrance";"0.5341280"
"AccordDeParis";"climat";"0.5540490"
"AccordDeParis";"COP21";"0.6754046"
"AccordDeParis";"COP22";"0.5398875"
"AccordDeParis";"SmileForThePlanet";"0.7190449"
"AEM2016";"LaRochelle";"0.6544158"
"AJ2017";"AJBordeaux";"0.5943607"
"AJ2017";"AJToulon";"0.5845834"
"AJ2017";"AvecJuppe";"0.6432534"
"AJ2017";"LE20H";"0.6483878"
"AJ2017";"TousJuppe";"0.7448278"
"AJBordeaux";"AJRennes";"0.6130682"
"AJBordeaux";"AvecJuppe";"0.5012899"
"AJBordeaux";"TousJuppe";"0.6650110"
"AJRennes";"AJToulon";"0.5385725"
"AJRennes";"TousJuppe";"0.5246779"
"AJToulon";"AvecJuppe";"0.5055854"
"AJToulon";"LE20H";"0.5311437"
"AJToulon";"TousJuppe";"0.6351722"
"asile";"Immigration";"0.5385280"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5343898"
"AuNomDuPeuple";"migrants";"0.5739223"
"AvecBLM";"renouveau";"0.6631719"
"AvecJuppe";"TousJuppe";"0.6597782"
"AvecNS";"NSMarseille";"0.5244359"
"AvecNS";"ToutPourLaFrance";"0.7446095"
"C8";"Meyzieu";"0.6204377"
"C8";"NSMarseille";"0.5101307"
"C8";"ToutPourLaFrance";"0.5506707"
"Calais";"migrants";"0.5368090"
"CàVousNS";"NSinter";"0.6667685"
"CETA";"TAFTA";"0.6339574"
"climat";"COP22";"0.6242120"
"climat";"ParisAgreement";"0.6246045"
"Clinton";"ElectionNight";"0.6225437"
"Clinton";"Trump";"0.7167080"
"ConseildeParis";"Paris";"0.6591780"
"ConseildeParis";"stationnement";"0.5461225"
"COP21";"ParisAgreement";"0.5470291"
"COP21";"SmileForThePlanet";"0.6683183"
"DirectAN";"PLF2017";"0.5970690"
"droite";"PrendsGarde";"0.5772023"
"E1Juppé";"Europe1";"0.6450945"
"E1NS";"Punchline";"0.5327230"
"Election2016";"ElectionNight";"0.5561128"
"ElectionNight";"Trump";"0.6261337"
"Fillon";"Fillon2017";"0.6319875"
"Fillon";"FillonGagnant";"0.6677451"
"Fillon";"LEmissionPolitique";"0.5565322"
"Fillon2017";"FillonGagnant";"0.8702425"
"Fillon2017";"LEmissionPolitique";"0.5291303"
"FN";"migrants";"0.5306735"
"FranceInsoumise";"JLM2017";"0.8221644"
"FranceInsoumise";"RMC";"0.5853302"
"Fréjus";"racisme";"0.6466535"
"Fréjus";"sexisme";"0.5796303"
"Goodyear";"JLM2017";"0.5419219"
"GPA";"ONLR";"0.6030875"
"Hollande";"Valls";"0.6773218"
"Irak";"Mossoul";"0.6468074"
"Islam";"LoiTaubira";"0.5712426"
"itele";"JeSoutiensItele";"0.6158576"
"JeSoutiensLaPolice";"ManifPolice";"0.6016119"
"JeSoutiensLaPolice";"migrants";"0.5279264"
"JLM2017";"Mélenchon";"0.5287774"
"JLM2017";"RMC";"0.5448267"
"Juppé";"Sarkozy";"0.5006889"
"LaBAP";"Tours";"0.6179544"
"LaBAP";"UE";"0.7348171"
"LaBAP";"UEBAP";"0.5058924"
"LaBAP";"UEngagement";"0.7273068"
"LaManifPourTous";"ONLR";"0.5284796"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5530738"
"LE20H";"TousJuppe";"0.5635259"
"Loire";"SaintEtienne";"0.8255304"
"MadeInFrance";"Montebourg";"0.5965746"
"ManifPolice";"PoliciersEnColere";"0.5504787"
"Meyzieu";"ToutPourLaFrance";"0.6335811"
"migrants";"Trump";"0.5076258"
"NSinter";"ToutPourLaFrance";"0.5656751"
"NSMarseille";"NSToulon";"0.5560651"
"NSMarseille";"ToutPourLaFrance";"0.5853597"
"NSToulon";"ToutPourLaFrance";"0.5125098"
"Paris";"stationnement";"0.5423432"
"ParisAgreement";"SmileForThePlanet";"0.5132113"
"PrendsGarde";"UEngagement";"0.5462901"
"Primaire";"Primaire2016";"0.6078466"
"racisme";"sexisme";"0.7475436"
"Tours";"UEBAP";"0.7081102"
"Tours";"UEngagement";"0.5248765"
"UEBAP";"UEngagement";"0.5596982"
"Vendée";"VG2016";"0.5485796"
