"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.5201882"
"AuNomDuPeuple";"ConventionMLP";"0.7333138"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6516610"
"AuNomDuPeuple";"Koblenz";"0.6965113"
"AuNomDuPeuple";"Les4Vérités";"0.5643399"
"AuNomDuPeuple";"LeVraiFillon";"0.7975459"
"AuNomDuPeuple";"Marine2017";"0.8802637"
"AuNomDuPeuple";"RSI";"0.6180339"
"AuNomDuPeuple";"Tromelin";"0.5520079"
"AvecMV";"AvecValls";"0.5468983"
"AvecMV";"Valls2017";"0.7871079"
"AvecMV";"VallsParis";"0.5231793"
"AvecPeillon";"newdeal";"0.5994706"
"AvecPeillon";"ONPC";"0.7042858"
"AvecPeillon";"peillon2017";"0.8600990"
"AvecValls";"Valls2017";"0.6470980"
"AvecValls";"VallsParis";"0.6106168"
"benoithamon2017";"Hamon2017";"0.6495201"
"benoithamon2017";"INJ";"0.5319479"
"benoithamon2017";"RevenuUniversel";"0.5360252"
"Berlin";"VoeuxFillon";"0.5276127"
"CES2017";"FrenchTech";"0.6503961"
"Clermont";"Valls2017";"0.5202723"
"Clermont";"VallsTF1";"0.5131614"
"ClermontFerrand";"RevenuUniversel";"0.5748220"
"CNlesRépublicains";"Fillon2017";"0.5645364"
"CNlesRépublicains";"JTFillon";"0.6157497"
"CNlesRépublicains";"VoeuxFillon";"0.5438040"
"ConfDePresse";"QuestionsPol";"0.6228535"
"ConfDePresse";"RevenuUniversel";"0.5803577"
"Conferasmus";"Erasmus";"0.6069328"
"ConventionMLP";"FaitesLeBonChoix";"0.5560975"
"ConventionMLP";"Koblenz";"0.5637523"
"ConventionMLP";"Les4Vérités";"0.5056117"
"ConventionMLP";"LeVraiFillon";"0.7428962"
"ConventionMLP";"Marine2017";"0.6914893"
"ConventionMLP";"RSI";"0.6459293"
"ConventionMLP";"Tromelin";"0.5446793"
"En2017";"Paris";"0.5435484"
"EnMarche";"MacronLille";"0.5408909"
"Europe";"newdeal";"0.5560904"
"Europe";"peillon2017";"0.5300496"
"FaitesLeBonChoix";"LeVraiFillon";"0.5887385"
"FaitesLeBonChoix";"Marine2017";"0.6196073"
"FaitesLeBonChoix";"RSI";"0.5212517"
"Fillon";"Macron";"0.6099047"
"Fillon2017";"VoeuxFillon";"0.5282138"
"FillonNice";"VoeuxFillon";"0.5438378"
"FN";"Trump";"0.5061337"
"FranceInsoumise";"JLM2017";"0.6413609"
"FranceInter";"Uber";"0.5143606"
"FrenchTech";"LasVegas";"0.5093006"
"Hamon";"Hollande";"0.5064843"
"Hamon";"Valls";"0.6620261"
"Hamon2017";"INJ";"0.7036602"
"Hamon2017";"RevenuUniversel";"0.7016802"
"Hamon2017";"RUE";"0.6912013"
"Handball2017";"PhenomenalHandball";"0.6997977"
"Hollande";"Macron";"0.5036588"
"Hollande";"Valls";"0.5134360"
"INJ";"Montpellier";"0.5480107"
"INJ";"RevenuUniversel";"0.7214228"
"INJ";"RUE";"0.5384234"
"Israel";"Jerusalem";"0.5756181"
"Jaures";"Montebourg";"0.5883853"
"Jaures";"Montebourg2017";"0.7204519"
"JLM2017";"Mélenchon";"0.5090899"
"JRG";"Pinel2017";"0.5729015"
"JRG";"PRG";"0.5618539"
"JRG";"SylviaPinel";"0.5226705"
"Koblenz";"Les4Vérités";"0.5069322"
"Koblenz";"LeVraiFillon";"0.6263940"
"Koblenz";"Marine2017";"0.6624477"
"LEmissionPolitique";"Valls2017";"0.5462059"
"LeVraiFillon";"Marine2017";"0.7679438"
"LeVraiFillon";"RSI";"0.5539622"
"Liévin";"Valls2017";"0.5336743"
"Macron";"Mélenchon";"0.5093840"
"Macron";"Trump";"0.5142378"
"Macron";"Valls";"0.6000028"
"Marine2017";"RSI";"0.5824634"
"Marine2017";"Tromelin";"0.5346961"
"Météo";"neige";"0.5133882"
"Montebourg";"Montebourg2017";"0.6741502"
"Montpellier";"RevenuUniversel";"0.5889158"
"neige";"pollution";"0.5143618"
"neige";"verglas";"0.7726597"
"neige";"VigilanceOrange";"0.6286512"
"newdeal";"peillon2017";"0.6689334"
"Obama";"Poutine";"0.5477789"
"Obama";"Russie";"0.5635130"
"Obama";"Trump";"0.5728384"
"ONPC";"peillon2017";"0.6914485"
"peillon2017";"projet";"0.5788885"
"peillon2017";"recherche";"0.5460770"
"Pinel";"Pinel2017";"0.6419243"
"Pinel";"PRG";"0.5276924"
"Pinel2017";"PRG";"0.6341128"
"Pinel2017";"SylviaPinel";"0.6429744"
"Poutine";"Russie";"0.5217784"
"Poutine";"Trump";"0.6653644"
"PrimaireGauche";"PrimairesGauche";"0.5332610"
"PrimaireGauche";"Valls";"0.5367861"
"QuestionsPol";"RevenuUniversel";"0.6307370"
"Russie";"USA";"0.5100636"
"Valls2017";"VallsParis";"0.6978952"
"Valls2017";"VallsTF1";"0.5052058"
"verglas";"VigilanceOrange";"0.6227684"
