"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5259604"
"18mars";"AvenirEnCommun";"0.5069047"
"18mars2017";"6eRepublique";"0.7006081"
"18mars2017";"AvenirEnCommun";"0.6769737"
"18mars2017";"EcologieFi";"0.7027762"
"18mars2017";"FranceInsoumise";"0.6072569"
"18mars2017";"JLM2017";"0.6675260"
"18mars2017";"JLMStrasbourg";"0.5565724"
"6eRepublique";"JLM2017";"0.5416895"
"8mars";"EgaliteFH";"0.5726073"
"8mars";"JourneeDesDroitsDesFemmes";"0.5267644"
"AgoraLive";"Blois";"0.5566428"
"AgoraLive";"ConseilCitoyen";"0.5250866"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5031225"
"AgoraLive";"Hamon2017";"0.5854996"
"AgoraLive";"RevenuUniversel";"0.5245578"
"agriculteurs";"Gers";"0.5520405"
"agriculture";"SIA2017";"0.5530742"
"AuNomDuPeuple";"Aveyron";"0.6211374"
"AuNomDuPeuple";"Beyrouth";"0.5650065"
"AuNomDuPeuple";"BFMPolitique";"0.6870318"
"AuNomDuPeuple";"Cazeneuve";"0.6609047"
"AuNomDuPeuple";"ConférenceMLP";"0.7317607"
"AuNomDuPeuple";"Gers";"0.6475778"
"AuNomDuPeuple";"LeVraiMacron";"0.7317524"
"AuNomDuPeuple";"Liban";"0.5491006"
"AuNomDuPeuple";"Marine2017";"0.8995931"
"AuNomDuPeuple";"MLPTF1";"0.7394387"
"AuNomDuPeuple";"MontSaintMichel";"0.6874639"
"AuNomDuPeuple";"NantesMLP";"0.5443883"
"AuNomDuPeuple";"Pierrelatte";"0.6912513"
"AuNomDuPeuple";"policiers";"0.5341596"
"AvecHamon";"Bercy";"0.5011355"
"AvenirEnCommun";"EcologieFi";"0.5037653"
"AvenirEnCommun";"FranceInsoumise";"0.6022991"
"AvenirEnCommun";"JLM2017";"0.5870258"
"Aveyron";"Marine2017";"0.5435820"
"Bayrou";"Fillon";"0.5139456"
"Bayrou";"Hollande";"0.5231362"
"Bayrou";"Juppé";"0.5323460"
"Bayrou";"Macron";"0.7280040"
"Beyrouth";"ConférenceMLP";"0.5096091"
"Beyrouth";"Liban";"0.6511995"
"Beyrouth";"Marine2017";"0.5329298"
"Beyrouth";"NantesMLP";"0.6195039"
"BFMPolitique";"Cazeneuve";"0.5289714"
"BFMPolitique";"ConférenceMLP";"0.5319002"
"BFMPolitique";"LeVraiMacron";"0.5877329"
"BFMPolitique";"Marine2017";"0.6093323"
"BFMPolitique";"MLPTF1";"0.5815398"
"BFMPolitique";"MontSaintMichel";"0.5330281"
"BFMPolitique";"Pierrelatte";"0.5893214"
"BFMPolitique";"Punchline";"0.5210815"
"BHLeHavre";"Conf";"0.6001253"
"Brest";"Conf";"0.5015215"
"Brest";"Hamon2017";"0.5447241"
"Bretagne";"Zeus";"0.5414776"
"Cazeneuve";"LeVraiMacron";"0.5508834"
"Cazeneuve";"Marine2017";"0.6097859"
"Cazeneuve";"MLPTF1";"0.5804782"
"Cazeneuve";"MontSaintMichel";"0.5330781"
"Cazeneuve";"Pierrelatte";"0.5656441"
"CETA";"PlenPE";"0.5212726"
"CETA";"StopCETA";"0.6870903"
"Conf";"ConseilCitoyen";"0.5039394"
"Conf";"entrepreneuriat";"0.5183145"
"Conf";"Europe";"0.5381095"
"ConférenceMLP";"Gers";"0.7016876"
"ConférenceMLP";"LeVraiMacron";"0.6283511"
"ConférenceMLP";"Marine2017";"0.6845940"
"ConférenceMLP";"MLPTF1";"0.7029705"
"ConférenceMLP";"MontSaintMichel";"0.7096380"
"ConférenceMLP";"NantesMLP";"0.5268038"
"ConférenceMLP";"Pierrelatte";"0.6416484"
"ConseilCitoyen";"Hamon2017";"0.6245462"
"ConseilCitoyen";"rassemblement";"0.5708650"
"cotesdarmor";"servicespublics";"0.6899013"
"DelitDentraveIVG";"IVG";"0.5428343"
"DirectAN";"QAG";"0.5801075"
"EcologieFi";"FranceInsoumise";"0.5606854"
"EcologieFi";"JLM2017";"0.6037254"
"EcologieFi";"JLMChiffrage";"0.5263540"
"EcologieFi";"JLMStrasbourg";"0.5772159"
"EcologieFi";"PlanB";"0.5132589"
"EELV";"Jadot";"0.5005548"
"EllesMarchent";"LaFranceEnMarche";"0.5423961"
"EllesMarchent";"ProgrammeEM";"0.5849707"
"emploi";"formation";"0.5363863"
"EnMarche";"LaFranceEnMarche";"0.5130762"
"EnMarche";"Macron2017";"0.6472011"
"EnMarche";"MacronCaen";"0.5137815"
"EnMarche";"MacronGironde";"0.5763012"
"EnMarche";"MacronToulon";"0.5927267"
"EnMarche";"ProgrammeEM";"0.5910458"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6186205"
"Fillon";"Juppé";"0.6416126"
"Fillon";"Macron";"0.5884440"
"Fillon";"PenelopeGate";"0.5174035"
"Fillon";"Sarkozy";"0.5394622"
"Fillon2017";"FillonTrocadero";"0.5082056"
"Fillon2017";"ProjetFillon";"0.6528091"
"FillonBesançon";"FillonNîmes";"0.5588196"
"FillonBesançon";"FillonSociétéCivile";"0.5303180"
"FillonNîmes";"FillonSociétéCivile";"0.6380159"
"FillonNîmes";"SoutienFillon";"0.5290360"
"FillonOrléans";"FillonPresident";"0.5583459"
"FillonSociétéCivile";"SoutienFillon";"0.5187994"
"FillonTrocadero";"Trocadero";"0.6328439"
"FranceInsoumise";"JLM2017";"0.6998773"
"FranceInsoumise";"PlanB";"0.5943795"
"Fraternité";"liberté";"0.6645492"
"FuturDesirable";"Hamon2017";"0.6683321"
"Gers";"Marine2017";"0.5758473"
"Gers";"MLPTF1";"0.5662687"
"Gers";"MontSaintMichel";"0.6010831"
"Gers";"Pierrelatte";"0.5255511"
"Hamon";"LePen";"0.6158333"
"Hamon";"Macron";"0.5357787"
"Hamon";"Mélenchon";"0.7122656"
"Hamon";"PS";"0.5125883"
"Hamon2017";"JeVotePour";"0.5799647"
"Hamon2017";"LEmissionPolitique";"0.6475580"
"Hamon2017";"rassemblement";"0.5139031"
"Hamon2017";"RevenuUniversel";"0.6131000"
"Hamon2017";"RUE";"0.5061042"
"Hamon2017";"transparence";"0.5440665"
"Hollande";"Macron";"0.5953088"
"JLM2017";"PlanB";"0.5755882"
"JLMChiffrage";"JLMStrasbourg";"0.6141208"
"Juppé";"Macron";"0.5122518"
"LaFranceEnMarche";"Macron2017";"0.6405762"
"LaFranceEnMarche";"MacronGironde";"0.5177689"
"LePen";"Macron";"0.5126377"
"LeVraiMacron";"Marine2017";"0.7050785"
"LeVraiMacron";"MLPTF1";"0.7269960"
"LeVraiMacron";"MontSaintMichel";"0.5946345"
"LeVraiMacron";"Pierrelatte";"0.6335944"
"LeVraiMacron";"policiers";"0.5143885"
"Liban";"Marine2017";"0.5187003"
"Liban";"MLPTF1";"0.5366853"
"Liban";"Pierrelatte";"0.5097506"
"Macron2017";"MacronCaen";"0.5521894"
"MacronCaen";"MacronGironde";"0.5118953"
"MacronCaen";"ProgrammeEM";"0.5660497"
"MacronGironde";"ProgrammeEM";"0.6586711"
