"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7452948"
"18mars2017";"AvenirEnCommun";"0.7086927"
"18mars2017";"Bastille";"0.5911681"
"18mars2017";"FranceInsoumise";"0.6357275"
"18mars2017";"JaiBastille";"0.8735717"
"18mars2017";"JLM2017";"0.7649718"
"18mars2017";"JLMChâteauroux";"0.5053260"
"18mars2017";"JLMLeHavre";"0.5928849"
"18mars2017";"JLMRennes";"0.6659444"
"18mars2017";"LuttesSociales";"0.5036544"
"19H45";"AuNomDuPeuple";"0.5165734"
"19H45";"LEntretienPolitique";"0.5025838"
"19H45";"Les4Vérités";"0.5035959"
"19H45";"SaintRaphaël";"0.6578088"
"6eRepublique";"AvenirEnCommun";"0.5132279"
"6eRepublique";"JaiBastille";"0.7651231"
"6eRepublique";"JLM2017";"0.6248446"
"ADMD";"Admd2017";"0.6614441"
"ADMD";"euthanasie";"0.6475955"
"ADMD";"findevie";"0.6749410"
"Admd2017";"findevie";"0.7358952"
"Arthaud";"Poutou";"0.5451845"
"AuNomDuPeuple";"AvecMarine";"0.7388411"
"AuNomDuPeuple";"BordeauxMLP";"0.5911874"
"AuNomDuPeuple";"DebatTF1";"0.5586650"
"AuNomDuPeuple";"ErnotteGate";"0.5460249"
"AuNomDuPeuple";"LeVraiFillon";"0.6133246"
"AuNomDuPeuple";"LeVraiMacron";"0.6514412"
"AuNomDuPeuple";"LilleMLP";"0.6744746"
"AuNomDuPeuple";"Marine2017";"0.9073528"
"AuNomDuPeuple";"MarinePrésidente";"0.5247177"
"AuNomDuPeuple";"MetzMLP";"0.6191967"
"AuNomDuPeuple";"Monswiller";"0.5220457"
"AuNomDuPeuple";"policiers";"0.5916926"
"AuNomDuPeuple";"RSI";"0.6451884"
"AuNomDuPeuple";"SaintRaphaël";"0.7636148"
"AuNomDuPeuple";"Tchad";"0.6745014"
"AuNomDuPeuple";"TrinitéPorhoët";"0.6010070"
"AvecHamon";"Bercy";"0.5266538"
"AvecMarine";"Marine2017";"0.7659770"
"AvecMarine";"MarinePrésidente";"0.5139812"
"AvecMarine";"RSI";"0.5198403"
"AvecMarine";"SaintRaphaël";"0.6321803"
"AvecMarine";"Tchad";"0.5473203"
"AvecMarine";"TrinitéPorhoët";"0.5754118"
"AvenirEnCommun";"FranceInsoumise";"0.5900786"
"AvenirEnCommun";"JaiBastille";"0.6026363"
"AvenirEnCommun";"JLM2017";"0.8167411"
"AvenirEnCommun";"JLMLeHavre";"0.5884724"
"AvenirEnCommun";"JLMRennes";"0.5933394"
"Bercy";"fairebattrelecoeurdelafrance";"0.6192581"
"Bercy";"FuturDesirable";"0.5652783"
"Bercy";"gauche";"0.5114429"
"Bercy";"Hamon2017";"0.7184215"
"Bercy";"HamonBercy";"0.6187997"
"Bercy";"JeVotePour";"0.5115468"
"BHBruxelles";"Bruxelles";"0.5260265"
"BHNice";"Hamon2017";"0.5015783"
"BordeauxMLP";"LilleMLP";"0.5844019"
"BordeauxMLP";"Marine2017";"0.5573347"
"BordeauxMLP";"MarinePrésidente";"0.6724316"
