"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7795234"
"18mars2017";"AvenirEnCommun";"0.7568314"
"18mars2017";"Bastille";"0.6277722"
"18mars2017";"FranceInsoumise";"0.6486945"
"18mars2017";"JaiBastille";"0.8556551"
"18mars2017";"JLM2017";"0.8132985"
"18mars2017";"JLMLeHavre";"0.6505726"
"18mars2017";"JLMRennes";"0.7052812"
"18mars2017";"LuttesSociales";"0.5466483"
"6eRepublique";"AvenirEnCommun";"0.6153101"
"6eRepublique";"FranceInsoumise";"0.5694504"
"6eRepublique";"JaiBastille";"0.7206679"
"6eRepublique";"JLM2017";"0.7158343"
"6eRepublique";"JLMLeHavre";"0.5520963"
"6eRepublique";"JLMRennes";"0.5927281"
"ADMD";"Admd2017";"0.6118490"
"ADMD";"findevie";"0.7369643"
"Admd2017";"findevie";"0.6751355"
"agriculteurs";"AuNomDuPeuple";"0.5034648"
"agriculteurs";"GrandOAgri";"0.5026827"
"agriculteurs";"LeVraiMacron";"0.6202208"
"agriculteurs";"Marine2017";"0.5262641"
"agriculteurs";"MetzMLP";"0.5465943"
"agriculteurs";"TrinitéPorhoët";"0.5139543"
"Asselineau";"Frexit";"0.6038173"
"AuNomDuPeuple";"AvecMarine";"0.6718215"
"AuNomDuPeuple";"BordeauxMLP";"0.5835961"
"AuNomDuPeuple";"DebatTF1";"0.5909447"
"AuNomDuPeuple";"ErnotteGate";"0.6003991"
"AuNomDuPeuple";"LeVraiMacron";"0.6785488"
"AuNomDuPeuple";"LilleMLP";"0.6741200"
"AuNomDuPeuple";"Marine2017";"0.8902580"
"AuNomDuPeuple";"MetzMLP";"0.6334454"
"AuNomDuPeuple";"policiers";"0.5298751"
"AuNomDuPeuple";"RSI";"0.5233285"
"AuNomDuPeuple";"SaintRaphaël";"0.7409142"
"AuNomDuPeuple";"Tchad";"0.6594420"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5826974"
"AvecHamon";"Bercy";"0.6054223"
"AvecMarine";"Marine2017";"0.6875015"
"AvecMarine";"SaintRaphaël";"0.5798998"
"AvecMarine";"TrinitéPorhoët";"0.5845516"
"AvenirEnCommun";"FranceInsoumise";"0.6524707"
"AvenirEnCommun";"JaiBastille";"0.6526026"
"AvenirEnCommun";"JLM2017";"0.7659612"
"AvenirEnCommun";"JLMLeHavre";"0.5622381"
"AvenirEnCommun";"JLMRennes";"0.6117189"
"Bastille";"JLM2017";"0.5111671"
"Bercy";"fairebattrelecoeurdelafrance";"0.6074294"
"Bercy";"FuturDesirable";"0.5620743"
"Bercy";"gauche";"0.5418777"
"Bercy";"Hamon2017";"0.6960893"
"Bercy";"HamonBercy";"0.6106633"
"Bercy";"JeVotePour";"0.5295745"
"BHBruxelles";"Bruxelles";"0.5152096"
"BHLeHavre";"Conf";"0.5251072"
"BHNice";"Hamon2017";"0.5049803"
"BordeauxMLP";"LilleMLP";"0.5934160"
"BordeauxMLP";"Marine2017";"0.5102981"
"BordeauxMLP";"Punchline";"0.5134061"
"BordeauxMLP";"SaintRaphaël";"0.5231308"
"BordeauxMLP";"TrinitéPorhoët";"0.5103862"
"Bretagne";"passezalouest";"0.6956890"
"Brexit";"UE";"0.5136802"
"CabinetNoir";"Hollande";"0.5363528"
"Conf";"ConfDefense";"0.5549969"
"ConfBH";"HamonReunion";"0.5119468"
"ConseildeParis";"Paris";"0.6212844"
"ConseildeParis";"propreté";"0.7069071"
"ConseildeParis";"RivesDeSeine";"0.5611183"
"DebatTF1";"LeGrandDebat";"0.5721222"
"DebatTF1";"Marine2017";"0.5583170"
"DebatTF1";"policiers";"0.5517442"
"DimPol";"Punchline";"0.5354487"
"DirectIDF";"Pécresse";"0.5308769"
"E1Bus";"E1Soir";"0.5331770"
"EnMarche";"Macron2017";"0.5660673"
"EnMarche";"MacronGironde";"0.5471115"
"EnMarche";"MacronMarseille";"0.5323323"
"EnvoyeSpecial";"ErnotteGate";"0.5595001"
"ErnotteGate";"LilleMLP";"0.5393661"
"ErnotteGate";"Marine2017";"0.5858881"
"Estrosi";"LeVraiMacron";"0.5170297"
"EU60";"Europe";"0.5051766"
"EU60";"TraiteDeRome";"0.5234636"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5274970"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6189202"
"Fillon";"Hamon";"0.5087248"
"Fillon";"Hollande";"0.5151941"
"Fillon";"LePen";"0.5455511"
"Fillon";"Macron";"0.6681837"
"Fillon";"Mélenchon";"0.5351935"
"Fillon";"Valls";"0.5762877"
"Fillon2017";"FillonPresident";"0.6606038"
"Fillon2017";"ProjetFillon";"0.5630077"
"FillonBesançon";"FillonBiarritz";"0.5810088"
"FillonBesançon";"FillonPertuis";"0.5065122"
"FillonBiarritz";"FillonPertuis";"0.5552705"
"FillonPresident";"ImpostureMacron";"0.5482229"
"FillonPresident";"JeVoteFillon";"0.6077946"
"FillonPresident";"ProjetFillon";"0.5532543"
"FranceInsoumise";"JaiBastille";"0.6670228"
