"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5791028"
"16oct";"LaManifPourTous";"0.5912919"
"16oct";"NePlusSubir";"0.5441595"
"16oct";"ONLR";"0.9044549"
"19h20h";"BFMPolitique";"0.5621117"
"AccordDeParis";"climat";"0.6478730"
"AccordDeParis";"COP21";"0.5286511"
"AJ2017";"AJToulon";"0.5643733"
"AJ2017";"AvecJuppe";"0.7360635"
"AJ2017";"E1Juppé";"0.5104033"
"AJ2017";"JeunesAJ";"0.6500253"
"AJ2017";"TousJuppe";"0.6871329"
"AJRennes";"AvecJuppe";"0.5393593"
"AJToulon";"AvecJuppe";"0.5337012"
"AJToulon";"JeunesAJ";"0.7279112"
"AJToulon";"TousJuppe";"0.5985506"
"Alep";"Syrie";"0.5773300"
"AvecBLM";"renouveau";"0.6711852"
"AvecJuppe";"E1Juppé";"0.5321008"
"AvecJuppe";"JeunesAJ";"0.6368097"
"AvecJuppe";"TousJuppe";"0.6162556"
"AvecNS";"NS2017";"0.5104309"
"AvecNS";"ToutPourLaFrance";"0.7666490"
"AvecNS";"Zenith";"0.5878181"
"Bayrou";"Juppé";"0.5768398"
"Béziers";"Ménard";"0.5790871"
"BourdinDirect";"ToutPourLaFrance";"0.5069345"
"C8";"NSZenith";"0.5072990"
"Calais";"jungleDeCalais";"0.5505079"
"Calais";"migrants";"0.5716534"
"CETA";"TAFTA";"0.6589914"
"climat";"COP22";"0.5231404"
"Clinton";"Trump";"0.7336279"
"DirectAN";"PLF2017";"0.5892486"
"droite";"PrendsGarde";"0.5319781"
"E1Juppé";"Europe1";"0.6223040"
"E1Juppé";"JeunesAJ";"0.5200123"
"E1NS";"Punchline";"0.5002107"
"E1NS";"ToutPourLaFrance";"0.5113653"
"E1NS";"Zenith";"0.5149274"
"Fillon";"Fillon2017";"0.6207302"
"Fillon";"FillonGagnant";"0.5775152"
"Fillon";"LEmissionPolitique";"0.5141281"
"Fillon2017";"FillonGagnant";"0.7887666"
"Fillon2017";"LEmissionPolitique";"0.5073788"
"Fréjus";"racisme";"0.5510579"
"Goodyear";"JLM2017";"0.6231695"
"GrandParis";"Inventonslametropole";"0.5612034"
"Hollande";"Valls";"0.5651016"
"JeSoutiensLaPolice";"ManifPolice";"0.5353841"
"JeSoutiensLaPolice";"migrants";"0.5389452"
"JeunesAJ";"TousJuppe";"0.5854844"
"JFPoisson";"Poisson";"0.6249094"
"jungleDeCalais";"migrants";"0.5184478"
"Juppé";"Sarkozy";"0.5587233"
"LaBAP";"PrendsGarde";"0.5688024"
"LaBAP";"Tours";"0.6393839"
"LaBAP";"UE";"0.7003984"
"LaBAP";"UEBAP";"0.5087477"
"LaBAP";"UEngagement";"0.6830853"
"LaManifPourTous";"LMPT";"0.5516349"
"LaManifPourTous";"ONLR";"0.5843932"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5558951"
"LCI";"RTL";"0.6112089"
"LMPT";"ONLR";"0.5000573"
"Loire";"SaintEtienne";"0.8012582"
"MadeInFrance";"Montebourg";"0.6603501"
"ManifPolice";"PoliciersEnColere";"0.6456823"
"NS2017";"ToutPourLaFrance";"0.5987500"
"NS20H";"ToutPourLaFrance";"0.5334395"
"NSinter";"ToutPourLaFrance";"0.6064050"
"NSMarseille";"NSToulon";"0.5667625"
"NSMarseille";"NSZenith";"0.5121631"
"NSMarseille";"ToutPourLaFrance";"0.6005179"
"NSZenith";"ToutPourLaFrance";"0.7847360"
"NSZenith";"Zenith";"0.6265486"
"Poutine";"Syrie";"0.5068284"
"PrendsGarde";"UEngagement";"0.5955410"
"Primaire";"Primaire2016";"0.6208179"
"Punchline";"ToutPourLaFrance";"0.5093678"
"Tours";"UEBAP";"0.6610213"
"Tours";"UEngagement";"0.5500907"
"ToutPourLaFrance";"Zenith";"0.7497118"
"UEBAP";"UEngagement";"0.5661123"
