"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"JLM2017";"0.5232591"
"AgoraLive";"Blois";"0.6247295"
"AssisesMLP";"AuNomDuPeuple";"0.7057553"
"AssisesMLP";"Beyrouth";"0.5435843"
"AssisesMLP";"LeVraiFillon";"0.5548138"
"AssisesMLP";"LeVraiMacron";"0.5154709"
"AssisesMLP";"Marine2017";"0.7317160"
"AssisesMLP";"Menton";"0.5162406"
"AssisesMLP";"MLPTF1";"0.6280363"
"AssisesMLP";"MontSaintMichel";"0.6444224"
"AssisesMLP";"NantesMLP";"0.5296620"
"AssisesMLP";"Pierrelatte";"0.5519196"
"Aulnay";"Theo";"0.6264453"
"AuNomDuPeuple";"Beyrouth";"0.5231054"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6630076"
"AuNomDuPeuple";"Jura";"0.5393938"
"AuNomDuPeuple";"LeVraiFillon";"0.5785112"
"AuNomDuPeuple";"LeVraiMacron";"0.6030590"
"AuNomDuPeuple";"Liban";"0.5233360"
"AuNomDuPeuple";"Marine2017";"0.8885592"
"AuNomDuPeuple";"Menton";"0.5911683"
"AuNomDuPeuple";"migrants";"0.5308045"
"AuNomDuPeuple";"MLPTF1";"0.7894053"
"AuNomDuPeuple";"MontSaintMichel";"0.6127815"
"AuNomDuPeuple";"NantesMLP";"0.5891848"
"AuNomDuPeuple";"Pierrelatte";"0.6784100"
"AuNomDuPeuple";"policiers";"0.5615631"
"AvenirEnCommun";"FranceInsoumise";"0.6516572"
"AvenirEnCommun";"JLM2017";"0.6913339"
"AvenirEnCommun";"JLMChiffrage";"0.5812956"
"AvenirEnCommun";"JLMHologramme";"0.6105950"
"Bayrou";"Fillon";"0.5138344"
"Bayrou";"Hollande";"0.5135433"
"Bayrou";"Macron";"0.7563908"
"benoithamon2017";"Hamon2017";"0.5841585"
"benoithamon2017";"Mutualité";"0.5129237"
"Beyrouth";"Liban";"0.6652207"
"Beyrouth";"Marine2017";"0.5110376"
"biodiversité";"climat";"0.5363222"
"biodiversité";"mer";"0.5592477"
"Bobigny";"policiers";"0.5011764"
"Bobigny";"Theo";"0.5493243"
"BP2017";"Occitanie";"0.5143492"
"CETA";"EPlenary";"0.5252085"
"CETA";"PlenPE";"0.5178913"
"CETA";"StopCETA";"0.6972354"
"ConfAlimentation";"LaSouterraine";"0.5331801"
"ConseilCitoyen";"Hamon2017";"0.6506659"
