"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5216443"
"18mars";"AvenirEnCommun";"0.5375385"
"18mars";"FranceInsoumise";"0.5004957"
"18mars";"JLM2017";"0.5283669"
"18mars2017";"6eRepublique";"0.7531913"
"18mars2017";"AvenirEnCommun";"0.7512140"
"18mars2017";"EcologieFi";"0.6804107"
"18mars2017";"FranceInsoumise";"0.7048990"
"18mars2017";"JaiBastille";"0.7291814"
"18mars2017";"JLM2017";"0.7509772"
"18mars2017";"JLMChiffrage";"0.5808269"
"6eRepublique";"AvenirEnCommun";"0.5562212"
"6eRepublique";"EcologieFi";"0.5142981"
"6eRepublique";"FranceInsoumise";"0.5609274"
"6eRepublique";"JaiBastille";"0.5859449"
"6eRepublique";"JLM2017";"0.5940116"
"ADMD";"findevie";"0.5897684"
"AgoraLive";"ConseilCitoyen";"0.5707933"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5081900"
"AgoraLive";"FuturDesirable";"0.5086791"
"AgoraLive";"Hamon2017";"0.5835582"
"agriculteurs";"Gers";"0.5425691"
"agriculture";"SIA2017";"0.5607258"
"AuNomDuPeuple";"Aveyron";"0.6251036"
"AuNomDuPeuple";"Beyrouth";"0.5705732"
"AuNomDuPeuple";"BFMPolitique";"0.6453948"
"AuNomDuPeuple";"Cazeneuve";"0.6139648"
"AuNomDuPeuple";"ConférenceMLP";"0.7233274"
"AuNomDuPeuple";"Gers";"0.6651910"
"AuNomDuPeuple";"LeVraiMacron";"0.7021066"
"AuNomDuPeuple";"Liban";"0.5488017"
"AuNomDuPeuple";"Marine2017";"0.9043129"
"AuNomDuPeuple";"MLPTF1";"0.7228419"
"AuNomDuPeuple";"MontSaintMichel";"0.6306726"
"AuNomDuPeuple";"NantesMLP";"0.5752008"
"AuNomDuPeuple";"Pierrelatte";"0.6570417"
"AuNomDuPeuple";"policiers";"0.5733781"
"AuNomDuPeuple";"RSI";"0.5877873"
"AuNomDuPeuple";"SaintRaphaël";"0.6898001"
"AvecHamon";"Bercy";"0.6964785"
"AvenirEnCommun";"EcologieFi";"0.5371649"
"AvenirEnCommun";"FranceInsoumise";"0.6518735"
"AvenirEnCommun";"JLM2017";"0.6399870"
"Aveyron";"Gers";"0.5292904"
"Aveyron";"Marine2017";"0.5681867"
"Bayrou";"Fillon";"0.5348876"
"Bayrou";"Hollande";"0.5231453"
"Bayrou";"Juppé";"0.5308076"
"Bayrou";"Macron";"0.7241021"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5494766"
"Bercy";"Hamon2017";"0.5412591"
"Beyrouth";"ConférenceMLP";"0.5161517"
"Beyrouth";"Liban";"0.6732891"
"Beyrouth";"Marine2017";"0.5442226"
"Beyrouth";"NantesMLP";"0.6362299"
"Beyrouth";"policiers";"0.5042465"
"BFMPolitique";"Cazeneuve";"0.5331903"
"BFMPolitique";"ConférenceMLP";"0.5061912"
"BFMPolitique";"LeVraiMacron";"0.5878111"
"BFMPolitique";"Marine2017";"0.5809167"
"BFMPolitique";"MLPTF1";"0.5728342"
"BFMPolitique";"Pierrelatte";"0.5751277"
"BFMPolitique";"policiers";"0.5433070"
"BFMPolitique";"Punchline";"0.5047572"
"BFMPolitique";"RSI";"0.5559823"
"BHLeHavre";"Conf";"0.5758784"
"BHNice";"Hamon2017";"0.5070762"
"Brest";"Hamon2017";"0.5645065"
"Bretagne";"Finistère";"0.5051500"
"Bretagne";"passezalouest";"0.6456737"
"Bretagne";"Zeus";"0.5164396"
"Cazeneuve";"LeVraiMacron";"0.5751310"
"Cazeneuve";"Marine2017";"0.6075005"
"Cazeneuve";"MLPTF1";"0.5666110"
"Cazeneuve";"MontSaintMichel";"0.5236227"
"Cazeneuve";"Pierrelatte";"0.5718404"
"Cazeneuve";"SaintRaphaël";"0.5361619"
"climat";"transitionenergetique";"0.5194553"
"Conf";"Europe";"0.5732905"
"ConférenceMLP";"Gers";"0.7664660"
"ConférenceMLP";"LeVraiMacron";"0.6599152"
"ConférenceMLP";"Marine2017";"0.6730310"
"ConférenceMLP";"MLPTF1";"0.7269602"
"ConférenceMLP";"MontSaintMichel";"0.6925347"
"ConférenceMLP";"NantesMLP";"0.5226430"
"ConférenceMLP";"Pierrelatte";"0.6509428"
"ConférenceMLP";"RSI";"0.5174041"
"ConférenceMLP";"SaintRaphaël";"0.5967378"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5505951"
"ConseilCitoyen";"Hamon2017";"0.6240985"
"ConseilCitoyen";"RevenuUniversel";"0.5044248"
"cotesdarmor";"servicespublics";"0.6758056"
"EcologieFi";"FranceInsoumise";"0.5848138"
"EcologieFi";"JaiBastille";"0.5879174"
"EcologieFi";"JLM2017";"0.6203411"
"EcologieFi";"JLMChiffrage";"0.5604976"
"EcologieFi";"PlanB";"0.5271353"
"EllesMarchent";"LaFranceEnMarche";"0.5686824"
"EllesMarchent";"ProgrammeEM";"0.5930614"
"EnMarche";"LaFranceEnMarche";"0.5131647"
"EnMarche";"Macron2017";"0.6387008"
"EnMarche";"MacronCaen";"0.5216198"
"EnMarche";"MacronGironde";"0.5912251"
"EnMarche";"MacronToulon";"0.5647267"
"EnMarche";"ProgrammeEM";"0.6000250"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5938446"
"Fillon";"Juppé";"0.6573726"
"Fillon";"LePen";"0.5319258"
"Fillon";"Macron";"0.6202802"
