"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5569549"
"6eRepublique";"JLM2017";"0.5085838"
"AgoraLive";"Blois";"0.6401617"
"AgoraLive";"FuturDesirable";"0.5028613"
"Argenteuil";"Bobigny";"0.5345730"
"AssisesMLP";"AuNomDuPeuple";"0.6915619"
"AssisesMLP";"Beyrouth";"0.5301721"
"AssisesMLP";"JeChoisisMarine";"0.5128248"
"AssisesMLP";"LeVraiFillon";"0.6179951"
"AssisesMLP";"Marine2017";"0.7230340"
"AssisesMLP";"Menton";"0.5284897"
"AssisesMLP";"MLPTF1";"0.6230172"
"AssisesMLP";"NantesMLP";"0.5352300"
"AssisesMLP";"Pierrelatte";"0.5565998"
"Aulnay";"Theo";"0.5708993"
"AuNomDuPeuple";"JeChoisisMarine";"0.5601525"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6542309"
"AuNomDuPeuple";"Jura";"0.5216653"
"AuNomDuPeuple";"LeVraiFillon";"0.5660119"
"AuNomDuPeuple";"Liban";"0.5014079"
"AuNomDuPeuple";"Marine2017";"0.8951626"
"AuNomDuPeuple";"Menton";"0.5931544"
"AuNomDuPeuple";"migrants";"0.5053172"
"AuNomDuPeuple";"MLPTF1";"0.7620033"
"AuNomDuPeuple";"NantesMLP";"0.5979924"
"AuNomDuPeuple";"Pierrelatte";"0.6345044"
"AuNomDuPeuple";"policiers";"0.5137577"
"AvenirEnCommun";"EcologieFi";"0.5982750"
"AvenirEnCommun";"FranceInsoumise";"0.7339788"
"AvenirEnCommun";"JLM2017";"0.7455835"
"AvenirEnCommun";"JLMChiffrage";"0.6393466"
"AvenirEnCommun";"JLMHologramme";"0.6262880"
"AvenirEnCommun";"Obsinsoumis";"0.5068723"
"Bayrou";"Macron";"0.7276574"
"benoithamon2017";"Hamon2017";"0.5901092"
"benoithamon2017";"Mutualité";"0.5075172"
"Beyrouth";"LeVraiFillon";"0.5006246"
"Beyrouth";"Liban";"0.6207573"
"Beyrouth";"Marine2017";"0.5064588"
"biodiversité";"climat";"0.5021852"
"biodiversité";"ENR";"0.5070836"
"Bobigny";"Theo";"0.5313023"
"CETA";"EPlenary";"0.5424593"
"CETA";"PlenPE";"0.5308328"
"CETA";"StopCETA";"0.7040392"
"ConfAlimentation";"LaSouterraine";"0.5223022"
"ConfAlimentation";"Portugal";"0.5191005"
"ConseilCitoyen";"Hamon2017";"0.5983397"
"DelitDentraveIVG";"IVG";"0.5415438"
"EcologieFi";"FranceInsoumise";"0.6128024"
"EcologieFi";"JLM2017";"0.5448500"
"EcologieFi";"JLMChiffrage";"0.5755102"
"EcologieFi";"JLMHologramme";"0.5904811"
"EcologieFi";"JLMStrasbourg";"0.5410232"
"EELV";"Jadot";"0.5164591"
"EnMarche";"LaFranceEnMarche";"0.6077989"
"EnMarche";"Macron2017";"0.6658472"
"EnMarche";"MacronLyon";"0.5496000"
"EnMarche";"MacronToulon";"0.5497795"
"EnMarche";"PandaLive";"0.5184978"
"EPlenary";"StopCETA";"0.5306994"
"expo";"theatre";"0.5193686"
"Fillon";"Macron";"0.5780837"
"Fillon";"PenelopeGate";"0.7032647"
"Fillon2017";"ProjetFillon";"0.5643123"
"FillonCharleville";"FillonLaVillette";"0.5890815"
"FillonCompiègne";"ProjetFillon";"0.5202000"
"FranceInsoumise";"JLM2017";"0.6931277"
"FranceInsoumise";"JLMChiffrage";"0.5744610"
"FranceInsoumise";"JLMHologramme";"0.6003293"
"FuturDesirable";"Hamon2017";"0.5209505"
"Gueret";"LaSouterraine";"0.5535857"
"Hamon";"LePen";"0.5956973"
"Hamon";"Macron";"0.5947681"
"Hamon";"Mélenchon";"0.7099116"
"Hamon2017";"Mutualité";"0.6839221"
"Hamon2017";"Portugal";"0.5358117"
"Hamon2017";"PrimairesCitoyennes";"0.5220452"
"Hamon2017";"rassemblement";"0.5977554"
"Hamon2017";"RevenuUniversel";"0.5169577"
"Hamon2017";"transparence";"0.5101095"
"Hollande";"Macron";"0.5576779"
"JeChoisisMarine";"Marine2017";"0.5852891"
"JeSoutiensLaPolice";"Marine2017";"0.5726396"
"JLM2017";"JLMChiffrage";"0.5400305"
"JLM2017";"JLMHologramme";"0.6438825"
"JLM2017";"Obsinsoumis";"0.6581947"
"JLMChiffrage";"JLMHologramme";"0.6083379"
"JLMChiffrage";"JLMStrasbourg";"0.6424177"
"JLMHologramme";"JLMStrasbourg";"0.5626804"
"JLMHologramme";"Obsinsoumis";"0.5680586"
"LaFranceEnMarche";"Macron2017";"0.5601264"
"LaSouterraine";"Portugal";"0.5915690"
"LePen";"Macron";"0.5455719"
"LePen";"Mélenchon";"0.5837904"
"LeVraiFillon";"Marine2017";"0.5571440"
"LeVraiFillon";"Menton";"0.5260603"
"LeVraiFillon";"MLPTF1";"0.5596860"
"LeVraiMacron";"Marine2017";"0.5099141"
"Liban";"MLPTF1";"0.5289725"
"Liban";"Pierrelatte";"0.5085822"
"MadeForSharing";"Paris2024";"0.5814097"
"Marine2017";"Menton";"0.5673192"
"Marine2017";"migrants";"0.5177045"
"Marine2017";"MLPTF1";"0.6989825"
"Marine2017";"NantesMLP";"0.5697315"
"Marine2017";"Pierrelatte";"0.6217283"
"Menton";"MLPTF1";"0.6125812"
"Menton";"Pierrelatte";"0.6684056"
"MLPTF1";"Pierrelatte";"0.7042708"
"Paris2024";"Sharing";"0.6826412"
"PrimairesCitoyennes";"unité";"0.5009812"
"Victoires2017";"VictoiresDeLaMusique";"0.6235373"
