"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5381090"
"6eRepublique";"FranceInsoumise";"0.6700212"
"6eRepublique";"JLM2017";"0.5024431"
"6eRepublique";"JLMHologramme";"0.5062480"
"8h30Aphatie";"franceinfo";"0.5548929"
"Alfortville";"JeVoteValls";"0.6895117"
"Alfortville";"Valls2017";"0.6057159"
"AssisesMLP";"AuNomDuPeuple";"0.7121187"
"AssisesMLP";"Koblenz";"0.5385887"
"AssisesMLP";"LeVraiFillon";"0.6201314"
"AssisesMLP";"Marine2017";"0.7164916"
"AssisesMLP";"MLPTF1";"0.6270900"
"AuNomDuPeuple";"GrandeSynthe";"0.6652845"
"AuNomDuPeuple";"JeChoisisMarine";"0.5508710"
"AuNomDuPeuple";"Koblenz";"0.5709251"
"AuNomDuPeuple";"LeVraiFillon";"0.7717500"
"AuNomDuPeuple";"Marine2017";"0.9115008"
"AuNomDuPeuple";"migrants";"0.5595453"
"AuNomDuPeuple";"MLPTF1";"0.7233748"
"AvecMV";"AvecValls";"0.5488104"
"AvecMV";"Valls2017";"0.6347603"
"AvecPeillon";"Peillon";"0.5245828"
"AvecPeillon";"peillon2017";"0.9164020"
"AvecValls";"JeVoteValls";"0.5243184"
"AvecValls";"Valls2017";"0.6254931"
"AvecValls";"VallsParis";"0.5499736"
"AvenirEnCommun";"FranceInsoumise";"0.6578044"
"AvenirEnCommun";"JLM2017";"0.7368408"
"AvenirEnCommun";"JLMHologramme";"0.6353103"
"AvenirEnCommun";"LCI";"0.5584825"
"benoithamon2017";"Hamon2017";"0.5671432"
"Bretagne";"Morbihan";"0.5117177"
"Brexit";"Europe";"0.5218625"
"Brexit";"UE";"0.5149332"
"Budget2017";"DirectIDF";"0.6269551"
"BudgetIDF";"TransportsIDF";"0.5298234"
"Calais";"GrandeSynthe";"0.6779308"
"Calais";"migrants";"0.6005362"
"ClermontFerrand";"INJ";"0.5556601"
"ClermontFerrand";"RevenuUniversel";"0.6021064"
"CNlesRépublicains";"Fillon2017";"0.5756369"
"CNlesRépublicains";"FillonLaVillette";"0.5760449"
"concert";"musique";"0.5237279"
"ConseildeParis";"Paris";"0.5653331"
"E1Primaire";"E1Soir";"0.5301816"
"EnMarche";"Macron2017";"0.5632822"
"EnMarche";"MacronLyon";"0.5500026"
"Fillon";"Macron";"0.5918198"
"Fillon";"PenelopeGate";"0.6754416"
"Fillon2017";"FillonLaVillette";"0.6409231"
"FillonCharleville";"Séguin";"0.5032546"
"FillonGate";"PenelopeFillon";"0.5412024"
"FillonGate";"PenelopeGate";"0.5541270"
"FillonNice";"Séguin";"0.5439860"
"Forbach";"Koblenz";"0.5419535"
"FranceInsoumise";"JLM2017";"0.6975583"
"FranceInsoumise";"JLMHologramme";"0.5845382"
"FranceInsoumise";"LCI";"0.5786121"
"FRANOR";"Handball2017";"0.5941857"
"GrandeSynthe";"Marine2017";"0.5663981"
"GrandeSynthe";"migrants";"0.6352323"
"GrandeSynthe";"MLPTF1";"0.5039949"
"Hamon";"Macron";"0.5884768"
"Hamon";"PrimairesGauche";"0.6000300"
"Hamon";"PS";"0.5443663"
"Hamon";"Valls";"0.6641674"
"Hamon2017";"INJ";"0.6453933"
"Hamon2017";"Mutualité";"0.5934629"
"Hamon2017";"RevenuUniversel";"0.6582225"
"Hamon2017";"RUE";"0.5591081"
"Handball2017";"PhenomenalHandball";"0.5933954"
"Hollande";"Macron";"0.5529889"
"INJ";"RevenuUniversel";"0.6431380"
"interactiv";"le79inter";"0.5696249"
"Jaures";"Montebourg";"0.6231822"
"Jaures";"Montebourg2017";"0.7330908"
"JeChoisisMarine";"Marine2017";"0.5196432"
"JeVoteValls";"Valls2017";"0.7463283"
"JeVoteValls";"VallsParis";"0.5590728"
"JeVoteValls";"VallsTF1";"0.5553438"
"JLM2017";"JLMHologramme";"0.6376075"
"Koblenz";"LeVraiFillon";"0.5676302"
"Koblenz";"Marine2017";"0.5609484"
"Koblenz";"MLPTF1";"0.6208777"
"Koblenz";"QDI";"0.5993685"
"LaFranceEnMarche";"Macron2017";"0.5833805"
"LaMajoritéEnMarche";"Macron2017";"0.5521155"
"LeVraiFillon";"Marine2017";"0.6962449"
"LeVraiFillon";"MLPTF1";"0.5866892"
"Macron";"Mélenchon";"0.5226549"
"Marine2017";"MLPTF1";"0.7292374"
"MLPTF1";"QDI";"0.5696899"
"Montebourg";"Montebourg2017";"0.6279935"
"Paris2024";"Sharing";"0.7419606"
"Peillon";"peillon2017";"0.5344327"
"peillon2017";"PeillonLibé";"0.5163588"
"PenelopeFillon";"PenelopeGate";"0.5763916"
"Pinel";"Pinel2017";"0.6047963"
"Pinel";"PRG";"0.5611584"
"Pinel";"SylviaPinel";"0.5008021"
"Poutine";"Trump";"0.5062181"
"PrimaireGauche";"PrimairesGauche";"0.5351173"
"Sénat";"Senat360";"0.5095626"
"Valls2017";"VallsParis";"0.6438025"
"Valls2017";"VallsTF1";"0.5222804"
"VendeeGlobe";"VG2016";"0.5667322"
