"Hashtag1";"Hashtag2";"Correlation"
"Alep";"Berlin";"0.5203982"
"Alep";"Syrie";"0.6781988"
"AnisAmri";"AuNomDuPeuple";"0.5530289"
"AnisAmri";"ConventionMLP";"0.5229080"
"AnisAmri";"LeVraiFillon";"0.5692152"
"AnisAmri";"Marine2017";"0.5132852"
"AnisAmri";"Schengen";"0.6821625"
"AuNomDuPeuple";"ConventionMLP";"0.8058952"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6409727"
"AuNomDuPeuple";"Guyane";"0.7100040"
"AuNomDuPeuple";"LeVraiFillon";"0.7836949"
"AuNomDuPeuple";"Marine2017";"0.8440202"
"AuNomDuPeuple";"outremer";"0.5381309"
"AuNomDuPeuple";"Schengen";"0.5078960"
"AvecMV";"Liévin";"0.5126734"
"AvecMV";"Valls2017";"0.8587948"
"AvenirEnCommun";"FranceInsoumise";"0.6622023"
"AvenirEnCommun";"JLM2017";"0.7492762"
"benoithamon2017";"Hamon2017";"0.6938482"
"benoithamon2017";"Japy";"0.7403556"
"benoithamon2017";"RevenuUniversel";"0.5127654"
"Berlin";"Fillon";"0.5275879"
"BerlinAttack";"Cazeneuve";"0.5782813"
"CES2017";"FrenchTech";"0.5873390"
"CES2017";"innovation";"0.5373294"
"CES2017";"VoeuxFillon";"0.5072295"
"CharlieHebdo";"JeSuisCharlie";"0.5658481"
"CNPS";"PrimairesCitoyennes";"0.5504769"
"ConfDePresse";"Hamon2017";"0.5351531"
"ConfDePresse";"QuestionsPol";"0.5971759"
"ConfDePresse";"RevenuUniversel";"0.5742324"
"Conferasmus";"Erasmus";"0.6324230"
"ConseildeParis";"Paris";"0.5479800"
"ConventionMLP";"FaitesLeBonChoix";"0.5822296"
"ConventionMLP";"Guyane";"0.7405835"
"ConventionMLP";"LeVraiFillon";"0.7084969"
"ConventionMLP";"Marine2017";"0.7584291"
"ConventionMLP";"outremer";"0.5068253"
"ConventionMLP";"Schengen";"0.5327822"
"En2017";"Paris";"0.5800461"
"Europe";"peillon2017";"0.5158137"
"FaitesLeBonChoix";"LeVraiFillon";"0.5518276"
"FaitesLeBonChoix";"Marine2017";"0.6484564"
"Fillon";"LeVraiFillon";"0.5637422"
"Fillon";"Macron";"0.5678153"
"FranceInsoumise";"JLM2017";"0.7680865"
"FrenchTech";"innovation";"0.5073940"
"FrenchTech";"startup";"0.5690928"
"Guyane";"LeVraiFillon";"0.5640119"
"Guyane";"Marine2017";"0.6779621"
"Guyane";"outremer";"0.6594849"
"Hamon2017";"Japy";"0.8177146"
"Hamon2017";"Montpellier";"0.5415399"
"Hamon2017";"QuestionsPol";"0.5639662"
"Hamon2017";"RevenuUniversel";"0.7063925"
"Japy";"Montpellier";"0.5300845"
"Japy";"RevenuUniversel";"0.5078565"
"laïcité";"Peillon";"0.5044891"
"LEmissionPolitique";"Valls2017";"0.5880857"
"LePen";"Mélenchon";"0.5140573"
"LeVraiFillon";"Marine2017";"0.7647401"
"Liévin";"Valls2017";"0.7067799"
"LoiTravail";"smic";"0.5161887"
"Marine2017";"Schengen";"0.5795490"
"Montebourg";"Montebourg2017";"0.8055313"
"Obama";"Poutine";"0.5018932"
"ONPC";"peillon2017";"0.7065383"
"ouijevote";"PrimairesCitoyennes";"0.5455489"
"Paris";"StopPollution";"0.5126120"
"peillon2017";"projet";"0.6616555"
"Poutine";"Russie";"0.6174325"
"Poutine";"Syrie";"0.5843781"
"Poutine";"Trump";"0.5612748"
"QuestionsPol";"RevenuUniversel";"0.7298700"
"RevenuUniversel";"travail";"0.5482662"
"Russie";"Syrie";"0.5925432"
"santé";"VoeuxFillon";"0.5164977"
"Uber";"VTC";"0.7050728"
